,TACC3.rescaled,KLHDC7A.rescaled,HOXC12.rescaled,NEIL3.rescaled,MKI67.rescaled,TFPI2.rescaled,GAL3ST2.rescaled,YBX2.rescaled,SYT13.rescaled,GYPE.rescaled,CDC20.rescaled,TROAP.rescaled,TBC1D3.rescaled,NCAPH.rescaled,GREB1L.rescaled,LTF.rescaled,PPP2R2C.rescaled,CDC25A.rescaled,EDARADD.rescaled,TONSL.rescaled,RBP7.rescaled,KAAG1.rescaled,ANKRD30B.rescaled,PCDHA11.rescaled,DNAH2.rescaled,CENPA.rescaled,FOXI1.rescaled,AURKB.rescaled,RECQL4.rescaled,PLK1.rescaled,RGS1.rescaled,ATP6V0A4.rescaled,PKMYT1.rescaled,CCNA2.rescaled,FAM83D.rescaled,SLC16A9.rescaled,NEK10.rescaled,KIF11.rescaled,ENTPD8.rescaled,CIT.rescaled,CDSN.rescaled,DCDC2.rescaled,XDH.rescaled,IGDCC3.rescaled,UBE2S.rescaled,JAKMIP1.rescaled,PNCK.rescaled,SPAG5.rescaled,TAT.rescaled,CIDEA.rescaled,ESPL1.rescaled,LRRN3.rescaled,KCNK12.rescaled,CNTNAP2.rescaled,CAMK2B.rescaled,GNG13.rescaled,KIF23.rescaled,ADIPOQ.rescaled,NDC80.rescaled,MMP11.rescaled,ZSCAN1.rescaled,LPAR3.rescaled,TMSB15A.rescaled,KIF18B.rescaled,TDRD5.rescaled,KIFC1.rescaled,TCEAL5.rescaled,TMEM126A.rescaled,CES3.rescaled,OR2A7.rescaled,SIGLEC1.rescaled,FOXM1.rescaled,HJURP.rescaled,IQGAP3.rescaled,KIF2C.rescaled,CIDEC.rescaled,RAB3C.rescaled,HS6ST2.rescaled,TP53TG5.rescaled,NEU4.rescaled,TPRG1.rescaled,PRKAA2.rescaled,SPESP1.rescaled,ACOT1.rescaled,SYT3.rescaled,MRAP.rescaled,CEP55.rescaled,ORC1.rescaled,TRAIP.rescaled,AQP7.rescaled,HOXC11.rescaled,ORM2.rescaled,CBX2.rescaled,TIMELESS.rescaled,WDR62.rescaled,DNAJC22.rescaled,CHRDL1.rescaled,NCAPG.rescaled,LRRC10B.rescaled,SKA1.rescaled
CIDEA.rescaled,0.1282961840575693,0.1972813249810852,-0.0430846761164468,0.245085587930204,0.1474452652936846,0.1841428364715559,-0.0580432519863574,0.0440845227868429,0.0313943215955607,0.3128769237868667,0.2264188582868307,0.2217185270988312,-0.0892402539387228,0.1941524413246182,0.1207446432483312,-0.1496971956548755,0.1324837420231667,0.2325406751000765,0.1419721596200769,0.185852403557655,0.4322632014530106,0.0475236271982204,-0.1213832743380012,-0.0196581331838185,-0.119771938472118,0.1654608412104733,0.0284431214626674,0.2344687209017688,0.1898174117263012,0.1809246115283778,0.0666308232043874,-0.005355237826231,0.1860999283313796,0.2152593180583466,0.1948180700307696,0.1006493439864616,0.0632398192973816,0.187127123650558,0.0707503437304526,0.0920245285027398,0.0352482713727866,0.0599309677371869,-0.0247861521920635,0.134015594491173,0.273275957724728,-0.0457264757851225,0.0587385049521234,0.217742091273541,0.0693768925644998,1.0,0.1729418233433026,0.3394438792654163,0.06845325640378,0.1543547097660229,0.0636999697807583,0.1092911955769517,0.2544890690447769,0.9507918106485632,0.1960183731162287,0.083935474046622,-0.0789412622054047,0.1889017411925255,0.126692600612762,0.2300542464525868,0.0784532841272162,0.1770829624884665,0.2603859581013009,-0.0776746821554427,0.0099142689080137,-0.0925239384359816,-0.138589072334744,0.2119722598993543,0.2049731145764824,0.1582506580709163,0.2113991406660736,0.9448231590869812,0.5454568767013427,0.0456285472622796,0.0562137197117602,-0.0477712257158749,-0.0129712594187386,0.0583810176863505,0.0764406047797507,-0.0754075093603409,0.0582587277349486,0.83724403961673,0.2291048987521166,0.1772385250048559,0.1487379052680906,0.9254838244598752,-0.0624518595152004,0.0028356831965019,0.0692994692786094,0.1994295465471207,0.2401235418934557,0.0347823249963903,0.7601081225168494,0.2604666877688137,-0.0043756717028578,0.250173959477471
ESPL1.rescaled,0.7698155069332194,0.093314358490712,0.1478406489686387,0.673650763008766,0.8285171771570874,-0.1276728792381797,0.1865788620703841,0.437104614707434,0.1426771068989958,0.1003160809468811,0.711695198706058,0.7641214446857922,-0.2316822677062447,0.8241023171005414,0.0844153859917324,-0.1691375729577277,0.0196883918602755,0.6685818545731662,0.0147682252421565,0.6688684088147713,0.1997019868106753,0.1553960875609744,-0.0308485445969188,0.1132256192241872,0.0767397927278462,0.6808335043353796,-0.0015752385867836,0.7484051656654411,0.6790988567718159,0.8062521840712114,0.1354053297956264,0.1939911358968879,0.6955185727798188,0.781821702371662,0.732218140867214,0.1742360220440771,0.229841298169908,0.8266103738709597,0.0715275398995991,0.5792964965675323,-0.0767140733743176,0.1715369950357246,-0.0038706601959461,-0.0690426239367824,0.4771481878285396,0.1408362984996838,0.0634590261569277,0.8080097787210379,0.2608238907657972,0.1729418233433026,1.0,0.3383314136688879,0.0950084163119803,0.2273535600902144,-0.0540749725693589,0.142706984026282,0.7875447328431693,0.171065559576755,0.6976102694663571,0.1518798050693493,-0.0471282924882548,-0.0284174566902565,0.1802285790543939,0.8605708555357101,-0.1080563126034431,0.8169877972234555,0.3526024418273561,0.1383747500772305,0.0899390793612136,0.0197359492663913,0.2008561734150457,0.8175576214964749,0.7914846125242576,0.820289813910727,0.8015301974012258,0.1851606832117226,0.1965714736972783,-0.0507205570220081,0.0021904336919484,0.1292283842141642,-0.0318071685490356,0.0378207668916676,0.0432139871442493,0.0124357803588828,-0.0178045329183014,0.1745374560563289,0.7770527982604185,0.7325506545218481,0.6116761150440727,0.2135010850696162,0.1408396177905791,0.0213338844263194,0.3504116533472777,0.7729474056419445,0.7520496861973035,0.1829551190999355,0.14733203913323,0.7636017555795476,0.0179349018644979,0.6831325433285144
LRRN3.rescaled,0.3621953696991136,0.212914064152536,0.0160473433820206,0.3667532003134107,0.3053316339902836,0.1070060379503098,0.0762775478062101,0.2310628054224202,0.150468261903979,0.2913833607352438,0.3166601662170038,0.4241263560362577,-0.1688977353276768,0.3442694945775909,0.0676069257623422,-0.1537468471523121,0.1200194642358905,0.327218634564328,0.2258052889991149,0.2939060525815019,0.2708270037769053,0.0668143261491448,-0.1195696079216598,0.1428675566258712,-0.0530824579587486,0.2860595552898064,-0.0629390338163588,0.4134848019563407,0.3393441241950188,0.3483124717368991,0.0614130081376192,-0.0004719303888651,0.2752233179303787,0.3681900201124896,0.3007704192396721,0.3174389070524325,0.1165373644227861,0.3629683477360236,0.2031193677931491,0.2747257451299429,-0.0536925199371182,0.0877965225327331,-0.1291998555957476,0.1367362208815562,0.3625791974529023,0.0078153771231496,0.0545573359747906,0.3894447254948612,0.1666995206289857,0.3394438792654163,0.3383314136688879,1.0,0.0136586425273436,0.170860904265459,-0.0631970193927918,0.161770274618281,0.3793363139479748,0.3523691556705926,0.3125295530036826,-0.0079792734524112,-0.0654529301179202,-0.0722880045852144,0.012449155897996,0.366473804307816,-0.0311111165292905,0.3633269856704476,0.5681359192310469,0.0056545718415384,0.0892554262393188,0.0890660497306889,0.0926386042934484,0.3940778676155229,0.327283239830192,0.3267403842709995,0.3632396157858601,0.3399138704162365,0.2944746666626421,-0.223574832520691,-0.0422255136972194,0.0682340875413635,0.0588111356413447,0.0711102735675394,0.0672976504714367,-0.0701470468557594,-0.0795045945032914,0.2312733131162551,0.4013183820321327,0.3309613255916363,0.2364914733220787,0.3516982944525528,-0.134316702896005,0.0160968244610978,0.0443494880275908,0.396655245470583,0.3538023496243451,0.0176146730764093,0.4627514708087218,0.3358248146598045,0.0176867741783602,0.3582378828812745
KCNK12.rescaled,0.1466180696281738,0.1973516460063446,0.0636509469279626,0.0675051372778707,0.1523609419741041,0.07070806485169,0.1076763046648782,0.0451312724157417,-0.0327805743935696,-0.0654170297239332,0.204838750144506,0.2106177659535663,-0.1693168578759839,0.1280535042270229,-0.2658744904056953,-0.1341826362886449,0.2072455145711742,0.2100733165131911,0.0885618363358471,0.0918048306489782,0.0116353168809224,0.0626464076746303,-0.1357947989065649,-0.0749458515225442,-0.070240167725812,0.1916349763910204,0.0006568754898836,0.2324727108227938,0.0913247702350996,0.1503946501174908,-0.0241811636150596,0.0475745697446447,0.0768197366887851,0.1567795869808693,0.1845971399390116,0.1443609109402572,0.3186170751149694,0.0459416791533761,-0.012269360085411,0.1030825379031103,-0.0071263803562456,0.0653398716002104,0.0623824380795189,0.0176424606611281,0.3286370653179118,0.2266003905218465,0.0616946654466875,0.1679066728577194,-0.1207630236608942,0.06845325640378,0.0950084163119803,0.0136586425273436,1.0,-0.1211292622485582,0.2297314476846019,0.0567698399519332,0.0989545087398899,0.0684812223837619,0.1485893641325265,0.026860543544243,0.0539776348469242,0.0534627554344405,0.1338478922917104,0.1726297954730814,0.0948487020673926,0.1394597481189718,0.0751339317499986,0.0653129097017699,0.1071842929858407,0.0813723766977364,0.1345840750617652,0.162822620355303,0.1684952374753779,0.0620908965028881,0.1697414362134456,0.0753351256157333,-0.0529811678423493,0.0822352685901238,0.0773452288056796,0.1650083919688927,-0.256853738312973,0.0953370559162243,-0.064649652024165,0.0648612088442221,0.10694671787661,-0.0004530769575373,0.1469432551935232,0.1379179309571111,0.0833717420814253,0.061891295446227,-0.021030991584453,0.0979862761097254,0.3029056001148556,0.0593627576141388,0.1933868496841271,-0.0971041069624683,0.0232233730882481,0.1632264227650058,-0.1181806870428034,0.1978441270786741
CNTNAP2.rescaled,0.1689002586749035,-0.0079032425274451,-0.0686185258599963,0.1818518485705438,0.1848839238772665,0.0049656611751896,-0.0175520843727092,0.1642717784604396,-0.0149036706132389,0.1235772151399537,0.1634180450522057,0.0918147105927391,-0.0373414820350806,0.1992909881974737,0.1779075934446457,-0.0010238481481191,0.0735820572195598,0.1657926247540893,-0.0216441563822266,0.2852501837879695,0.1451781741695383,0.0973717230450045,0.0914800151645886,0.1458975287370755,0.0333627467842984,0.1821093633279052,-0.0201648924870798,0.1156177631894557,0.3044330078801621,0.2288621442393779,0.0064062040813848,0.04328722412266,0.2788106186171986,0.2020892456896292,0.151022530649173,0.0258671556101691,0.0229635012532831,0.2139842401250221,0.0064000440960072,0.1040200659028778,0.0717097192935885,0.0932480903252377,-0.02295980795742,-0.0809850509169502,0.0347306012461568,-0.1520580264713978,0.248533785341182,0.1654351667664021,0.0096918371493543,0.1543547097660229,0.2273535600902144,0.170860904265459,-0.1211292622485582,1.0,0.0262672423401411,0.0995125328852781,0.3207061910309176,0.1618473406377547,0.1722598915431786,0.119132282379079,-0.0361241453458084,0.0343609685769218,0.1197089766618377,0.15726272256766,-0.050165235055817,0.21010373794287,0.0693500903391117,0.0902588129151032,0.0616662430444269,-0.0566005708188595,-0.0608206081835132,0.1673318105879386,0.118422270246789,0.1374477796707241,0.2015681172679508,0.1463968935372449,0.1644856511358313,0.0096383148294578,0.0937710190889759,-0.0614244146919453,-0.0284650628980561,-0.0339608931819803,0.0661526314728873,-0.1557942027353441,-0.0498914272455794,0.1582012737559689,0.2056804751010522,0.1612406934921322,0.1759531902189984,0.1323719330985117,0.0563328104854248,-0.0527750043479081,0.0246055732838283,0.2735918266683199,0.1597998200741854,0.2271585937977158,0.102942279135733,0.1865790742491495,0.1053250943325334,0.1903018085618211
CAMK2B.rescaled,-0.0211395777320047,0.1390400728069,-0.1327832455023281,-0.0471132955572067,-0.063693059461621,0.0204539577189602,0.0110556313988957,0.0400641802344155,0.2193943471579805,0.0257502271263382,-0.0257089890512364,-0.0158714295909732,-0.1121237079396539,-0.1146117689496867,0.0685887162285938,-0.009219657896291,0.3676596690629241,0.0326236289400498,0.1246285243810993,-0.0738718755933117,-0.0643666574268501,-0.2698130522732968,0.0662075155643271,-0.1122917193742165,0.1452550905471474,-0.0111448068123375,0.2500394929191991,-0.0016177887190508,0.0246613947021466,-0.0565370117703902,-0.0277166376793042,-0.143383503504394,-0.0362602628276441,-0.0607193853289236,-0.010331949763644,0.0217480742926609,-0.1382006037631598,-0.0700264874893995,0.3174428002615344,0.1283040803368311,0.1601399673767867,-0.2543176674038843,0.1287165698825441,-0.1035941472364471,0.095957456141518,0.0984135966843474,0.261239599211887,-0.10941320625896,-0.1682959655356671,0.0636999697807583,-0.0540749725693589,-0.0631970193927918,0.2297314476846019,0.0262672423401411,1.0,0.3433287695594231,-0.0216286953850897,0.0796908802901696,-0.0336901975270036,0.0081187970468505,-0.2244729819772772,0.1026431968625603,-0.0172067299950065,-0.0204199988688085,-0.0073284759741975,-0.0543435051923481,-0.0528806423630261,-0.1159157546518837,0.0292847249050797,0.0848689238905413,-0.0859945864076548,-0.0495921252637923,-0.0730523000793174,-0.1432002510240746,-0.0910823383833214,0.0531764084916255,0.0272937324840984,0.10165898616089,-0.0749931987350716,0.002901296982634,0.132558592090925,-0.0937995600481863,-0.0738259755737287,-0.2157214059523028,0.0830408077768536,0.0563688539022242,-0.1387611333431471,-0.0803769909135991,-0.0387856531916238,0.068233939077756,-0.2239317092144912,-0.1036066655438266,-0.163304346248461,-0.039504098910538,0.106989564773061,0.0364020480653902,0.0487442086468963,-0.0153679362775919,-0.1125010500807107,-0.02169365947801
GNG13.rescaled,0.1435756793947092,0.1320644303429648,-0.0324213807647842,0.1698185268644491,0.075857910887634,0.0921462680196548,0.016005511509652,0.2700858767835583,0.1262443562756122,0.124011051461598,0.0977247172073297,0.2239473109735406,-0.0666342894774546,0.132259695486702,0.0575101317512474,-0.1260084738948645,0.2000099554405668,0.0879267109975,0.147370392364093,0.1260936583049239,-0.0151897962285164,-0.1018878743584591,0.0181754870893454,0.1334429202196491,0.0116543329188089,0.1469667444408236,0.0705283510890676,0.156727943646794,0.1803299674538448,0.2472541317478466,0.0400525357466224,-0.0236461945362075,0.2921554802739455,0.151777215213493,0.1692587858436568,0.0327478182739335,-0.0041155696021059,0.1156747531826912,0.316927159752277,0.0708356799361936,0.058720519822067,-0.0854663166770854,-0.0372853336106809,-0.1169256112541025,0.2438923155147637,0.0221103754957978,0.2556772258615063,0.1026916000061155,0.0628804559872658,0.1092911955769517,0.142706984026282,0.161770274618281,0.0567698399519332,0.0995125328852781,0.3433287695594231,1.0,0.2123867617407718,0.1095030569507645,0.0708186375403352,0.0688714169212528,-0.04754880133654,-0.1223898031256464,0.0632343244090555,0.1470991689089235,0.0897206824969596,0.1399286452714223,0.24425794454046,-0.0522874573194257,0.0237154827268234,0.0267527149363618,-0.027070986577207,0.190063200232681,0.1169395269979084,0.092627597666842,0.0822524062614829,0.110492178425899,0.1839876710469131,0.0213723237779475,-0.098861463884802,0.0225844422357661,0.1163447043768135,0.0908885899395482,0.0378115839340877,-0.2151869123814452,0.0270253110119391,0.0976286054045025,0.1045967661360155,-0.0011869217227439,0.1140339977611736,0.0946645509471799,-0.1584711845640594,-0.1021307099862431,0.0487432900695551,0.1743182620535361,0.1334541542888509,0.0725340003631007,0.1967289373165114,0.1280341245657937,0.083957372234701,0.1137500680870772
KIF23.rescaled,0.7189186017473786,0.1293980371850255,0.097626195812972,0.7211375628895887,0.7487913631555198,-0.0529870307667938,0.086991642255905,0.3949242409144823,0.1916260872116084,0.1834257288085498,0.7647575344757057,0.7392111982120896,-0.179226348523556,0.806266648530868,0.1001012542332217,-0.2161384295841736,0.1125990414661574,0.6504309432713556,0.0829902344751418,0.609628194625247,0.2430524794664325,0.1512606733770684,-0.0477157221489049,0.1206323766539111,0.008442598918312,0.7364649600952606,-0.0128380706947741,0.7511465082242825,0.613509529707569,0.8220175880444464,0.1712855749429143,0.1296085802426542,0.6838582464092757,0.8005614964604115,0.7120355423956573,0.1655201997746072,0.2631049459416841,0.8110434092412309,0.0982967604032341,0.5173664978480234,0.0305847317476467,0.1771263466755447,-0.053821327958647,-0.0059147799773436,0.5511000421098023,0.1099916613123451,0.1201998695042162,0.7558218189055261,0.2107413475299658,0.2544890690447769,0.7875447328431693,0.3793363139479748,0.0989545087398899,0.3207061910309176,-0.0216286953850897,0.2123867617407718,1.0,0.2338942521128648,0.757431288004398,0.2656733710954012,-0.058128394531491,-0.0222820877049086,0.2142158971452352,0.7767076937453113,-0.1057594997112938,0.8299004132364217,0.4178839245973893,0.0316874945482516,0.0343167961396894,0.0311523927003915,0.1602167665774775,0.7947646696917632,0.798365375360269,0.7724335891615516,0.8253249202490031,0.2535064833409013,0.300936204608667,-0.0458237215066766,0.0460975004801471,0.0425423603370317,-0.0317852753211305,0.0967724136882099,0.0214930750793766,-0.0434313257824347,0.0131799098505834,0.2509984277469411,0.8206485718746616,0.6853268705892627,0.5596080588887461,0.2870829962829422,0.0604882146977976,-0.0079367385313318,0.293902905672562,0.717664154937301,0.7070296257874347,0.1593597600035947,0.268704036360426,0.8055507372756149,0.0835867049872486,0.7373250962345641
ADIPOQ.rescaled,0.1304197946986009,0.1850217960011582,-0.0377577607643738,0.2250263727890613,0.1372573044090974,0.220583352267589,-0.0560392278069356,0.0776897434968783,0.0163068784199644,0.317521942701077,0.2189669022800226,0.2168850708670607,-0.0788197923364131,0.1667884136846271,0.1047483722386412,-0.1326126403940302,0.1411817699842393,0.2120829309619766,0.1466419119012945,0.204799427880754,0.430246597104872,0.0551858041736373,-0.1140329108566834,-0.0025256478301874,-0.0939794044554107,0.1553100240435199,0.0037257100480023,0.230615036645866,0.2087931641007601,0.1659212543859095,0.0299676324631139,-0.0188414231893277,0.1774015732594056,0.2014935777054789,0.2209599183008647,0.1175274051363901,0.0821544385479444,0.1549555679942137,0.066283296071655,0.0736798404507323,0.068825875819549,0.0781729024139694,-0.0054266160473944,0.1201902684521379,0.2644916815612653,-0.065224296005169,0.1133892040171354,0.203637397808415,0.0608585841174555,0.9507918106485632,0.171065559576755,0.3523691556705926,0.0684812223837619,0.1618473406377547,0.0796908802901696,0.1095030569507645,0.2338942521128648,1.0,0.1768495604415977,0.0557761195862049,-0.0844180396641612,0.173122801004179,0.1439262576196666,0.2268349564158356,0.0769268405328632,0.1647262073452809,0.2220675935671257,-0.0796445278376972,0.0522974018250142,-0.1013608608160777,-0.1654615260188512,0.197309992569398,0.1884458321705427,0.1430401258460379,0.1998848604784214,0.9656606403129226,0.5551547322290293,0.0410233667425579,0.0799983645287783,-0.0500113701735474,-0.0305306550182263,0.0346104328035903,0.0647583706144714,-0.0472238002475298,0.0956061075497228,0.8476666751490258,0.1961290215680379,0.157820338129924,0.1730463603520154,0.936160289715445,-0.0918999732966589,0.0044469840277312,0.066750821199493,0.186511441991649,0.2349163609296139,0.0346287564410737,0.7704405052045576,0.2221998597020937,0.0075974529757232,0.2231933145451816
NDC80.rescaled,0.7463945640161082,0.1492736149070817,0.1053015876540006,0.7791179001970847,0.7100424911705752,0.0159711220983101,0.0926775711678198,0.2693626676506595,0.1544013018967544,0.1068394731184006,0.78051515488428,0.7302482045227893,-0.1331479523704545,0.7823458546768833,0.0059791104483843,-0.1755519600943383,0.0924567926238623,0.6889820786018903,0.1497601581914164,0.5040178299505845,0.191266279726527,0.197678776370978,-0.0582585485334665,0.0636851946309536,-0.0844348047199552,0.77503270954254,-0.0397576199987744,0.7677153581686071,0.5753654899039827,0.7595880454644641,0.1314558106531288,0.0985199882751739,0.5742727625102118,0.826978549142683,0.6639237179794363,0.2266300430144143,0.2332218582585121,0.7876191789249319,0.0631727491075534,0.5263834987754218,-0.1115806499696999,0.2186008275923534,-0.0532912236346242,0.1194055725178635,0.5809491648066137,0.2220759924633822,0.0067899223113791,0.7235926925203787,0.2034735545677997,0.1960183731162287,0.6976102694663571,0.3125295530036826,0.1485893641325265,0.1722598915431786,-0.0336901975270036,0.0708186375403352,0.757431288004398,0.1768495604415977,1.0,0.0920433345514022,-0.0231060330555157,-0.0815295346245547,0.2200501412172953,0.7399271897346001,0.0191856186088891,0.8042932287236956,0.4432149746918279,-0.1148317375186305,0.0496387156010766,0.0799259701612225,0.2150360789291782,0.752917591647311,0.8138531352503205,0.7044935336346003,0.793696209524727,0.1681523169233632,0.2158296369560804,-0.0578946245446151,0.0717680936455061,0.0557536930623847,-0.0255792200317511,0.0291024935446968,-0.0412583305815593,0.0117659400636677,-0.0838268183807234,0.1978291005352394,0.8226078474667197,0.6931618764679492,0.4619582440500633,0.2095391378334251,0.0481850114863535,0.0173073694165151,0.2303784204271316,0.6038225665261081,0.7251177858852921,-0.0089399902496434,0.2354597450797137,0.8075379330971402,0.0335152174121417,0.8024040429120088
MMP11.rescaled,0.1237661906570008,0.0699137922748391,0.1115198469178871,-0.0239430791844303,0.1599785554623715,-0.1242295357068598,-0.0532888809431017,0.1048535610781747,0.0805435649792793,3.4969329118079954e-05,0.1307014488203493,0.0984495700263918,0.0286750555307466,0.0911425292111254,0.126138548618569,-0.0056073291054417,0.1253683732436456,-0.0084530868248554,0.009354213198185,0.1363310570939364,0.2308734641298674,0.0404227043418709,0.0075480413189876,-0.0836924980783801,0.0241421880851406,0.1688101395706255,-0.1106621853088309,0.1127725775061728,0.0959904428689533,0.1733223519909582,0.174137942648887,-0.0317414922678652,0.1969483061875248,0.0994485740025067,0.1405229127811729,0.0342687193759475,0.1933607851141635,0.0862691263382744,0.0521878399294063,0.0552503443580443,0.2748742668674017,0.0455460730759576,-0.1687246810483863,-0.117535887863487,0.0728492487178569,-0.0039190415726056,0.0807370608114466,0.0558863150370624,0.3548967871536725,0.083935474046622,0.1518798050693493,-0.0079792734524112,0.026860543544243,0.119132282379079,0.0081187970468505,0.0688714169212528,0.2656733710954012,0.0557761195862049,0.0920433345514022,1.0,-0.064287820151338,-0.0724326820097155,0.0644865825442451,0.1286888925754351,-0.0177229561197171,0.1048961939272453,0.0912948169186072,0.0887615700310028,-0.0534890710114607,0.0281794304566089,0.0647239991847159,0.135996153968837,0.1498374933587141,0.2039745530253849,0.138478034820929,0.0926504691440862,0.2613470913112706,0.171022278426483,0.1516182315567417,-0.0790951350673353,-0.0651352815791975,0.2310477788681699,0.0114055710020825,-0.019707023217377,0.1858362618708399,0.1523783121937497,0.1195555598298954,-0.0026790513114332,-0.0090041398411547,0.1301989882166273,0.1869711291854778,0.0327900226253399,0.2451369619391976,0.1054416639818874,0.0877730388702819,0.3004720782853126,0.1119763455035391,0.0409042780454552,0.0021746263400207,0.0031132072014923
ZSCAN1.rescaled,0.0055602615511124,0.0869543585109565,-0.0513079059683315,0.0290859993922104,0.0008344519762089,0.1377096480787581,-0.0016694881510173,-0.0633275000564626,-0.0338233600282259,-0.0165283355762097,-0.0513236794478606,0.0390668287035045,0.009154786946103,-0.0097982789630748,-0.227587777523137,-0.0164028562608768,-0.0598392986083056,-0.0084617974036404,-0.0132502510714843,-0.0364255163708294,-0.0055533462043861,0.1293524547099983,-0.0351449042055339,0.0631809094330659,-0.047568366574796,0.0259864777831074,-0.0579429818318562,0.0418629396243832,-0.0133961651945801,0.0003383857899041,-0.0545184136349697,-0.0240210697386456,-0.0521469253011453,0.00851256028193,0.034337751591549,0.0689613108278219,0.2122326791912179,-0.0505733657767394,-0.176716982235198,-0.0895730776106036,-0.0250563581445582,0.1286015382967606,0.0053515911573577,0.1903706321895058,-0.0066529018535478,-0.0184903710889923,-0.0755643119832217,-0.0424031448265196,0.0633784461134972,-0.0789412622054047,-0.0471282924882548,-0.0654529301179202,0.0539776348469242,-0.0361241453458084,-0.2244729819772772,-0.04754880133654,-0.058128394531491,-0.0844180396641612,-0.0231060330555157,-0.064287820151338,1.0,0.0450406536092186,0.1174662149066786,-0.006104629663244,0.0902089073461394,-0.033971627543929,-0.0143423188592978,0.1682536747684885,0.136982794963956,0.009933630366469,0.0818193329933586,0.0273453388912822,0.024209144849749,0.0225187630939792,-0.0192394176190176,-0.0695998899577256,-0.0349822609814784,0.1433574976252482,0.2067743780384675,0.0614060733114958,-0.0986854836320084,0.0814984553341221,-0.0346689144666317,0.2014090669884294,0.0133365393548935,-0.1534999692703664,0.009343520243753,-0.0543418192490874,-0.0062882312867101,-0.1069142125074965,0.0168626915050857,0.2372409581508074,0.0694160344577681,-0.0864580127726572,-0.0967721347262388,-0.0639657953812317,-0.090046021624645,0.0535488108626167,0.1117758961222747,-0.0002611656046535
LPAR3.rescaled,-0.0975909969685087,0.0239396567360865,0.0766994520678338,-0.0184608349588123,-0.0681717030181786,-0.0832731023793635,0.1251922776649427,-0.0624387096009276,0.0051481661300518,0.0255361933666893,0.0457720178634684,-0.050199690203557,0.0586921337095567,-0.0394090191282125,0.0469597432535666,0.0383135248909948,0.0829193176001865,0.0189598553960608,-0.0164509393662651,-0.0113866816581285,0.0101844196326055,-0.1550710640235179,-0.0007794523597326,-5.98971460924184e-05,0.0840564246047408,0.0224365023535225,0.184135777406057,0.0074246240479777,-0.0951294379811271,-0.017274200291228,0.0173858468998141,0.1233408026056942,-0.0361627445855403,-0.001232220599885,0.0317143117772481,-0.1700291407135306,-0.0625820963824634,-0.0204479825569249,0.0970172830871321,0.0247126372855317,0.1885153929477944,-0.1400013435557771,0.2239641905327438,0.0589661585702682,-0.0795429129959798,-0.093838469351795,0.1331075655465703,-0.0932883644033197,-0.2131544209418795,0.1889017411925255,-0.0284174566902565,-0.0722880045852144,0.0534627554344405,0.0343609685769218,0.1026431968625603,-0.1223898031256464,-0.0222820877049086,0.173122801004179,-0.0815295346245547,-0.0724326820097155,0.0450406536092186,1.0,0.1269319318075865,-0.0399214438685547,-0.1514638669930127,-0.0352694440928751,-0.2769833154906701,-0.1171140437322476,0.0038402532508281,-0.0485648381310082,-0.1289116743770246,-0.1066164526209221,-0.0279944836240329,-0.0272766977170823,0.0031099507493351,0.1684975833832653,0.1330499486705252,0.1969667092055949,0.0685931193046351,0.1295673323316634,0.0531750809913413,-0.0708808974173082,0.007914665545885,-0.1029777833178855,0.1247235591717788,0.1466691320831715,0.0014458946210452,0.0423908344329607,-0.021702796405394,0.1587057657545183,0.0596360241168067,0.1205541507275444,-0.0116088697335041,-0.0601101186564258,0.0519973496117485,0.0837496305929759,0.032284218398826,0.0004988273800319,0.0418519115925517,-0.0231582504169399
TMSB15A.rescaled,0.2176911940673546,0.1126889023750901,0.1077766884260497,0.2104702333531049,0.1847966980036255,-0.0214115872933932,-0.063077566075235,0.0420384727807646,-0.0524538470796685,0.0325934351502667,0.2662372559645101,0.1833105331565516,-0.0701920355090344,0.2111622874433562,-0.1094983657782912,-0.0360115317258136,0.1281412827529141,0.2690043256644138,-0.0167975816073694,0.2040019487686501,0.009397219615291,-0.0235284571044191,-0.1797704833480308,0.0926217809462766,0.020227919807192,0.3109017815027326,-0.1178002342439292,0.2040960574513526,0.1914177528227331,0.2925609291226665,0.0149664577425266,0.2183737757926367,0.1528166514060262,0.3137757958879558,0.317802624632184,0.0366992781534406,0.2603645403809324,0.2493633419169912,-0.229260390904873,-0.006163253330015,0.0565952435765969,-0.0348576169513563,0.1475358621933162,0.0549745094576037,0.1859370875495756,0.05111188804277,0.091371325267742,0.1524913343890153,0.0570827212755307,0.126692600612762,0.1802285790543939,0.012449155897996,0.1338478922917104,0.1197089766618377,-0.0172067299950065,0.0632343244090555,0.2142158971452352,0.1439262576196666,0.2200501412172953,0.0644865825442451,0.1174662149066786,0.1269319318075865,1.0,0.2260382144582762,-0.0254504684729941,0.2014191642945087,-0.0820817915761478,-0.0080261121979649,0.0786153477709889,0.0731155529193408,-0.0420645464926557,0.2071688751674111,0.317523747980322,0.2570642913455315,0.2634428911632235,0.1090452284211048,0.1027745576396939,0.1660999605205676,0.1726482335064253,0.0216371205021775,-0.3166681028483195,0.2393541763779212,0.0743687466411023,0.1258556903709494,0.1102525459475519,0.119747275337331,0.2719252181145175,0.1975135565964658,0.202095199551905,0.1187269043227465,0.1226245962840905,0.2361079337494687,0.3459353384802693,0.129208780918007,0.1350472570716563,0.079320691689673,-0.0024662444047754,0.3124010542630716,0.0927081547008675,0.2483592353410235
