,TDRD1.rescaled,GRIK3.rescaled,SLC7A4.rescaled,LRP2.rescaled,BEX2.rescaled,AGTR1.rescaled,CKMT1B.rescaled,SLC4A4.rescaled,ENPP5.rescaled,CKMT1A.rescaled,RAB40A.rescaled,IER2.rescaled,AGXT2.rescaled,PLCH2.rescaled,IGFALS.rescaled,PCDHA1.rescaled,TAL2.rescaled,OGDHL.rescaled,HSP90AA1.rescaled,GRB14.rescaled,GABRB3.rescaled,CBWD3.rescaled,NRIP3.rescaled,SOWAHA.rescaled,ESRRG.rescaled,TAS2R10.rescaled,ATP1A3.rescaled,NPY5R.rescaled,CNTF.rescaled,PAX2.rescaled,COL4A6.rescaled,TMC3.rescaled,JUNB.rescaled,ARHGEF38.rescaled,HS6ST3.rescaled,SH3BGR.rescaled,IQUB.rescaled,AHSA1.rescaled,DUSP4.rescaled,SELE.rescaled,IGFL3.rescaled,NOXRED1.rescaled,IRF7.rescaled,KRT15.rescaled,DAOA.rescaled,MAPK4.rescaled,ANAPC10.rescaled,TMPRSS6.rescaled,POLQ.rescaled,BEX1.rescaled,COX7A2L.rescaled,LDLR.rescaled,CHRM1.rescaled,TMEM41B.rescaled,TCN1.rescaled,KCNE4.rescaled,ARFIP2.rescaled,CMA1.rescaled,SLC5A6.rescaled,ASPM.rescaled,HUS1B.rescaled,RAD51.rescaled,EGR3.rescaled,CYP24A1.rescaled,MAS1L.rescaled,PHKA1.rescaled,SMARCA1.rescaled,FGFR3.rescaled,MXI1.rescaled,FOSB.rescaled,ABCC8.rescaled,LGALS9C.rescaled,ORM2.rescaled,ZNF492.rescaled,KLHDC7A.rescaled,FOS.rescaled,MT1A.rescaled,SFTA2.rescaled,MMP27.rescaled,RNF183.rescaled,S100A7.rescaled,ATAD2.rescaled,S1PR5.rescaled,RGS9BP.rescaled,IQCA1.rescaled,EGR1.rescaled,PEX5L.rescaled,MRPL53.rescaled,SVOPL.rescaled,TONSL.rescaled,PROM2.rescaled,PRLR.rescaled,TRPT1.rescaled,CASP14.rescaled,PDZK1.rescaled,GJB3.rescaled,TRPV6.rescaled,GRM3.rescaled,BEX4.rescaled,PIGA.rescaled
COX7A2L.rescaled,-0.0741363561620762,0.1818836427242049,-0.0076991585098558,0.0861659054505818,-0.0146360091455392,0.086359444870309,-0.077496540430663,0.0432994686223756,-0.016999180587161,-0.0618390040568727,0.0250657716445545,0.0167565543407108,0.0208094084548255,-0.0800699255772083,0.0176564607506324,-0.0714796829738217,-0.0298343379264509,0.0729666272450485,0.1081355515687833,0.0041682743970836,-0.157562520382875,0.0822369836314709,-0.0136754879425372,0.0820913104707157,0.2127284609065575,-0.0029288634878124,0.0413922031131455,0.1495889617844319,0.0584891324070006,0.0378498191233757,-0.0364850911291563,0.0413590538089942,-0.0280489157286571,0.0275785184117433,-0.0202322708972937,-0.0835720405597235,0.0759476553653808,0.0808600220705781,0.1545014063817119,0.0468523857022569,0.0894823322548332,0.0233566488076765,-0.0850169073881093,0.1542179044862749,0.0997089529248644,0.1276625341817815,-0.1462887725275342,0.1212620209563654,0.0703871718248704,0.0391763421451285,1.0,0.0517411526836895,0.052990012547795,0.0020019355346175,-0.0469419513542048,0.0813990862387079,0.0262596147017265,-0.0240795039425123,0.0585300125720027,-0.0597981846260693,-0.0318378117394679,0.034904685808735,-0.1010359009663654,0.1266324645676152,-0.1168276866478781,0.0877079942458004,0.0799600133237639,-0.0548266512826085,0.1200850461140065,0.1026066228534782,0.0174620889055693,0.0444052856690436,-0.0142029208985031,0.075689790977371,0.0376715299644197,-0.0565003829069965,0.1792118360199963,0.0248639457135873,0.006859226780866,-0.0942355146198609,-0.0031403768117227,-0.070195376851873,0.0793680648806918,0.1453176823359198,0.0608021685666463,-0.0356558602189912,0.0434291949108011,0.1553099520536737,0.0722063904485839,-0.1464435305639859,-0.0818727345537817,-0.0504908599690934,0.0671906568233502,-0.2891914607933395,-0.0403003892785985,0.0269702160952206,-0.1567633283783228,-0.0009847237727976,0.0182549140531237,0.0742634673544249
LDLR.rescaled,0.1464779454746161,0.0019648784375568,-0.104302041332243,0.0525761015549458,0.2165258301369739,-0.0502176962577815,0.1109231474929231,-0.0386679208463743,0.189219482617318,0.0986182660894185,0.170289523513223,0.094558088199814,0.1437222795835984,0.1527674943341295,-0.0274329189558152,0.0819383963749825,0.2326013084526252,0.0076437265260065,0.0532596856482509,0.0508198763934029,0.0216776652649928,0.098794707368005,0.0569322448476099,0.1069558868804118,0.0443981997758327,-0.0146709795530225,0.0710092989206826,0.1494445229812052,-0.0358481465592446,0.034687634888925,0.0762666567703486,-0.0177240214388229,-0.0300207235191606,0.0554356761329982,0.0724453546812393,0.1963206638487352,0.1911944127909814,-0.0543617032686512,-0.0139239971485084,0.0948351644743367,0.1659460440321789,0.1206942675823569,0.1025822517065563,-0.0962376651016243,-0.0028331480840685,0.0885032992597579,0.0204285420557121,0.1124553087685225,0.1068177402791584,0.0699350687096645,0.0517411526836895,1.0,0.1772398033374514,0.027281784398995,-0.0236590072052453,0.0373688615400875,-0.0002872409736962,-0.027304433344582,0.0758815426187514,0.1697194479095989,-0.0049463116544132,0.1433090863498871,0.1454815574641222,0.0981595122940223,0.0961132867262635,0.1016427554896899,-0.1083714673932161,0.0526003810831135,-0.033649898832804,0.0029433440500809,0.2044407356582318,-0.0335370369779739,-0.0284583285196275,-0.0491023374635167,0.1205251939909879,0.0727223274751874,-0.0530262369147638,-0.0543939055384503,-0.0676808314902178,0.066363109948467,-0.0017097737820299,0.0595714571405257,0.0432881577093221,-0.1265225383291471,0.0960336778486381,0.1008101615000849,-0.1077415418553389,0.006568597518524,0.0259615689537038,0.1536965606327437,0.1551755021250097,0.1868791241960968,-0.0786046633371427,0.0125652135800848,0.176267343918801,0.1062756841251025,0.120322451297512,0.0186257986650541,0.2518337437784209,-0.0223828140348979
CHRM1.rescaled,0.1267256316305455,0.0189203442750986,0.0078190078227237,0.1021155025984963,0.1071357884880236,0.0012529004268609,-0.0928038719071483,-0.021932060208586,0.0424753010326764,-0.1136211071947261,0.1174017190764159,0.0843910607720236,0.0657060674148193,0.0402652893034952,-0.029993949119768,0.0213811528494587,0.1363986274466871,-0.0209058741643143,-0.0235705816309368,-0.0681384389359393,0.0741378835041701,-0.1230595289250507,0.0893572292620826,0.0197800798606918,0.0220745943125018,0.0291276550638517,0.1572461112165517,-0.0674995668431816,0.0172179628029651,0.0019304960476439,0.0922206068742612,-0.1118417735715713,0.0216690789505949,0.0853764352717674,0.1760499541669456,-0.0371451493679426,0.176213110007066,-0.0322813837907947,0.0976304273458679,-0.1276192120639636,0.0702036325969162,-0.0389125156955114,0.0211616659082157,0.0802585265455389,0.1626294774167423,0.0009989514535169,-0.0126493790545069,-0.0314180674845565,-0.019473576896325,0.0137420964536672,0.052990012547795,0.1772398033374514,1.0,0.0741801365718274,0.0759362846358225,-0.0461832199971859,0.1386588298031127,0.0307136548526252,0.1633247933065015,0.0202973202075454,-0.0231315209296714,0.1102181373016621,0.1654344807381789,0.0672680151714492,0.0251426362940069,0.08181895700012,0.0784382551816718,0.0700145039935149,0.1489353171705874,0.0435782641356452,0.027392083398406,0.1042382533627695,0.0675965072983337,-0.0940250978477799,0.0299463379105115,0.0587845117840727,0.00683641968215,-0.0218031024966615,-0.0154497683687425,-0.0143044612244666,0.0356303128433493,0.0871294843617097,-0.1007430933311829,0.0469161812865141,0.022657518248933,0.0059742392761984,-0.101429541685955,0.1249741051915261,0.0775053012837687,0.23268091956971,0.1473169693301962,0.0780099898086867,0.0375175323223991,-0.0748977887205953,0.0330203287799798,-0.1317996521310093,-0.0243353894011912,-0.0182408506563262,0.1263234326969599,-0.0136062155868195
TMEM41B.rescaled,0.0363546078686265,0.0774716490459987,0.0822696559053906,0.0179280850630904,0.0161514176255562,0.0206735877872043,0.0498098995215485,0.0019647129760767,-0.0459017384539813,0.041296406529762,-0.0323925506569702,-0.0049507970207127,0.2477250306380015,0.1442630447789259,0.0488201658587644,0.2008483692713924,0.3021562400645035,0.1624627609854674,0.0314940587363762,0.0780067938279901,-0.0193708987187057,0.0446527350609687,0.1514091456720234,0.0713814007689835,0.0685575583176963,0.1724703073155827,0.128874942810564,0.0328269180824717,0.0785816094582217,0.0297808388655417,0.1157294906967738,0.1732603961215935,0.0066097524325634,0.017159404775162,0.1799979427980268,0.0013035494288885,0.0053766757554326,0.0145884922148474,-0.0298343272808226,0.0072424507744848,0.0128417820754293,0.0576443072678363,0.0769581406371455,-0.0661010606282256,0.1139880236190902,0.145319776750314,0.0641687500671892,0.0769657690082747,0.0133474544275066,-0.0772451626035056,0.0020019355346175,0.027281784398995,0.0741801365718274,1.0,-0.0070480121924653,-0.0765253154166319,0.1801844867204373,0.0368482199816101,0.2225350524937693,0.0903585433599486,0.0990705827567049,0.0565773508159609,-0.0005204611715091,-0.1132791376264404,-0.0511920866577901,0.1505867450381633,-0.1134793395487914,-0.0281896216100956,-0.0286658301747187,0.0843307875576214,0.2102490914784026,-0.1466315004023624,-0.1393140016267326,-0.0883752490372911,-0.0530934575019173,0.0913899397573441,-0.0130936602057026,0.1103071022484797,-0.0894174444694064,0.04192585782956,0.0124597417602236,0.0767307989473122,-0.0244066105948909,0.1947802649423148,0.1220888988631197,0.0405610459472602,0.0361362010057517,0.0861400276755241,0.1968647849207778,0.1004341667925449,0.2010866403616469,0.1094916525096924,0.0566152180021419,0.0601122308421179,-0.1106294037943659,0.01838071630518,-0.0531985546703099,0.1042036989098625,-0.0258487439771908,0.2249576755282061
TCN1.rescaled,0.105516556628562,0.0717730815867771,-0.0111696644798107,0.1717401320874649,-0.0537280934363893,0.0672020450990832,0.013978610177819,0.0281856864380487,0.1859685647261711,-0.0315453932187132,0.030290191988765,0.258849969507725,-0.020386562839666,0.039110948466087,0.155282497884991,-0.1765027819963997,0.1441698184504526,0.1350181817515077,0.0484330390919256,-0.1356941181075657,0.2720187162281001,-0.0419341348123418,0.0349516877924894,-0.0134205909843887,0.0969708518448355,-0.0637703384971243,0.1803906816318019,-0.0277389427860155,-0.0181241660799025,0.0080318767157328,0.289647891519327,0.0905182628712383,0.2255767387615562,0.124656171293104,0.1483160976785875,0.252651539318053,0.1074994437953405,0.0493086069337972,0.133751354407043,-0.07383295881194,-0.1106866826557199,-0.0647544231622085,0.0453504422207586,0.1063068347038783,-0.0106619365704606,0.1143602802307928,0.0631740436858106,0.026909314620352,0.0971046013333794,-0.1055121255928426,-0.0469419513542048,-0.0236590072052453,0.0759362846358225,-0.0070480121924653,1.0,-0.1645838752660404,0.0019252152236179,0.0202356077843159,0.1950996216820057,0.1170621432918934,0.1019061149627329,0.10182422819332,0.2522600095308551,0.0243538898220091,0.1635705361733458,-0.1616582104600828,0.1293657114460918,0.2604632488663464,0.1477839898553908,0.0242340705494226,0.0619012884750739,0.178586747708949,-0.0002981250363963,-0.190514012243953,-0.0744909001665257,0.1609469113630971,0.0081665333949029,-0.1222509155847577,0.2481953814335867,0.04276988592635,0.1457203331272838,0.0513530293502493,-0.0740918230154163,-0.0634239440402121,0.0345119189793938,0.0996405959671461,0.0051102335778023,0.0039619997820649,0.1268246132283035,-0.015069557654977,0.0996186419201076,0.0570610339917377,0.1597626593968523,-0.0829488785884927,0.3121539698652931,-0.016013485190311,0.061509522769094,-0.0243813065408934,-0.0491857014975705,-0.0673042358619861
KCNE4.rescaled,-0.1089410887984625,0.1710055293505208,-0.010316416399561,0.310047340983735,0.2205737520017204,0.0842067712582572,-0.0153823887170741,0.0785176975824771,0.0278378228289502,0.0070175985041082,0.0211039934186638,-0.0410931127601353,0.1138000448433012,-0.0288653593749897,0.3063759441620587,0.1242519493256681,0.0305604432219491,0.0840369367126782,-0.0003361110615129,-0.0322063402501577,-0.1881158859338914,0.1040157682850417,-0.1139151053519782,0.0242941182351294,-0.0267694565593091,-0.0090332586486132,-0.0600698038917829,0.1585635803712708,0.1750765919185952,0.0685413805085052,-0.0156421632587867,0.1890776474654817,-0.0654026080001655,0.0500896778940381,-0.0689841332757366,-0.0863283816694851,-0.0353596974301449,-0.0496919419539817,-0.0493261516632605,0.0503285739930306,0.0173501921296673,0.0357692149401824,0.1102414514232341,-0.0040731254406216,0.0584359052695525,-0.0591104127399167,-0.0440041269444182,0.1135755983322267,-0.0680460230586827,0.1534968842366821,0.0813990862387079,0.0373688615400875,-0.0461832199971859,-0.0765253154166319,-0.1645838752660404,1.0,-0.1325658717021059,-0.0035015693829036,-0.2484750979230118,-0.025538587888944,0.0319547480407141,-0.1421252047431507,-0.2612388351648657,0.0104875241911269,0.0367566953294813,0.0094098092485987,-0.0323280344098849,-0.0458246948670068,-0.1443678091053948,-0.1845052139722773,0.0346102144025695,-0.1899513385907752,0.0158812310670447,0.2973215891596929,0.0070220198821248,-0.1905184668328597,0.1795070246050161,0.0865253578844676,0.0071501727008321,-0.016823282778791,0.0160701447732627,0.0562514515198245,0.0901905104549442,0.0696160793725921,-0.1191077401783878,-0.1463002380090541,0.1291190364920999,0.0032326635892689,-0.1853395704536327,0.0376039997034266,0.0124601780583606,0.1134174510428135,0.141894737510336,0.0494409709158996,-0.0637011626539033,0.1589075212385275,0.1987551449368041,-0.000286678320935,0.0857962729677659,0.0683821284085113
ARFIP2.rescaled,0.0501453287324927,0.2068466971024716,0.0664434241107485,-0.0440034108476704,-0.0646151871208711,0.0021741875641311,-0.0195114207877197,-0.1036185402303374,0.1256210960069975,-0.0371042773437597,0.0394900942453732,0.2544054765389526,0.0227657300401071,0.0515611880069879,-0.0820075048419117,-0.0588116223024377,0.0206571667802617,0.1263241559897503,0.002898557346229,-0.0881838886469237,-0.0523499366284346,0.1647085502098502,0.1006674053178521,-0.0727254312604518,-0.0374614794785695,0.0461658346211748,0.175366221162012,-0.0146791330388864,-0.0070466154544726,-0.1183073156954524,0.0451213003903662,0.0010441393422372,0.2893020371061293,-0.0993626479685978,0.1486562217433201,0.0205530828582625,0.0953542296668336,0.1020377569345458,-0.0268539677342911,-0.0207151660397572,-0.208560102241979,0.0317389237906529,0.1617872806885153,0.0311408501620915,-0.033161091471465,0.1269558085175049,0.0442132696467633,0.0861239724658565,-0.1078770661719494,0.0068637664420639,0.0262596147017265,-0.0002872409736962,0.1386588298031127,0.1801844867204373,0.0019252152236179,-0.1325658717021059,1.0,-0.1382787110984361,0.1997256544387136,-0.0941659687008082,0.041555586074422,0.0926534212213475,0.0872721441237933,0.1150244890490048,-0.0581428036219045,-0.0748677938508826,-0.0275143809670253,0.1178024329868582,-0.018695442871918,0.1383243994766044,0.0174621860851056,0.0322658386721568,0.0590906173865974,-0.0390595815189814,-0.115992558226901,0.1804964957000666,0.059267681357514,0.1280284052858614,-0.0627434052258705,0.0045808979360096,0.1044300080663043,0.0582618265756056,-0.1107713277523824,-0.0755948498846987,0.1864268626725371,0.1269375177161414,0.1074470889204783,-0.0135598335235086,0.1782421246981093,0.0619294020683915,0.1476163502729628,0.1204600400705915,0.0699891976358909,0.0852313575662313,0.018108439751328,0.0168296220211562,-0.0621898397310436,0.1175137615929239,-0.0640674047515002,0.0069199256685048
CMA1.rescaled,0.0090172407915079,0.0342861262078455,0.003114667933648,0.0478683261123016,0.0719546672395715,0.001462433154446,-0.0393695768923707,-0.0155771551981732,-0.0636718674684779,0.004866282326063,0.1408911469423472,-0.0545475689121867,-0.0864916530778705,-0.0442852054014305,-0.0113870879987026,0.0528585312007989,0.0189114248019221,-0.0054269147062518,0.1882255955253369,0.0701584586609084,-0.0202677260235254,0.0452485504273431,-0.0428115109001729,-0.0299788956555358,0.0149763044644871,0.1374578802094277,0.0380118542964126,-0.023984961353152,0.1238119065560141,0.0900243884771332,-0.0247196425003727,-0.0173374192743695,-0.160414202176555,-0.0101262797499939,0.0564192718698685,0.0373027269721874,-0.1081970750365584,0.0274349866367206,0.1475017135996049,0.0905847220570746,0.1062962170010142,0.0047800874607269,0.1553314548975287,0.2179667751085944,0.0408985566111321,-0.0132244997978522,0.0970543919560383,0.1301555052550433,0.185070940472989,0.0320489559409275,-0.0240795039425123,-0.027304433344582,0.0307136548526252,0.0368482199816101,0.0202356077843159,-0.0035015693829036,-0.1382787110984361,1.0,0.1199237550449371,0.1501686668363854,0.024762658418754,0.0342352292450253,0.0880741179135804,0.0386080277939966,0.3171181678368432,0.1878512280340692,0.0125888432263383,0.0219185972570601,-0.0511405530835255,0.128616697280424,0.0497731646547574,0.0553123865389956,-0.0274913933354793,0.0266278760664013,0.1802423166699928,0.1864545406126137,-0.0328171550355114,0.104251331218934,0.3098477824318786,-0.1587231489237626,-0.028435106160712,0.1756168921395849,-0.0261550400400039,0.0606187157843589,0.0004692185179697,0.1080212301045419,-0.0045632564259382,0.0353753657588579,0.0969557480020257,0.0214551115259963,-0.0261400176731049,-0.0378177756540196,-0.0735183222303567,0.0985675738892367,0.0554897299616567,0.1272460341055983,0.0217531750310024,0.0729207588693843,0.0568513503019332,0.1245130025250797
SLC5A6.rescaled,0.0210109780806429,-0.0754875043720632,0.0161504298832804,-0.0765457036489657,0.0110185123164222,0.0777135393780653,-0.0476258349294036,0.0935483247198017,0.1259840483253151,-0.0615362136027214,0.1487635083292357,0.1863100396003808,0.166391199199011,0.0059338578752812,-0.0774428875542823,0.1098346724203319,0.1269264439778198,0.0640055563904797,0.0634361930633864,0.1979264177541322,0.0885963682118919,0.0175720902295148,0.2511654530317403,-0.052417342256631,-0.0023198542773289,0.2418152282267976,0.2401794784285547,0.0128822831871751,0.1467456099345673,0.044052448538007,0.0487635284611326,0.0544361866225416,0.1670801823911549,0.0152778756120326,0.3057923996666483,0.2340707742245531,0.1437099773925744,0.0899601937513929,0.0725001431491585,0.1421356312302441,-0.0354121367717765,0.1605702060863757,0.0705813191379121,0.1325563943604008,0.0430322744790396,0.0631612318622138,0.1329829499666152,0.0550333487720971,0.1470499095841706,-0.1862700262024359,0.0585300125720027,0.0758815426187514,0.1633247933065015,0.2225350524937693,0.1950996216820057,-0.2484750979230118,0.1997256544387136,0.1199237550449371,1.0,0.1014808163066298,0.1333213167113865,0.1061114888517668,0.2213906406137465,0.1074693955086241,0.2158307901654721,0.1453625362577337,0.0214441726022477,0.1123708708664769,0.1627123142875043,0.1414912564127489,0.0917601915256587,0.0787608542756386,0.0877374352359356,-0.264997160620703,0.0740934570446972,0.149615471278485,-0.0250816560167209,0.1779949287943837,0.089908904434433,-0.0821710294655749,0.0164016506367152,0.0495428042538785,-0.1729655630339994,0.1242078056411382,0.0748437033989579,0.1394161178876245,-0.1095452185964653,0.0274297804217609,0.388553982751533,0.0841907513182636,-0.0116553323154535,0.2287273840009862,-0.0058790463854721,0.0175081737307256,0.1419222778676549,0.0116003682013288,0.0433080740081165,0.0893796978548009,0.0019014084196001,0.1256428561839646
ASPM.rescaled,-0.1562678705965845,-0.1535046092959473,-0.0855835253936498,0.0363762871676855,0.0271945380948007,0.0074280207878949,0.003431602326506,0.0437821419924818,-0.0502120964488322,0.0075046021733308,0.009085071477092,-0.024784707952116,-0.0081967139097154,-0.0610807235244125,0.1594998764124441,-0.0499914126548611,-0.011151729572188,-0.0543743132757842,0.1171470011413485,-0.039028804979112,0.1440981752252651,0.0413102231966044,-0.0907061098370505,-0.040797861425136,-0.1260063484262078,-0.0785078030503544,0.0515714971908115,0.0346329422859032,0.0897143162458739,-0.0166068736780694,0.0278338630231458,-0.0171274733677669,-0.1488072169703371,0.1877732834932092,0.0558541331679831,0.1482188853847239,0.0444242660320455,0.0552118121534236,0.0357288501563087,0.0294582923681167,0.1591595888505857,-0.0723058558461989,0.03755886841674,0.1027202180551596,-0.1136937812281155,0.0825547157549803,0.1107488628173026,0.0893703543980396,0.5835331963138546,-0.1104292396079202,-0.0597981846260693,0.1697194479095989,0.0202973202075454,0.0903585433599486,0.1170621432918934,-0.025538587888944,-0.0941659687008082,0.1501686668363854,0.1014808163066298,1.0,-0.107776589006315,0.4802516317821117,0.0855630042218064,0.0361594904658932,0.070383168907496,0.0905865238723541,-0.0782853766799946,0.0822916657632165,0.0310419525243785,0.0375644770025612,-0.1492670167407348,0.0804030647944802,-0.1490831095698409,-0.0073393430685361,-0.025960496067924,0.0997291642604385,-0.061498667628159,0.0898117511250922,0.1685350565130703,0.0527039967690856,0.1458329011988522,0.33789095590239,-0.0729334110017301,-0.1822325763732889,0.0070097411533034,0.0890681855745215,-0.0331269483162145,0.139630779328588,0.2237459327877688,0.3401641944880973,0.1562828533296031,0.0808168677384853,-0.0739664007173364,0.13676330716136,-0.054252766644842,0.1200682852402267,-0.0024941389489043,0.0204836218073924,0.0486974022968652,0.0845502874783048
HUS1B.rescaled,-0.099848371232434,-0.004302437890651,0.0150523744562519,0.0482283792058005,0.0108944795565697,0.1049898609110472,0.0705994527749179,0.0225793813787019,0.0435372350468758,0.0591029964293266,0.0673760761782991,0.0873281147015154,0.1096633857568984,0.0361436394759986,0.0337667032487837,0.099439268196588,0.0447773518150558,0.1455720529478807,-0.069527610791761,0.0224375935762762,0.033082953375909,0.0593675313072547,-0.0445928770842259,0.1448609119039856,0.0079039526460813,0.1013775254260647,0.0387266577499474,0.0901894120780405,0.084593678237156,0.0018926343662534,-0.0062278472719678,0.1076821175023953,0.2371710128145428,0.0727858891633958,0.0256795020889505,0.0262546043551884,0.0170579286275211,-0.0633620313036538,-0.0173888176878909,-0.0412083984862229,-0.0666378146618335,-0.0387748723169447,-0.0352174008078136,0.0665309598135682,0.0324774862132103,0.0429725871260237,-0.0277167884514094,-0.0731531150771254,-0.13169638302093,-0.0570404696893226,-0.0318378117394679,-0.0049463116544132,-0.0231315209296714,0.0990705827567049,0.1019061149627329,0.0319547480407141,0.041555586074422,0.024762658418754,0.1333213167113865,-0.107776589006315,1.0,-0.0744963668895252,0.1289336187612154,0.0086729702455122,0.1664448662829016,-0.1174644798896619,0.0950924763037634,0.0376175523104866,0.1043920915626621,-0.0113735278062747,0.1446283733255317,0.0203117269910266,-0.0097679232187423,0.0072280072726418,0.1068603538220378,0.0725447469903353,0.045436507023494,0.0539238583941476,-0.0810108356276844,-0.0779195268393167,-0.1367482581668653,0.0312121012899771,0.000325062881074,0.3021639983377659,-0.094242699884446,0.1419458606319298,0.1218528542234542,-0.0029507416331318,0.0174631536531561,-0.0312495581831226,-0.0768264410302995,-0.0062750122651823,0.0415061607053726,-0.0419965965661508,0.0364222136288251,0.1268177165858158,0.1078132514617562,-0.1111551051265888,-0.0383800092075032,0.0269469791554831
RAD51.rescaled,-0.0444260792524372,-0.0375375106888021,-0.0626000455400411,0.1816599734295005,0.0121296145386341,0.0412682462961807,0.2162409190333969,-0.1340793730476178,0.0495107024768094,0.1952162402923877,-0.0287932969550143,0.1025127207959681,0.029463914300189,0.0410899765599338,0.0862199603412323,-0.0935702690805619,0.0895959714618869,0.1198460551618818,0.0008397112996743,-0.1336396691447435,0.2709049607210583,0.0748490202437635,-0.05806577997485,-0.1383811203210604,0.0181266439336911,0.0227742337155499,0.2756024045065306,0.0429534339081354,0.1495023039003964,0.0195538865257617,-0.0289879785229392,-0.1022437973111289,0.0597472684507956,0.1714147357360533,0.1057018169243988,0.178113244615655,0.1201525614697036,-0.0133183044113771,-0.0285471645840479,-0.0365871009573921,-0.0351702746808792,-0.0468180713207364,-0.0817311997211898,0.1102514101646915,-0.1173157758212542,0.1422618604887121,0.1538803655805835,-0.0816577274048946,0.5980436371883789,-0.04461047784408,0.034904685808735,0.1433090863498871,0.1102181373016621,0.0565773508159609,0.10182422819332,-0.1421252047431507,0.0926534212213475,0.0342352292450253,0.1061114888517668,0.4802516317821117,-0.0744963668895252,1.0,0.1614798891695218,0.0740723239777765,0.122365537126779,-0.024513691419842,0.0155007435333606,0.1374453033576907,0.2000408470699652,0.1684823733502265,-0.0910043987362356,0.1022991808373535,-0.1317586100065735,0.1019078174754142,-0.0493247204467622,0.1798858856540008,0.0835779292513126,0.0949292797666294,0.0641261600868338,-0.0207421924043444,0.0609627756777708,0.3609996523282541,-0.0391728335887415,-0.2238670960275657,-0.0280503055487176,0.2309543531276801,0.0946974043514949,0.0191738615201945,0.1120751402088861,0.3838886730838936,0.2029276456759304,0.0260403758042997,-0.0651672057300745,0.1561755659617483,-0.0812349136089656,-0.0997632048956091,0.0186381220164485,0.0739816182189617,0.0503157580259347,0.1500426342174396
EGR3.rescaled,0.0175785703091943,0.0523031484444521,0.0619582423675453,0.0257913640271559,0.0277085782491685,-0.0415975286047845,0.188198865539055,-0.0521949082952373,0.152317325107798,0.175885603383068,0.0474428450384788,0.2920199012211559,-0.0276785448598641,0.085421067303238,-0.2275044097562879,0.077484832208938,0.0387936076336274,0.1251497518892832,0.0337067425616599,0.0611236452215698,0.3029422382253799,0.0225291499961126,-0.0699915492157133,0.0530297225961948,0.0412395670332423,0.1425254122696803,0.0427521333509802,-0.0618712456097708,0.0758634943636575,-0.0227042214280206,-0.0240536155146282,0.0012373679928238,0.3034321429354699,0.0800299519093995,0.1875367071894058,0.1823538982227429,0.1711183672528264,0.0432511770665362,0.1532242640955123,0.113984040389736,0.0413570119881841,-0.0198329591598316,0.0827842688238163,0.0389457583119628,-0.0073306925225626,0.1212504340424176,0.1454597713342861,0.0097718732485195,-0.0607233322305834,-0.0620088894127538,-0.1010359009663654,0.1454815574641222,0.1654344807381789,-0.0005204611715091,0.2522600095308551,-0.2612388351648657,0.0872721441237933,0.0880741179135804,0.2213906406137465,0.0855630042218064,0.1289336187612154,0.1614798891695218,1.0,0.1099909959547618,0.0949505720342658,0.0391068697896097,0.1481681253612711,0.1236048723628009,0.2137876917448871,0.4207662853832786,0.0154644180163111,0.216833665722287,0.0178309877992705,-0.1450075707925507,-0.0782091267830009,0.310938171425652,-0.0094162813011518,-0.0461996885285169,0.0173798765468062,0.1995838206021365,-0.0179047098552336,0.1592619323703828,0.0307704741227753,-0.2605966597869487,0.0744744803967457,0.486555088540328,-0.0108803392023966,-0.0212108391637749,0.1514599316954777,0.0979961344960762,0.1384599098269133,0.1107128139187728,-0.0451539796682948,0.1229257937712993,0.2849137819961677,-0.0567215597260294,0.063105878086445,0.1590348949161969,0.0004289520436905,-0.0053784330084935
