	feature_importance
MCM10.rescaled	0.07451363695153884
DLX1.rescaled	-0.07448534347693878
ISOC1.rescaled	0.07447105532456065
TSGA13.rescaled	0.07446293082479913
LGI1.rescaled	-0.07445156635747949
TUBA3E.rescaled	-0.07443821364394687
SLAIN1.rescaled	-0.07443143725287032
LILRA5.rescaled	0.07437549595646031
PLCE1.rescaled	-0.07435688305884995
MAS1L.rescaled	-0.07434457624981891
CAPSL.rescaled	-0.07429093877891556
IDUA.rescaled	-0.07420170355233147
C3orf70.rescaled	-0.07420067369446363
SPAG8.rescaled	0.07420062642257536
SLC5A11.rescaled	0.0741796205135656
FAM189A2.rescaled	-0.0741752764100301
CCDC87.rescaled	0.07417161849135248
SHOX.rescaled	-0.07408694750296431
NTRK3.rescaled	0.074005649733562
JMJD7.rescaled	-0.07399853972715242
OR52N4.rescaled	0.0739758767759907
STK33.rescaled	-0.07393453999329905
CHRNA6.rescaled	0.0739079208921154
WNT7B.rescaled	-0.07379206873318958
OR52K1.rescaled	0.0737876774158159
GLB1L2.rescaled	-0.07376572047341778
LIN37.rescaled	0.07375458826203772
POF1B.rescaled	0.07372621892917165
ZBTB49.rescaled	-0.07370826169336538
UGGT1.rescaled	0.07368179929613952
ASPA.rescaled	0.07363668007252333
RACGAP1.rescaled	0.07359956776137003
ANGPTL7.rescaled	-0.07358267246220225
ZNF835.rescaled	0.07358173291021945
FGFR4.rescaled	-0.0735130936259167
FNDC5.rescaled	0.07345947967741372
RBP7.rescaled	0.07341388719740743
SPATA22.rescaled	-0.07337361382842209
IQCG.rescaled	0.07329972597642802
ANAPC16.rescaled	-0.07315049139901399
NAMPT.rescaled	-0.07304358180977126
TCEAL7.rescaled	0.07297782983359644
NTF3.rescaled	-0.07297054320295984
ZMAT4.rescaled	0.07295446333709137
HABP2.rescaled	-0.0728898505864542
ZNF630.rescaled	0.07288484174707938
PCSK6.rescaled	-0.07286586578722137
CSN1S1.rescaled	0.07284673482233037
FAM131C.rescaled	0.07280436613207909
MTHFD2L.rescaled	-0.07279806754288817
SCRIB.rescaled	0.07269500967423088
PPA1.rescaled	-0.07264914416869556
MBNL3.rescaled	0.07258620270442942
PEG3.rescaled	0.0725480550786462
ESCO2.rescaled	0.07249695552543294
SLC4A10.rescaled	0.07247064669019382
WDR17.rescaled	-0.0724276609990736
MCAT.rescaled	-0.07240528382447292
LIPC.rescaled	0.07239185530264626
TREML4.rescaled	0.07232607931576619
STIM2.rescaled	-0.0723126014210169
TSPAN3.rescaled	-0.07231105001847123
GRK5.rescaled	-0.07227346577881144
CDC25C.rescaled	0.07224814601295537
ATAD3C.rescaled	0.07222223482420569
CUX2.rescaled	-0.07221967632041996
BMP7.rescaled	0.07219373078843894
