	SHAP Value
ANK3.rescaled	-0.00021591564490702108
DHDH.rescaled	0.00021583549335204354
KCNK6.rescaled	-0.00021576413209505586
LRRC49.rescaled	-0.00021572226581450496
NECAP2.rescaled	0.00021571581301177778
CES1.rescaled	-0.00021570781619569983
SUCNR1.rescaled	0.00021570581455233187
CEBPD.rescaled	-0.00021569590671285298
UPK2.rescaled	0.00021568628238080635
GSTT2B.rescaled	-0.00021566011655534446
CLEC4G.rescaled	-0.00021565704570704932
DSC2.rescaled	0.00021561643055157697
MANBAL.rescaled	-0.0002156058418436964
FNIP1.rescaled	-0.00021560035331086178
FBXL3.rescaled	-0.00021557787366825374
RORB.rescaled	-0.00021552046607161693
UCN2.rescaled	-0.0002155010101725345
TSSK4.rescaled	-0.00021549713130257595
TRMT5.rescaled	-0.00021548685956230263
PIM1.rescaled	0.0002154282744576798
TRAF5.rescaled	-0.00021541382950472307
PANX2.rescaled	0.00021541148089724768
INTS8.rescaled	0.00021538527450401605
VPS37A.rescaled	-0.0002153797289903433
CYP4V2.rescaled	-0.00021532537907193808
TRIM63.rescaled	-0.00021529470174462884
ITGA9.rescaled	-0.0002152843750812762
BSN.rescaled	-0.00021528293556235446
TWF2.rescaled	0.00021527647980483364
LRRC61.rescaled	0.0002152507006552557
PHGDH.rescaled	0.00021516134950616417
COL23A1.rescaled	-0.00021514975496774065
HVCN1.rescaled	0.00021514674741294646
MMS22L.rescaled	0.00021510230561906207
MB.rescaled	-0.00021506685229223687
PPFIA4.rescaled	0.00021504541400123013
C3orf33.rescaled	-0.000214977966900784
CD46.rescaled	-0.0002149756861363288
RFX8.rescaled	-0.00021496602758876548
GATA1.rescaled	-0.00021494474084127196
CYP46A1.rescaled	-0.00021485298488643412
RNASEL.rescaled	-0.0002148519021381565
ZNF18.rescaled	-0.00021484972937856013
NPB.rescaled	0.00021482722216346596
FPGT.rescaled	-0.0002148185399111079
DENND4C.rescaled	-0.00021480098442054924
PRR7.rescaled	0.0002147923031189431
HSPB1.rescaled	-0.00021475573677360202
MAN2C1.rescaled	-0.0002147342017964581
SSPN.rescaled	-0.00021461875739810913
DDX60.rescaled	0.00021461347454203625
MAD1L1.rescaled	0.00021458155197307086
MPDU1.rescaled	-0.00021452443392864476
CD79A.rescaled	0.00021445454312976747
NDUFB11.rescaled	0.00021442360987000852
TIMM17B.rescaled	0.0002144031568902795
HTR6.rescaled	0.0002143769625659468
TCF12.rescaled	-0.00021437268845245577
CSF2RA.rescaled	0.00021437036368596198
CNOT4.rescaled	-0.00021434421297727508
NR1I2.rescaled	0.00021428513144304835
TMC7.rescaled	-0.00021425180434494397
TRABD.rescaled	0.00021423214208345556
FAM120AOS.rescaled	-0.00021418799026690414
FOXK1.rescaled	-0.00021413583970414528
DZANK1.rescaled	-0.00021411688791591208
NAV1.rescaled	-0.00021397313962110784
ZNF629.rescaled	-0.0002139343753142443
ACSS2.rescaled	-0.0002139272826643939
AMTN.rescaled	0.00021389196071134188
FAM186A.rescaled	-0.00021383702651393835
AMD1.rescaled	0.00021383144598698684
CCDC116.rescaled	-0.0002138190035583596
ZNF124.rescaled	0.00021380859496161007
DNAL4.rescaled	-0.0002137967929319084
TTLL11.rescaled	-0.00021374756742388845
ZNF449.rescaled	-0.0002137108577215749
EXOSC4.rescaled	0.00021369307555763203
ASB8.rescaled	-0.00021366182039585525
KCTD18.rescaled	-0.00021361938631313276
ZNF561.rescaled	-0.00021360509308819423
SYTL1.rescaled	-0.00021360280017676303
TMBIM4.rescaled	-0.000213559340975731
IGFL3.rescaled	-0.00021354012406590294
CEP120.rescaled	-0.0002134898133089283
RIIAD1.rescaled	-0.00021344721708870331
BCDIN3D.rescaled	-0.00021344012992145694
GULP1.rescaled	-0.00021342978302851104
CHORDC1.rescaled	0.00021342137167432387
POLE2.rescaled	0.00021340404408826534
GGT7.rescaled	-0.00021338767832296574
ACAD11.rescaled	-0.00021338063274427732
ANKFN1.rescaled	-0.00021337826495922645
SYNC.rescaled	-0.00021336496906872575
TRO.rescaled	-0.00021334582778747847
SUMF1.rescaled	-0.00021332763298577938
GPLD1.rescaled	-0.00021331625699421819
PLA2G6.rescaled	-0.00021330188048053448
CSNK1E.rescaled	-0.0002132543187833865
PSG4.rescaled	-0.0002132492177939843
ARHGEF1.rescaled	0.0002132249073435831
POLR3H.rescaled	-0.00021315539180008942
MAN1C1.rescaled	-0.00021313483273539805
WNT7B.rescaled	-0.00021304702322127964
NR3C1.rescaled	-0.00021303619499950488
SLC19A1.rescaled	0.00021303327246646124
SNX25.rescaled	-0.00021300715743709456
HOXC5.rescaled	-0.00021298968763247854
CYP51A1.rescaled	-0.00021296939600296601
TRIM35.rescaled	-0.0002128790468480964
LNX2.rescaled	-0.00021286704984715713
GALC.rescaled	-0.00021286587660853204
ZFP28.rescaled	-0.0002128599612729049
ARVCF.rescaled	-0.00021283508453707672
MAOB.rescaled	-0.0002128242196351069
UBL3.rescaled	-0.00021280400828214204
SLC36A4.rescaled	0.00021273678970828872
PRKRIP1.rescaled	-0.00021272851170138827
LAMC2.rescaled	-0.00021270239450585073
CTF1.rescaled	-0.0002126987186578859
PIBF1.rescaled	-0.0002126258930730831
DPP8.rescaled	-0.00021261205857970203
PHIP.rescaled	-0.0002125917622810944
ADCK5.rescaled	0.0002125468017287686
CRLF3.rescaled	0.00021250562123704917
PYCR1.rescaled	0.00021249999734224153
CCHCR1.rescaled	0.0002124956394910428
SLC17A5.rescaled	-0.00021249115792837742
EIF4E2.rescaled	0.0002124648862324468
LIMS1.rescaled	0.00021246192178109625
ZNF70.rescaled	-0.0002124425693327685
SLC22A15.rescaled	-0.00021243480742458152
PJA2.rescaled	-0.00021241046795594288
VGF.rescaled	0.00021240166025611085
LAMA4.rescaled	-0.00021240033880656983
RARRES1.rescaled	0.00021235109017057093
CHTF18.rescaled	0.00021233078946466966
GTPBP2.rescaled	0.00021228357626412473
RNPEP.rescaled	-0.00021223085107469967
UCHL5.rescaled	0.00021219874481316
RAP2A.rescaled	0.00021216618740971005
PRMT1.rescaled	0.00021214502531914094
CRK.rescaled	-0.00021213818875890717
ENDOU.rescaled	-0.00021212677592171496
RAB3C.rescaled	-0.00021208030735113731
SET.rescaled	0.0002120788740852135
NCAM1.rescaled	-0.00021197278184349085
AGBL2.rescaled	-0.00021196114133984327
NXNL1.rescaled	-0.00021193684137797207
SRP14.rescaled	-0.00021193531185267987
CREBBP.rescaled	-0.00021191269378263507
GSTM4.rescaled	-0.00021190258843458817
RXRG.rescaled	-0.00021189265411408038
RHOH.rescaled	-0.00021187871074111788
RPL34.rescaled	-0.000211834905224944
MYO6.rescaled	-0.00021183454260093425
LPAR1.rescaled	-0.00021181858293375537
CDC37L1.rescaled	-0.00021178103797166108
KLK11.rescaled	-0.00021172731701978733
FSTL1.rescaled	-0.0002116824747714303
PHAX.rescaled	-0.0002116447316274363
SPOCK1.rescaled	-0.00021155735407823507
DUS1L.rescaled	0.00021153067394891239
BCL9.rescaled	-0.00021152879538241184
LGALS7B.rescaled	-0.00021151289187506416
PDP2.rescaled	-0.00021146839440309615
HSD17B4.rescaled	-0.00021139602599095695
KIAA0586.rescaled	-0.00021139438493981833
CDHR4.rescaled	-0.00021134474447731953
SNX13.rescaled	-0.00021128313596554963
CHPT1.rescaled	-0.00021127435183504407
NOP56.rescaled	0.0002112711024670501
DIP2C.rescaled	-0.0002112573058887962
PPP2R2A.rescaled	-0.00021125651615322224
FAM157B.rescaled	0.00021125132162266492
RNF128.rescaled	-0.00021124265491458344
CBX6.rescaled	-0.00021122702295372296
CCNG1.rescaled	-0.0002112201294668985
NBL1.rescaled	-0.000211160140305288
LOXHD1.rescaled	-0.0002111086231332866
CCL13.rescaled	0.0002111056405634922
LRRC8A.rescaled	-0.0002110980260551575
CABLES2.rescaled	0.00021107420194469445
THAP5.rescaled	-0.0002110722613902351
CBX5.rescaled	-0.00021103511034842746
RWDD1.rescaled	-0.00021102247897931983
TLR9.rescaled	0.0002109747669973427
TEKT4.rescaled	-0.00021097235542875663
GPR153.rescaled	-0.00021095499649861994
PIGT.rescaled	-0.00021095437938141378
TPSD1.rescaled	-0.00021092170536266938
LYRM7.rescaled	-0.00021079197466796835
GNPDA2.rescaled	-0.0002107643649682901
SLC2A1.rescaled	0.00021073458820477644
SLC35C1.rescaled	0.00021065000969476517
LGALS4.rescaled	-0.00021061047861832235
ITGA2B.rescaled	0.00021054543131771686
GSTO1.rescaled	0.00021051329429392284
ABCA2.rescaled	-0.0002104888190616241
TMTC2.rescaled	-0.0002104853210294363
APOL5.rescaled	-0.00021047624608409098
REM2.rescaled	-0.00021044668319183517
HS3ST3A1.rescaled	0.00021043666504386114
FKBP7.rescaled	-0.00021040313857709369
LPAR4.rescaled	-0.00021039684639780138
FAM50A.rescaled	0.00021036946204655834
SMAP2.rescaled	0.0002103653397203186
BEST3.rescaled	-0.0002103223893709475
LRAT.rescaled	-0.00021031617382791294
GXYLT2.rescaled	-0.0002103140760793007
TMEM67.rescaled	-0.00021026291502346557
NRN1L.rescaled	-0.00021025250481378956
ZNF615.rescaled	-0.00021025206477573026
IGLL1.rescaled	0.00021017069525157395
DCAF15.rescaled	0.00021016403431977775
APOL6.rescaled	0.0002101591006760277
PFN4.rescaled	-0.00021015742765128758
PIK3R6.rescaled	0.00021014611624937528
UGT2B10.rescaled	-0.0002101169221682892
ARMC10.rescaled	-0.00021010115955898663
NEFH.rescaled	-0.00021009106303425593
FAT3.rescaled	-0.00021001145740774953
NUB1.rescaled	0.00021000860793754435
SLFN13.rescaled	0.00020999971995512283
RMND5B.rescaled	-0.00020998809500593352
VWA5A.rescaled	-0.00020994972661550552
RPS27L.rescaled	-0.0002099478515893746
NBPF1.rescaled	-0.00020993313057037324
FARSB.rescaled	0.00020990023369527267
RPUSD1.rescaled	0.00020979356681367486
VPS13C.rescaled	-0.00020978790500113327
C12orf73.rescaled	0.00020976796838977706
TPT1.rescaled	-0.0002097337928399168
HAUS7.rescaled	0.00020971732726775185
RTN1.rescaled	-0.0002097118560294445
CDKL1.rescaled	-0.00020961245446516765
FOXD3.rescaled	0.0002096075707123262
PDLIM3.rescaled	-0.00020950147546420638
NPHP3.rescaled	-0.00020945032602143573
SNX8.rescaled	0.00020944245565180346
STAT4.rescaled	0.00020937758302059847
GABRB3.rescaled	-0.00020933939082690332
CFP.rescaled	-0.00020931581183766544
COL21A1.rescaled	-0.0002093087071091211
RIN2.rescaled	-0.00020926831370925167
SLC6A9.rescaled	0.00020919797121643312
PTGER1.rescaled	-0.0002091253536686105
METRNL.rescaled	0.00020903035200807465
NAGK.rescaled	0.00020901589188087826
SP110.rescaled	0.00020897400224466418
COPS7B.rescaled	0.0002089359885931871
TEPP.rescaled	-0.000208925597084219
TMEM184A.rescaled	-0.0002089195274333429
SH2B2.rescaled	0.00020883206953355247
SHOX2.rescaled	-0.00020877827668975115
SENP5.rescaled	0.00020876645194045052
GLA.rescaled	-0.000208738105211053
MMAB.rescaled	-0.0002086618663354415
CHRNB1.rescaled	-0.00020860448487432
ZNF564.rescaled	-0.00020859108521653643
TXNRD1.rescaled	0.000208515271519188
TIGD2.rescaled	0.00020849053465743476
ALKBH1.rescaled	-0.00020842999178193543
C5orf24.rescaled	-0.0002084222336969668
CD101.rescaled	0.0002083279064847215
BRIX1.rescaled	0.00020831862909207545
PAICS.rescaled	0.0002083080394317796
SDHB.rescaled	0.00020829760315366544
MMP2.rescaled	-0.00020828480084465468
GDF6.rescaled	-0.00020823603015892962
ATP1B3.rescaled	0.00020823208353451758
CD1A.rescaled	0.00020807817056443857
CA11.rescaled	-0.00020804906662499475
CD3E.rescaled	0.00020795919804900625
GLS.rescaled	0.00020791439148840893
SCAMP1.rescaled	-0.00020784416208997363
ELP3.rescaled	-0.00020780626958960194
MACC1.rescaled	-0.00020780180495709298
FAAH2.rescaled	-0.00020777664460116125
ZC3H15.rescaled	0.00020777605473745349
USP6NL.rescaled	0.00020775790745509155
SEMA3F.rescaled	-0.00020768695430801502
PSORS1C1.rescaled	-0.00020763836376645444
JAG2.rescaled	-0.00020761968087845665
NID1.rescaled	-0.00020761897509732788
ZNF155.rescaled	-0.0002075616568662791
CLDN20.rescaled	-0.00020752426488437274
TIPIN.rescaled	0.00020747777902800518
CALD1.rescaled	-0.00020743076010613085
CTBS.rescaled	-0.00020738428911246465
TIMD4.rescaled	0.0002073800451812047
ZSCAN30.rescaled	-0.00020735508820851343
TOX2.rescaled	0.00020731315069195575
TIMP3.rescaled	-0.00020730186784039274
FGFBP1.rescaled	0.00020729493874382105
DGAT2.rescaled	-0.00020726976269969704
C11orf96.rescaled	-0.00020725409588903302
TPM1.rescaled	-0.00020722078769839616
CASZ1.rescaled	-0.00020717539118176957
C21orf58.rescaled	0.0002071493403833422
SPTLC3.rescaled	-0.000207122440940596
ZNF354C.rescaled	-0.0002071207218870416
KCNB1.rescaled	-0.00020708440878788523
RMND1.rescaled	-0.00020706603538773116
SRPK2.rescaled	-0.00020701903351489465
BBS12.rescaled	-0.00020701431936733119
NKD2.rescaled	-0.00020693002697736617
EPC2.rescaled	-0.00020685013732153293
ARL4A.rescaled	-0.00020684380658072244
MCTS1.rescaled	0.0002068263913464543
IL17RB.rescaled	-0.000206799377561117
MMEL1.rescaled	-0.0002067868745066059
C9orf40.rescaled	0.00020676178049767167
OCA2.rescaled	0.00020675781907077332
WDR5.rescaled	0.00020670159206639043
COX6B1.rescaled	0.00020667726374298175
XK.rescaled	0.00020662312943850873
CD163.rescaled	0.00020654194579219855
TXNDC12.rescaled	0.00020653405421255952
GTF2I.rescaled	-0.00020649022650899167
SIRT7.rescaled	0.0002064518756144692
DSC3.rescaled	-0.00020645186022942498
RIOK1.rescaled	0.00020643016801090812
CCZ1.rescaled	0.0002064277590374628
PFDN5.rescaled	-0.00020638764090713275
GPR156.rescaled	0.0002063775269696274
NKRF.rescaled	0.00020634465428245573
MPP1.rescaled	0.0002063380904457391
TALDO1.rescaled	0.00020633033402149347
PPP6R1.rescaled	0.0002063136434470872
FAM193A.rescaled	-0.0002062750486607262
GCC1.rescaled	-0.00020625987450676055
PTPRN2.rescaled	-0.00020623162162299177
HOXB1.rescaled	-0.00020622001150116852
MLYCD.rescaled	-0.00020610074996989093
CYTH2.rescaled	-0.00020604966128634286
CBWD2.rescaled	-0.00020601607451079933
TPRA1.rescaled	0.00020600845229565672
FCHO2.rescaled	-0.00020600443477801567
ANAPC13.rescaled	-0.00020596974675013711
LIME1.rescaled	0.00020595119053653778
EAF2.rescaled	0.00020591381628092619
IMPA2.rescaled	0.0002059089276536771
CHRM1.rescaled	0.00020586003997850755
P4HB.rescaled	0.0002057504073745189
SOWAHA.rescaled	-0.00020574758044244427
NOXO1.rescaled	0.00020574230597528292
ZNF878.rescaled	0.00020573244054711601
ESD.rescaled	-0.00020570909920237265
SRRM2.rescaled	-0.00020569824582672937
WHAMM.rescaled	-0.00020564423855361138
HCAR2.rescaled	-0.00020562774070319396
MT1M.rescaled	-0.00020557510237471363
PDZD4.rescaled	-0.00020547284776882072
PPM1A.rescaled	-0.0002053460366780857
TMEM208.rescaled	0.00020534521424765763
CATSPERB.rescaled	-0.00020533867376891962
LGALS7.rescaled	-0.00020531550942820483
LUZP1.rescaled	-0.0002052914696244303
NACC2.rescaled	-0.0002052732309064929
PLA2G4B.rescaled	-0.00020525247394149768
TTC16.rescaled	-0.0002052241888652417
DAPP1.rescaled	0.00020520882683039074
AADAC.rescaled	-0.00020516607197318412
TMEM47.rescaled	-0.00020508718552363745
PCDHB14.rescaled	-0.000205063442165607
ZFX.rescaled	-0.00020503815148125495
IVNS1ABP.rescaled	0.0002050287763900784
CLIP3.rescaled	-0.00020497107823737881
PCOLCE2.rescaled	-0.00020495247915445719
CPZ.rescaled	-0.00020494194385157084
SOX10.rescaled	-0.00020490620934798833
CCDC136.rescaled	-0.0002049051954006923
WIPF1.rescaled	0.0002049051108930614
ZNF619.rescaled	-0.00020487549272289504
WDFY4.rescaled	0.00020481428526892677
ARHGAP19.rescaled	-0.0002048010111251492
OXNAD1.rescaled	0.000204784016049851
ZNF469.rescaled	-0.00020477239371433328
PCDHB13.rescaled	-0.00020477141990690517
SCCPDH.rescaled	-0.00020476019715072723
KIAA2026.rescaled	-0.00020475773740482852
NRTN.rescaled	0.00020475132453872484
TGIF2.rescaled	0.00020472718921443894
DCUN1D3.rescaled	-0.0002046820059504841
RUSC2.rescaled	-0.00020467977315743834
EPB41L5.rescaled	-0.00020466146684736697
SARM1.rescaled	-0.00020466028742802253
VCAN.rescaled	-0.00020463286495428948
GIN1.rescaled	-0.00020461456231989796
XIAP.rescaled	-0.0002046040848419241
ANKRD44.rescaled	0.00020457932386704896
NUBPL.rescaled	-0.00020456297514690497
BTC.rescaled	-0.0002045336671428559
OR1C1.rescaled	-0.00020450155912748902
PCDHA11.rescaled	-0.00020447405746735136
TMEM119.rescaled	-0.00020440757123297792
TXNIP.rescaled	-0.000204360286034683
SOX13.rescaled	-0.00020435557696552536
ZC3H3.rescaled	0.0002043305582359715
DENND1B.rescaled	-0.00020430518788574933
CIAPIN1.rescaled	0.00020427286874705262
BTN3A2.rescaled	0.0002042624445567009
TM7SF2.rescaled	-0.0002042523110025001
MMP21.rescaled	-0.00020424973743741125
FCGR2B.rescaled	0.00020424224671359087
VBP1.rescaled	0.00020419074357407537
AFG3L2.rescaled	0.0002041024582899823
PABPC4.rescaled	0.00020408913533215498
PIP5KL1.rescaled	-0.00020406959665774966
TBC1D20.rescaled	-0.0002038919987545571
INPP1.rescaled	-0.00020388745996761885
C3AR1.rescaled	0.00020387870369548158
SERGEF.rescaled	-0.00020387803746099904
MSH5.rescaled	0.00020384789919617594
ZNF713.rescaled	-0.00020382890859207912
XPR1.rescaled	-0.00020380109981241884
CDK16.rescaled	0.00020376873126248918
TRPM4.rescaled	-0.00020376774281093303
RRAGC.rescaled	0.00020376391785445746
COPE.rescaled	0.00020376369397449547
C12orf56.rescaled	0.0002036320020383451
TIPRL.rescaled	0.0002036000266163103
SNAI3.rescaled	0.00020357667522250488
TSC22D1.rescaled	-0.00020354518120057827
MTMR7.rescaled	-0.0002035417100306246
SYNGR3.rescaled	0.00020345551727914284
ABHD4.rescaled	-0.0002034477580083106
BACE1.rescaled	-0.0002032844066587135
SPAG8.rescaled	-0.0002032420636342355
SLC6A11.rescaled	0.0002032231614985373
CALN1.rescaled	-0.00020311607478798094
TPH1.rescaled	-0.00020311040900425172
SRPX2.rescaled	-0.00020307955232459114
ISCU.rescaled	-0.00020307152827721102
TPM3.rescaled	0.00020302170078908232
MMAA.rescaled	-0.0002029131945604096
TMEM70.rescaled	0.00020290612922260157
GDAP1.rescaled	-0.0002028861666006711
CDH12.rescaled	-0.0002028758985324881
DBNDD2.rescaled	-0.00020285593210589935
BHLHE41.rescaled	-0.0002028487331415752
DDR2.rescaled	-0.0002028482945351706
SKA2.rescaled	0.00020284684409062218
PSMB1.rescaled	0.0002028256888292328
SH2D3C.rescaled	-0.00020280692116543658
METRN.rescaled	-0.00020277738785236455
PM20D1.rescaled	-0.00020277579232619758
FNDC9.rescaled	0.00020271905128991697
RFC3.rescaled	0.00020270323733158262
BCL2L12.rescaled	0.00020266177600960386
ARF1.rescaled	0.0002026496496566033
ZSWIM4.rescaled	0.0002026150903721757
TDGF1.rescaled	-0.00020260293941243401
SLC25A40.rescaled	-0.0002025992087117705
TNKS.rescaled	-0.00020257058739097026
CCDC126.rescaled	-0.0002025542964108475
FRMD4B.rescaled	-0.00020248587281506908
MYL10.rescaled	-0.0002024857299369724
LRRIQ1.rescaled	-0.00020245833703329874
PBXIP1.rescaled	-0.0002024178512227585
TEKT5.rescaled	-0.00020241696595309935
CKMT1B.rescaled	0.00020237873609077562
MAPK8IP1.rescaled	-0.00020235523713140656
FBN3.rescaled	0.00020231616986004882
SIKE1.rescaled	0.0002022911290783383
HEATR5B.rescaled	-0.00020228122787143075
TESC.rescaled	-0.00020225994886151176
SV2A.rescaled	-0.00020224883908649243
KRT32.rescaled	-0.00020223322732050656
TGS1.rescaled	0.00020217247085311648
CD180.rescaled	0.00020216252659819626
TRIM61.rescaled	0.00020215513296497175
EPB42.rescaled	-0.00020213879094645743
FSCN1.rescaled	0.00020211288617746965
ULK2.rescaled	-0.00020208096600822398
CDC14B.rescaled	-0.0002020361614924477
PI4K2B.rescaled	0.00020200636646478649
HSDL1.rescaled	-0.00020195542142714505
SCARF2.rescaled	-0.00020191933042425182
PLCE1.rescaled	-0.00020190876917233638
THRA.rescaled	-0.00020186681464882725
FAM13A.rescaled	-0.00020182990098151357
RAB11B.rescaled	-0.0002018227706901838
MSX1.rescaled	-0.0002017118657611783
UTP14C.rescaled	-0.00020167985697388751
CTSH.rescaled	0.00020162810084010114
CCDC87.rescaled	-0.00020161617469493165
TMEM44.rescaled	-0.00020155953675665589
JARID2.rescaled	0.0002015037976315894
TBCK.rescaled	-0.00020149337977931622
FBXL5.rescaled	-0.0002014266935732884
NFKBID.rescaled	0.0002014070488836442
OR2B6.rescaled	0.00020139324289855133
ZNF835.rescaled	-0.00020134924281987732
PRICKLE1.rescaled	-0.0002013481162906838
KIF3A.rescaled	-0.00020133752127178043
PTPN6.rescaled	0.00020126165193292775
CPSF1.rescaled	0.00020125320383113064
VSNL1.rescaled	-0.00020118417279898324
EIF1AD.rescaled	0.00020097023799989754
TACC1.rescaled	-0.00020091279177112705
LRRC19.rescaled	-0.0002009123406539543
IMP4.rescaled	0.000200895780073189
TINAGL1.rescaled	-0.00020089492047106102
BTBD11.rescaled	-0.00020085796929915313
COLEC12.rescaled	-0.0002008540601125429
EPS8L1.rescaled	-0.0002008528339538931
THEM4.rescaled	-0.00020083586029430044
IGFBPL1.rescaled	0.00020077185850152752
TNFSF14.rescaled	0.0002007705928458569
MSH2.rescaled	0.0002007046845130088
THNSL2.rescaled	-0.0002006166300865636
ZNF24.rescaled	-0.00020059557475268062
SPDYE3.rescaled	-0.0002005458880950184
METTL16.rescaled	-0.00020053627426489624
FBXO43.rescaled	0.00020050861198497947
MBLAC1.rescaled	-0.00020047199593775615
CXorf38.rescaled	0.00020039451166295222
SLC16A7.rescaled	-0.00020038241797553662
CSN1S1.rescaled	-0.0002003297476639461
DDAH1.rescaled	-0.00020029874393935322
NME9.rescaled	-0.00020025085902503908
FOXF2.rescaled	-0.00020024453475250197
SIX3.rescaled	0.00020023142990198325
ARSJ.rescaled	-0.00020019001143186977
KLHDC9.rescaled	-0.00020018966380541418
LPAR5.rescaled	0.00020018734449330723
IDO2.rescaled	0.00020011706519950252
FITM1.rescaled	-0.00020009266476494035
TOR3A.rescaled	0.0002000911851501168
ZNF213.rescaled	-0.0002000386999386215
HOXD3.rescaled	-0.0002000052527759495
C20orf85.rescaled	-0.0001999780398018252
ATP6AP1L.rescaled	-0.00019996277407643634
KBTBD13.rescaled	-0.00019992758683640003
ZNF84.rescaled	-0.00019991301505466544
STX10.rescaled	0.00019987758702709037
CHCHD6.rescaled	0.00019985552681104138
CC2D2B.rescaled	-0.0001998502796291345
OVOL1.rescaled	-0.00019981452101382183
ARHGEF5.rescaled	-0.00019977228745858636
BOLA3.rescaled	0.0001997697021918764
B4GALNT1.rescaled	0.00019976839401294013
EML5.rescaled	-0.00019967877896360015
KLHDC10.rescaled	-0.0001996674290453865
DLG4.rescaled	-0.00019957382934713037
CPA4.rescaled	0.00019956687233471467
SNURF.rescaled	-0.00019956562442324547
GLIS2.rescaled	-0.00019956412187964708
AKR1C2.rescaled	-0.0001995621032684131
EHBP1L1.rescaled	0.00019953856414618812
SHC3.rescaled	-0.00019943838098283444
KAZALD1.rescaled	-0.00019943444937362486
C20orf144.rescaled	0.00019939992917128934
SMYD2.rescaled	0.00019939850564008033
ABCC4.rescaled	0.00019937375905985824
ATOH7.rescaled	0.00019936563507859658
CEACAM21.rescaled	0.00019933771984109621
ADAMTS13.rescaled	-0.00019924885641004711
PCDHA3.rescaled	-0.00019923645988250864
RIN3.rescaled	0.00019923422174180795
KCNJ12.rescaled	-0.0001991344384807433
SLK.rescaled	-0.00019913101224958333
ARHGEF3.rescaled	-0.00019906492668383957
DGKZ.rescaled	0.0001990635942167982
CMTM5.rescaled	-0.00019893252678034398
TCEAL2.rescaled	-0.00019888851000248814
BET1L.rescaled	-0.00019888664460657984
PPA1.rescaled	0.00019882755432519273
GCKR.rescaled	-0.000198823831082228
TIGD4.rescaled	-0.00019881738016400954
C1orf158.rescaled	-0.0001987897473440891
MRGPRX2.rescaled	-0.00019876929619053
ETV1.rescaled	-0.0001987613332311612
STARD4.rescaled	0.00019874052603903385
RGS17.rescaled	-0.00019872833834463813
ASB14.rescaled	-0.00019870697148802695
NOL10.rescaled	0.00019870588711101608
CDC42EP5.rescaled	-0.00019869512193329404
COMMD5.rescaled	0.00019861014826378704
ARAP2.rescaled	0.00019851189402569675
IRF2BPL.rescaled	-0.00019850226951861785
CD28.rescaled	0.0001984766474318746
RBPMS2.rescaled	-0.00019839659410067026
SLC16A14.rescaled	-0.00019836130485318423
SNAP29.rescaled	-0.0001983521359210214
DDX27.rescaled	0.0001982876523376656
PTGIS.rescaled	-0.0001982794892982256
GGH.rescaled	0.00019824161142289635
TRIM21.rescaled	0.00019820389691527207
SAT1.rescaled	0.00019819369062291597
SPAG17.rescaled	-0.00019817332342687426
USP22.rescaled	-0.00019817094363359933
SRM.rescaled	0.0001981335997718696
RCVRN.rescaled	-0.00019811903658346693
SKP1.rescaled	-0.00019806919722492998
GMNN.rescaled	0.00019798568473752338
ZNF747.rescaled	-0.00019794822899412982
FGF13.rescaled	-0.00019786357758975922
TFDP1.rescaled	0.00019786036028583546
IQCC.rescaled	-0.00019775766375582785
AGAP9.rescaled	-0.00019769981450328824
SEC14L5.rescaled	-0.00019766066068266583
FAM204A.rescaled	-0.00019762150180982032
IFT74.rescaled	-0.00019759279227091095
FARSA.rescaled	0.00019754503546798497
NANOG.rescaled	-0.00019748096125482993
LGALS8.rescaled	-0.00019741960757910652
PLEKHA5.rescaled	-0.00019731453664486456
PEBP4.rescaled	-0.00019728728132061243
SMAD6.rescaled	-0.00019726452408637955
RAB3IL1.rescaled	-0.00019723989392339582
ZNF597.rescaled	-0.0001972341302136452
CGRRF1.rescaled	-0.00019721576512774834
ADAMTS4.rescaled	0.00019721531996263998
STK38.rescaled	0.00019718135391954796
INPP4A.rescaled	0.00019714546538503349
TUBGCP6.rescaled	-0.0001971185547969249
NETO2.rescaled	0.00019702545129158326
CRABP1.rescaled	0.0001969855568608609
CDC42SE1.rescaled	0.00019694796742667503
TIA1.rescaled	0.00019694032309305377
RHBDL3.rescaled	-0.0001969167521185125
SCN9A.rescaled	-0.00019689168301358206
DTYMK.rescaled	0.0001968664489171565
IRF5.rescaled	0.0001968611872173446
LCN10.rescaled	-0.0001968609091665415
INTS9.rescaled	-0.0001968379059377039
ABR.rescaled	-0.00019682529933909938
NKIRAS2.rescaled	0.00019681857693983355
KLRK1.rescaled	0.00019678890162424097
MOK.rescaled	-0.000196780186476159
CYP3A5.rescaled	-0.0001967444443551801
PDLIM7.rescaled	-0.00019661791873727824
RBMS2.rescaled	-0.00019660984997614214
IPO13.rescaled	0.00019659046099713265
MYOM2.rescaled	-0.0001965758051101917
CAPN5.rescaled	-0.00019656627804846223
GOLT1B.rescaled	0.00019655253089339152
SAT2.rescaled	-0.00019653687009516796
APOBEC3G.rescaled	0.00019653378727548304
MTX3.rescaled	-0.000196512165294058
MCTP1.rescaled	-0.00019649390012107338
PARP10.rescaled	0.00019648585320952155
ZNF706.rescaled	0.00019648078690539896
PSMC2.rescaled	0.00019644574847154495
C2orf72.rescaled	-0.0001964003457044706
RBM44.rescaled	-0.00019637616978740173
SCN5A.rescaled	-0.00019636422778083798
