	ALE Value
PDCD1.rescaled	2.0226991e-09
TYW1B.rescaled	2.0225297e-09
PPP2R5B.rescaled	2.021748e-09
ZNF440.rescaled	2.0217454e-09
NUDT18.rescaled	2.0214759e-09
RABL3.rescaled	2.0214723e-09
ESRP1.rescaled	2.0212232e-09
GTF3C2.rescaled	2.0210458e-09
GTF3A.rescaled	2.0209296e-09
FLNB.rescaled	2.0209037e-09
HAAO.rescaled	2.0208604e-09
WASF1.rescaled	2.0208024e-09
SGSH.rescaled	2.0197257e-09
NOXA1.rescaled	2.0196405e-09
SETBP1.rescaled	2.019486e-09
SUMO1.rescaled	2.0193298e-09
CUTC.rescaled	2.0188466e-09
SEMA3A.rescaled	2.0185247e-09
NAPG.rescaled	2.0180666e-09
C3AR1.rescaled	2.0178077e-09
BCL7A.rescaled	2.0172348e-09
PRR14L.rescaled	2.0158295e-09
TAF2.rescaled	2.0157551e-09
MAGEE1.rescaled	2.014969e-09
LRRC2.rescaled	2.0149304e-09
TMEM163.rescaled	2.0148614e-09
NKD1.rescaled	2.0144724e-09
ANP32A.rescaled	2.0142523e-09
PTPN12.rescaled	2.0139073e-09
HRH2.rescaled	2.013059e-09
MZT1.rescaled	2.0130566e-09
MSTO1.rescaled	2.0130073e-09
ST3GAL5.rescaled	2.0127666e-09
RNASE6.rescaled	2.0127302e-09
NSMCE1.rescaled	2.0126114e-09
KLHDC2.rescaled	2.0124478e-09
ADAM33.rescaled	2.0123412e-09
OR2T33.rescaled	2.012326e-09
TSSK6.rescaled	2.0120852e-09
CASP9.rescaled	2.0119635e-09
PNLDC1.rescaled	2.0116244e-09
FHAD1.rescaled	2.0114597e-09
CHMP4C.rescaled	2.011423e-09
AIF1.rescaled	2.0110305e-09
OMD.rescaled	2.0106712e-09
POLR2G.rescaled	2.010621e-09
ZNF562.rescaled	2.010573e-09
CCDC148.rescaled	2.0105217e-09
CAPNS1.rescaled	2.0102382e-09
PPIAL4G.rescaled	2.0098103e-09
PPP4C.rescaled	2.009491e-09
ICMT.rescaled	2.0092528e-09
PEX12.rescaled	2.0092437e-09
ZNF436.rescaled	2.0092161e-09
SLIT3.rescaled	2.0092028e-09
RPL9.rescaled	2.009058e-09
HEBP2.rescaled	2.0086295e-09
LUZP1.rescaled	2.0079574e-09
MAF.rescaled	2.0070738e-09
STRADB.rescaled	2.0065685e-09
SPATA22.rescaled	2.006471e-09
LRRFIP1.rescaled	2.0063933e-09
THYN1.rescaled	2.0060174e-09
VWF.rescaled	2.0059088e-09
ZBTB33.rescaled	2.0045043e-09
PIGX.rescaled	2.0036788e-09
OPN4.rescaled	2.0033213e-09
SLAMF6.rescaled	2.0017563e-09
CBWD2.rescaled	2.001324e-09
MYO19.rescaled	2.001235e-09
TMED3.rescaled	2.0011852e-09
SHE.rescaled	2.0011364e-09
MAPKAPK5.rescaled	2.0010258e-09
FURIN.rescaled	2.0008943e-09
L3MBTL4.rescaled	2.00011e-09
COQ10A.rescaled	1.9986888e-09
CPT1B.rescaled	1.9986004e-09
NUF2.rescaled	1.9983544e-09
CTR9.rescaled	1.9982365e-09
SEPHS1.rescaled	1.996836e-09
PRR23A.rescaled	1.9965058e-09
KCNIP3.rescaled	1.9956916e-09
P4HTM.rescaled	1.9953428e-09
STOM.rescaled	1.9947741e-09
LRRCC1.rescaled	1.994571e-09
NHSL2.rescaled	1.994337e-09
DYNC1I2.rescaled	1.9942545e-09
GFRA2.rescaled	1.9927413e-09
SNX25.rescaled	1.9925344e-09
TTC7B.rescaled	1.992306e-09
FANCB.rescaled	1.991539e-09
AKAP12.rescaled	1.9914685e-09
ANKRA2.rescaled	1.991287e-09
TRNP1.rescaled	1.9904776e-09
TCF21.rescaled	1.9901667e-09
MRTO4.rescaled	1.9895448e-09
KPNA3.rescaled	1.9889292e-09
P2RY14.rescaled	1.9884834e-09
LIMA1.rescaled	1.9881459e-09
SLC2A1.rescaled	1.9877107e-09
XRCC3.rescaled	1.9871675e-09
CCDC28A.rescaled	1.987098e-09
ZNF354C.rescaled	1.9869473e-09
SLC12A7.rescaled	1.9868114e-09
ERLEC1.rescaled	1.9863815e-09
MTMR14.rescaled	1.9861508e-09
SLC38A9.rescaled	1.9858117e-09
ZNF148.rescaled	1.9854145e-09
ST3GAL4.rescaled	1.9851158e-09
SFXN3.rescaled	1.9844408e-09
RALGPS2.rescaled	1.9844224e-09
ZFP64.rescaled	1.9840065e-09
LRRC8D.rescaled	1.9839652e-09
HAUS6.rescaled	1.9838833e-09
MAML2.rescaled	1.9838666e-09
PITX3.rescaled	1.9829773e-09
OSBPL10.rescaled	1.9828104e-09
GATM.rescaled	1.9826865e-09
NUMA1.rescaled	1.981878e-09
TBL1XR1.rescaled	1.981824e-09
MMP2.rescaled	1.9814625e-09
ADAMTS17.rescaled	1.9811763e-09
TAF7.rescaled	1.9810158e-09
CXCR3.rescaled	1.9806843e-09
FAM133A.rescaled	1.9805784e-09
FHOD3.rescaled	1.9805158e-09
ATXN7.rescaled	1.9803303e-09
ZFYVE27.rescaled	1.980097e-09
ZXDC.rescaled	1.979386e-09
WSB1.rescaled	1.9791457e-09
PHF20.rescaled	1.9787874e-09
TMX2.rescaled	1.9787494e-09
MYCT1.rescaled	1.9784396e-09
ATP6V0A2.rescaled	1.9784017e-09
MED29.rescaled	1.9783584e-09
TNPO3.rescaled	1.9780306e-09
ABLIM1.rescaled	1.9779793e-09
HK1.rescaled	1.9777562e-09
LIFR.rescaled	1.9775839e-09
ZNF674.rescaled	1.9768558e-09
CEPT1.rescaled	1.9768447e-09
ST14.rescaled	1.976803e-09
FOSL2.rescaled	1.9764863e-09
MADCAM1.rescaled	1.9761737e-09
IRF6.rescaled	1.9758772e-09
VAT1L.rescaled	1.9749178e-09
CRB1.rescaled	1.9748527e-09
ARFRP1.rescaled	1.9747994e-09
KCNH8.rescaled	1.9747441e-09
STEAP1.rescaled	1.9746087e-09
ATF7IP2.rescaled	1.97458e-09
XRN1.rescaled	1.9745776e-09
TMEM241.rescaled	1.9743984e-09
PDCD2L.rescaled	1.974324e-09
NAT14.rescaled	1.9740716e-09
KCNQ3.rescaled	1.973987e-09
RNF141.rescaled	1.9730901e-09
PCK2.rescaled	1.9726318e-09
C1orf216.rescaled	1.9723183e-09
KLK14.rescaled	1.9721609e-09
FNDC1.rescaled	1.9719921e-09
NFS1.rescaled	1.971786e-09
METTL8.rescaled	1.97164e-09
RORB.rescaled	1.9713378e-09
TIMM8A.rescaled	1.971189e-09
ABHD8.rescaled	1.9710606e-09
GPBAR1.rescaled	1.9708417e-09
CLDN4.rescaled	1.9707613e-09
SDF2.rescaled	1.9705548e-09
TMIGD2.rescaled	1.9704782e-09
NXF1.rescaled	1.970397e-09
LMCD1.rescaled	1.9703843e-09
EDC4.rescaled	1.9703317e-09
SRSF1.rescaled	1.9698738e-09
CTIF.rescaled	1.9697968e-09
QPCT.rescaled	1.9692448e-09
ZNF263.rescaled	1.9689508e-09
NXT1.rescaled	1.9683792e-09
FCRL3.rescaled	1.9681028e-09
NOLC1.rescaled	1.9679471e-09
SULT6B1.rescaled	1.9678794e-09
SLC38A11.rescaled	1.9678472e-09
CRABP2.rescaled	1.9677588e-09
ATP6V1F.rescaled	1.9676256e-09
TRPA1.rescaled	1.9673365e-09
C4BPB.rescaled	1.9672999e-09
KIAA2026.rescaled	1.9669126e-09
MBOAT1.rescaled	1.9665636e-09
ARL4A.rescaled	1.9663444e-09
SNX14.rescaled	1.9662265e-09
KRR1.rescaled	1.9659332e-09
NDUFA3.rescaled	1.9658395e-09
GALC.rescaled	1.9651998e-09
MAP3K12.rescaled	1.9648978e-09
EML2.rescaled	1.964765e-09
SAAL1.rescaled	1.9639748e-09
LDLRAD2.rescaled	1.9639654e-09
THRA.rescaled	1.9639355e-09
AGPAT1.rescaled	1.963889e-09
VPS8.rescaled	1.963859e-09
IPCEF1.rescaled	1.9638515e-09
ZNF587.rescaled	1.9636721e-09
PFN1.rescaled	1.9636344e-09
SPICE1.rescaled	1.9635582e-09
SECISBP2.rescaled	1.9635293e-09
CACYBP.rescaled	1.963505e-09
C1orf56.rescaled	1.9632955e-09
NUBP2.rescaled	1.9632436e-09
AGBL2.rescaled	1.9631432e-09
XYLT1.rescaled	1.9630584e-09
ASAP1.rescaled	1.9616981e-09
SLC26A6.rescaled	1.9603887e-09
ADAM28.rescaled	1.9595672e-09
SSR1.rescaled	1.9595459e-09
CCDC125.rescaled	1.9591786e-09
ALG6.rescaled	1.9590272e-09
RPN1.rescaled	1.9582844e-09
ARL17A.rescaled	1.9578663e-09
ZNF573.rescaled	1.9576751e-09
PHLPP1.rescaled	1.9576336e-09
RPSA.rescaled	1.957586e-09
RPGR.rescaled	1.9575308e-09
SCAI.rescaled	1.957474e-09
OXR1.rescaled	1.9570323e-09
SCN1B.rescaled	1.9562785e-09
IMP3.rescaled	1.9562045e-09
ZBTB17.rescaled	1.9561337e-09
PDK1.rescaled	1.9559503e-09
NIPAL3.rescaled	1.9556665e-09
PLAC9.rescaled	1.9556474e-09
IZUMO1.rescaled	1.9550292e-09
RNF175.rescaled	1.9540694e-09
SLC29A3.rescaled	1.9537325e-09
GRIK5.rescaled	1.9536737e-09
ELMOD1.rescaled	1.9535837e-09
DNAJA3.rescaled	1.9531756e-09
GP6.rescaled	1.952864e-09
DMXL2.rescaled	1.952785e-09
COLEC11.rescaled	1.9526403e-09
PLAU.rescaled	1.952556e-09
YIPF3.rescaled	1.9523387e-09
RPUSD3.rescaled	1.9522208e-09
ZNF174.rescaled	1.9519897e-09
ANKRD54.rescaled	1.9518096e-09
PER2.rescaled	1.9508635e-09
CD320.rescaled	1.9506492e-09
GDE1.rescaled	1.9505693e-09
BAHD1.rescaled	1.9503412e-09
MLPH.rescaled	1.9502653e-09
IDE.rescaled	1.9494928e-09
RNF139.rescaled	1.9492368e-09
TMEM60.rescaled	1.9488338e-09
SPATA21.rescaled	1.948599e-09
HCFC2.rescaled	1.9476258e-09
MLKL.rescaled	1.9473538e-09
C11orf49.rescaled	1.9472794e-09
METTL7B.rescaled	1.947e-09
VARS2.rescaled	1.9469388e-09
MTCH1.rescaled	1.9462838e-09
SNURF.rescaled	1.9461588e-09
TXNIP.rescaled	1.9460191e-09
MRPL37.rescaled	1.9459019e-09
VSNL1.rescaled	1.9457334e-09
FOLH1.rescaled	1.9454716e-09
TMEM217.rescaled	1.945382e-09
OMA1.rescaled	1.9451207e-09
RPL11.rescaled	1.9451143e-09
CTCF.rescaled	1.9451012e-09
FAM47E.rescaled	1.9450757e-09
CAP1.rescaled	1.944305e-09
LTB.rescaled	1.9440551e-09
FBXO7.rescaled	1.9436373e-09
DSC2.rescaled	1.9436184e-09
CTNNA3.rescaled	1.943507e-09
GPX7.rescaled	1.9431894e-09
SLC30A4.rescaled	1.9430795e-09
DDX41.rescaled	1.9428377e-09
ARMCX6.rescaled	1.9427062e-09
TBX15.rescaled	1.942662e-09
ITGB3.rescaled	1.9421924e-09
CXCR6.rescaled	1.9419109e-09
FCF1.rescaled	1.9412296e-09
SLCO1A2.rescaled	1.941217e-09
MAD1L1.rescaled	1.9411417e-09
LINGO2.rescaled	1.941083e-09
ZC3HC1.rescaled	1.940978e-09
SLC7A6OS.rescaled	1.9403466e-09
SMAD9.rescaled	1.940255e-09
ANKAR.rescaled	1.9401933e-09
ECE2.rescaled	1.9401918e-09
CEP164.rescaled	1.9399486e-09
SLC4A7.rescaled	1.9398327e-09
CSPG4.rescaled	1.9392306e-09
PRL.rescaled	1.9388513e-09
PTPRR.rescaled	1.9388295e-09
COQ2.rescaled	1.9386008e-09
KIR2DS4.rescaled	1.9382271e-09
CRIPT.rescaled	1.938115e-09
NIPA1.rescaled	1.937571e-09
ORC3.rescaled	1.9370816e-09
FSD2.rescaled	1.9370516e-09
CD3E.rescaled	1.9367303e-09
SMAD7.rescaled	1.9364308e-09
BRF1.rescaled	1.9361155e-09
VSTM5.rescaled	1.935834e-09
SLC25A30.rescaled	1.9357282e-09
KCNB2.rescaled	1.9352535e-09
RFC4.rescaled	1.9352115e-09
GPR152.rescaled	1.9349609e-09
C5.rescaled	1.9349453e-09
RAB17.rescaled	1.9348854e-09
GNPAT.rescaled	1.9345743e-09
BANP.rescaled	1.9341693e-09
CERK.rescaled	1.9338353e-09
ZNF510.rescaled	1.9334088e-09
COX7C.rescaled	1.9333222e-09
STAT5A.rescaled	1.9329107e-09
CYS1.rescaled	1.9324697e-09
PSAP.rescaled	1.9324204e-09
HEXIM2.rescaled	1.931981e-09
DENR.rescaled	1.9318942e-09
DEF6.rescaled	1.9318225e-09
PODNL1.rescaled	1.9316544e-09
THOC6.rescaled	1.9315611e-09
LGALS7B.rescaled	1.9313526e-09
FBLN1.rescaled	1.930964e-09
DVL1.rescaled	1.930644e-09
PLEKHA3.rescaled	1.9303026e-09
ANXA8L1.rescaled	1.9301347e-09
PIP4K2A.rescaled	1.9299924e-09
ZC3H11A.rescaled	1.9292314e-09
MOCS2.rescaled	1.929184e-09
CNTN2.rescaled	1.9290232e-09
RGS3.rescaled	1.9290145e-09
SLC26A9.rescaled	1.9290058e-09
PPP2R5A.rescaled	1.928857e-09
ZBTB8A.rescaled	1.928638e-09
AKAP13.rescaled	1.928564e-09
PIEZO1.rescaled	1.9284794e-09
CSGALNACT1.rescaled	1.9284074e-09
ADAMTS1.rescaled	1.9283337e-09
YTHDF1.rescaled	1.9279318e-09
RNF123.rescaled	1.9276998e-09
SNX17.rescaled	1.9275899e-09
TNFRSF10D.rescaled	1.9274877e-09
MGRN1.rescaled	1.9272135e-09
SRR.rescaled	1.9272042e-09
TPRA1.rescaled	1.9271476e-09
TUB.rescaled	1.927006e-09
LRRN3.rescaled	1.926668e-09
GLI3.rescaled	1.926451e-09
ZNF398.rescaled	1.9261308e-09
CCS.rescaled	1.9260447e-09
TBX4.rescaled	1.9255775e-09
APBA3.rescaled	1.9252868e-09
LRFN2.rescaled	1.9251591e-09
SLC11A2.rescaled	1.9247273e-09
ZNF785.rescaled	1.92424e-09
UNC80.rescaled	1.9238313e-09
KCNMB4.rescaled	1.9236417e-09
PAIP2.rescaled	1.9235327e-09
SPECC1.rescaled	1.9224586e-09
DENND1C.rescaled	1.9223079e-09
MOV10.rescaled	1.9221125e-09
PTGR2.rescaled	1.9219486e-09
BAD.rescaled	1.9215614e-09
SPATA13.rescaled	1.9215216e-09
UBE2C.rescaled	1.920012e-09
TCEAL6.rescaled	1.9197075e-09
TMTC1.rescaled	1.9196147e-09
NKAPL.rescaled	1.9190223e-09
KDSR.rescaled	1.9184534e-09
SNX1.rescaled	1.9182742e-09
ABCA8.rescaled	1.9178334e-09
ACOT8.rescaled	1.9170883e-09
ZCCHC2.rescaled	1.9169009e-09
BCL7B.rescaled	1.9167294e-09
LRRC49.rescaled	1.9164323e-09
DHRS1.rescaled	1.916419e-09
SH2B3.rescaled	1.9162192e-09
BRIX1.rescaled	1.9160864e-09
SCARF2.rescaled	1.9157071e-09
GDF10.rescaled	1.915597e-09
CBR1.rescaled	1.9155815e-09
IFI27L1.rescaled	1.9154764e-09
RPS11.rescaled	1.9154367e-09
TCOF1.rescaled	1.9146609e-09
SIN3B.rescaled	1.9145197e-09
SRRT.rescaled	1.9141386e-09
TMCC3.rescaled	1.9140525e-09
RNASEH2C.rescaled	1.9137585e-09
ZDHHC13.rescaled	1.9136863e-09
FAM104A.rescaled	1.9136088e-09
EEF1A1.rescaled	1.913448e-09
DNAJA4.rescaled	1.913401e-09
CCNB2.rescaled	1.9133144e-09
AMBRA1.rescaled	1.913306e-09
HILPDA.rescaled	1.913181e-09
MTHFS.rescaled	1.9131188e-09
CHFR.rescaled	1.9128763e-09
SPAG5.rescaled	1.9126054e-09
L2HGDH.rescaled	1.9120685e-09
SARS2.rescaled	1.912053e-09
HORMAD1.rescaled	1.9119357e-09
EMB.rescaled	1.9118198e-09
SMC4.rescaled	1.9114854e-09
NRIP2.rescaled	1.9110318e-09
HOXA7.rescaled	1.9108115e-09
ATP2B4.rescaled	1.9103408e-09
PAN2.rescaled	1.9101438e-09
CHIC2.rescaled	1.9097053e-09
RRAGD.rescaled	1.909455e-09
GTF2H2C.rescaled	1.9094017e-09
RFWD3.rescaled	1.9091217e-09
FAM204A.rescaled	1.9088762e-09
EFEMP1.rescaled	1.9087645e-09
INPP4A.rescaled	1.908751e-09
UFM1.rescaled	1.9085935e-09
KIF1C.rescaled	1.9085928e-09
LDHD.rescaled	1.908185e-09
TPM2.rescaled	1.908107e-09
RIT1.rescaled	1.9079383e-09
SMOC2.rescaled	1.907597e-09
SPG11.rescaled	1.907386e-09
BTNL9.rescaled	1.9069935e-09
RNF217.rescaled	1.9067938e-09
PLIN2.rescaled	1.9067474e-09
TTC9C.rescaled	1.9064978e-09
SKA2.rescaled	1.9061872e-09
RCOR3.rescaled	1.9061275e-09
CLDN22.rescaled	1.9056534e-09
SLC7A6.rescaled	1.9055346e-09
KIF22.rescaled	1.9054767e-09
LENG9.rescaled	1.9054485e-09
F2R.rescaled	1.9052144e-09
SPOCK2.rescaled	1.9048876e-09
LTC4S.rescaled	1.9046726e-09
PPFIA3.rescaled	1.9035724e-09
TMEM185A.rescaled	1.9033954e-09
SBF2.rescaled	1.9031483e-09
TRAM1L1.rescaled	1.9028628e-09
PDRG1.rescaled	1.90281e-09
ADNP2.rescaled	1.9027164e-09
GALM.rescaled	1.9023148e-09
NEK6.rescaled	1.9016435e-09
HNRNPH3.rescaled	1.9013826e-09
PGBD5.rescaled	1.9006745e-09
TACR3.rescaled	1.9006283e-09
DDX21.rescaled	1.9005169e-09
OFD1.rescaled	1.900512e-09
TADA2A.rescaled	1.9005058e-09
UGT3A2.rescaled	1.900489e-09
TBX6.rescaled	1.900077e-09
CHGA.rescaled	1.8999673e-09
MIOX.rescaled	1.8999102e-09
SNAI1.rescaled	1.8998105e-09
FAM166A.rescaled	1.8996025e-09
PALM.rescaled	1.8995057e-09
CAGE1.rescaled	1.8993571e-09
ZFP36L1.rescaled	1.8993254e-09
CLDND1.rescaled	1.8992299e-09
SLC38A7.rescaled	1.8990531e-09
DYNC1LI2.rescaled	1.89905e-09
VIPR1.rescaled	1.8987776e-09
CHRNA3.rescaled	1.8985127e-09
NDUFV1.rescaled	1.89808e-09
PHYHIP.rescaled	1.8979567e-09
ANKRD9.rescaled	1.8978512e-09
WARS2.rescaled	1.8975137e-09
SESN3.rescaled	1.897314e-09
ART4.rescaled	1.8970616e-09
TSPAN4.rescaled	1.8970194e-09
GIMAP4.rescaled	1.8952147e-09
C22orf23.rescaled	1.8951352e-09
PLXND1.rescaled	1.894934e-09
STAT5B.rescaled	1.8948327e-09
LRP5L.rescaled	1.8948263e-09
TBC1D9B.rescaled	1.894812e-09
SESN1.rescaled	1.8945703e-09
PCYOX1.rescaled	1.8944861e-09
SLC5A10.rescaled	1.894184e-09
HERC1.rescaled	1.8939352e-09
PCDHB10.rescaled	1.8939315e-09
PPARA.rescaled	1.893793e-09
LMAN2.rescaled	1.8935e-09
IGF2BP2.rescaled	1.892907e-09
RBX1.rescaled	1.8923927e-09
BCL2A1.rescaled	1.8918809e-09
MPHOSPH10.rescaled	1.891386e-09
ANKS1A.rescaled	1.8912092e-09
ATG4C.rescaled	1.891099e-09
ENPP2.rescaled	1.8910737e-09
ASB14.rescaled	1.8909274e-09
KDM2A.rescaled	1.8908575e-09
ARAP2.rescaled	1.8908204e-09
MAN2C1.rescaled	1.8906374e-09
GPX4.rescaled	1.890056e-09
TNK1.rescaled	1.8897897e-09
CXCR2.rescaled	1.889042e-09
RAB4B.rescaled	1.888581e-09
MARK4.rescaled	1.8884068e-09
RPL5.rescaled	1.887856e-09
SLCO5A1.rescaled	1.8875534e-09
DRG1.rescaled	1.887279e-09
PARVB.rescaled	1.8871686e-09
DSN1.rescaled	1.8871544e-09
RPL7L1.rescaled	1.887123e-09
TNFSF12.rescaled	1.8866213e-09
FIBP.rescaled	1.8864372e-09
TUBA1A.rescaled	1.8864303e-09
CDC42EP3.rescaled	1.886404e-09
UCHL1.rescaled	1.8858233e-09
COX15.rescaled	1.8858097e-09
NFIA.rescaled	1.885722e-09
PCSK4.rescaled	1.8856687e-09
TBCC.rescaled	1.8856219e-09
MORC2.rescaled	1.8855109e-09
GLIS3.rescaled	1.8851802e-09
SPARCL1.rescaled	1.885119e-09
TBC1D3H.rescaled	1.8849564e-09
ELAVL1.rescaled	1.8849433e-09
RIC8B.rescaled	1.8845538e-09
PCDHA9.rescaled	1.884484e-09
CYTH4.rescaled	1.884448e-09
ZNF771.rescaled	1.884287e-09
DNAJC16.rescaled	1.8841273e-09
MOGAT3.rescaled	1.8838295e-09
ACO1.rescaled	1.8838175e-09
ADAM21.rescaled	1.8836428e-09
LAMP3.rescaled	1.8827868e-09
SRBD1.rescaled	1.882784e-09
HSFX1.rescaled	1.882733e-09
TECTA.rescaled	1.8826438e-09
SMUG1.rescaled	1.882557e-09
TMEM140.rescaled	1.8815154e-09
TRAPPC6B.rescaled	1.8814588e-09
CEP104.rescaled	1.881443e-09
SMAD3.rescaled	1.8810835e-09
A4GALT.rescaled	1.880901e-09
RPL36.rescaled	1.8808868e-09
UPK2.rescaled	1.8808477e-09
POLR2M.rescaled	1.8803257e-09
ANKZF1.rescaled	1.8800606e-09
IFNGR1.rescaled	1.8798436e-09
NR1D2.rescaled	1.8796462e-09
TMEM18.rescaled	1.8793902e-09
RPL34.rescaled	1.8791413e-09
FUCA1.rescaled	1.8790778e-09
CCDC92.rescaled	1.8790116e-09
LSS.rescaled	1.8789148e-09
RETSAT.rescaled	1.878878e-09
GFM2.rescaled	1.878632e-09
AGAP5.rescaled	1.8778197e-09
AIMP1.rescaled	1.877774e-09
CAMK1D.rescaled	1.8777409e-09
TSPAN12.rescaled	1.877382e-09
CUL1.rescaled	1.8772057e-09
RBM47.rescaled	1.8769208e-09
CLIP4.rescaled	1.8760624e-09
PHF10.rescaled	1.8757549e-09
ANAPC10.rescaled	1.875528e-09
EIF2B3.rescaled	1.875354e-09
ZNF473.rescaled	1.8752697e-09
OR2A1.rescaled	1.874676e-09
TOMM5.rescaled	1.8743425e-09
GPR146.rescaled	1.8742123e-09
IL13RA2.rescaled	1.8742046e-09
MED10.rescaled	1.8741098e-09
THUMPD1.rescaled	1.8739967e-09
ALDH1A1.rescaled	1.873814e-09
ZNF497.rescaled	1.8736803e-09
PRF1.rescaled	1.873407e-09
GSTT2B.rescaled	1.8732187e-09
DNMT1.rescaled	1.8731963e-09
ANXA6.rescaled	1.8727448e-09
CCDC61.rescaled	1.872623e-09
DHX40.rescaled	1.872253e-09
N4BP2.rescaled	1.8721253e-09
DDX60L.rescaled	1.8716988e-09
ASH1L.rescaled	1.8716837e-09
ZG16B.rescaled	1.871146e-09
OR2AE1.rescaled	1.8711255e-09
PCDHGA3.rescaled	1.8710684e-09
DDX59.rescaled	1.8709236e-09
KIF3A.rescaled	1.8706265e-09
ARRB2.rescaled	1.8699153e-09
C3orf62.rescaled	1.8698545e-09
ZNF530.rescaled	1.8696795e-09
MEF2D.rescaled	1.8691744e-09
ENPP6.rescaled	1.8691206e-09
PASK.rescaled	1.868945e-09
EFS.rescaled	1.868221e-09
TEDDM1.rescaled	1.8677733e-09
NBL1.rescaled	1.867722e-09
NUDT2.rescaled	1.8676412e-09
FAM174B.rescaled	1.8668294e-09
SLC35B1.rescaled	1.8665076e-09
C17orf97.rescaled	1.8664987e-09
MAS1L.rescaled	1.8664772e-09
WDR59.rescaled	1.8664648e-09
DACT2.rescaled	1.8660944e-09
LHB.rescaled	1.8653843e-09
CAPN10.rescaled	1.8649269e-09
ELMO3.rescaled	1.8648774e-09
GBP4.rescaled	1.864509e-09
CHMP2A.rescaled	1.8642115e-09
COL5A2.rescaled	1.8636452e-09
STOML2.rescaled	1.8635233e-09
ZNF791.rescaled	1.863046e-09
NEUROG2.rescaled	1.8628783e-09
ADAMTS5.rescaled	1.8623882e-09
AMN.rescaled	1.8623167e-09
GGA1.rescaled	1.8620853e-09
MOSPD3.rescaled	1.8617663e-09
ATP1B2.rescaled	1.8615539e-09
PEX3.rescaled	1.8612926e-09
TNFRSF8.rescaled	1.86126e-09
KIAA1671.rescaled	1.8610448e-09
TCTN1.rescaled	1.8608349e-09
HABP4.rescaled	1.8603683e-09
FBXW8.rescaled	1.8599529e-09
CCDC7.rescaled	1.8596341e-09
TTLL2.rescaled	1.859616e-09
GNAL.rescaled	1.859435e-09
CD8A.rescaled	1.8587886e-09
AVPR2.rescaled	1.858698e-09
PPCDC.rescaled	1.8583384e-09
ZNF620.rescaled	1.858238e-09
C1orf109.rescaled	1.8582224e-09
MS4A6A.rescaled	1.8582211e-09
ZNF565.rescaled	1.8582206e-09
BCL2L1.rescaled	1.8577585e-09
SAC3D1.rescaled	1.8575796e-09
LRP5.rescaled	1.8575321e-09
GZMM.rescaled	1.8575097e-09
RASL11B.rescaled	1.8574978e-09
TMEM30B.rescaled	1.8574412e-09
NAE1.rescaled	1.856641e-09
GRN.rescaled	1.8563628e-09
TMC4.rescaled	1.8556076e-09
URB2.rescaled	1.8555583e-09
ZFC3H1.rescaled	1.8552688e-09
RSPRY1.rescaled	1.8551906e-09
CORO2B.rescaled	1.8550693e-09
MIF4GD.rescaled	1.8550521e-09
GTPBP4.rescaled	1.8545361e-09
PRAM1.rescaled	1.8544835e-09
CPEB2.rescaled	1.8543443e-09
POPDC2.rescaled	1.8539414e-09
TBC1D8.rescaled	1.8539398e-09
MEA1.rescaled	1.8538344e-09
EYA4.rescaled	1.8536475e-09
MTHFD2.rescaled	1.8536297e-09
RNF185.rescaled	1.853138e-09
GPR182.rescaled	1.8530205e-09
SMS.rescaled	1.8529039e-09
BBS5.rescaled	1.8527773e-09
TOP2B.rescaled	1.8527285e-09
CREB3.rescaled	1.8527252e-09
GATA3.rescaled	1.8523721e-09
SPECC1L.rescaled	1.8517788e-09
CEP97.rescaled	1.8513112e-09
RAB12.rescaled	1.8510707e-09
AGBL3.rescaled	1.851007e-09
LRRC25.rescaled	1.8506036e-09
GLG1.rescaled	1.8505268e-09
ZNF655.rescaled	1.8503932e-09
PTH1R.rescaled	1.8501042e-09
FDXACB1.rescaled	1.8500214e-09
ZNF563.rescaled	1.8497115e-09
SLC9B2.rescaled	1.8495445e-09
SLC1A7.rescaled	1.8493669e-09
KIF23.rescaled	1.8491356e-09
ITGBL1.rescaled	1.8490827e-09
GP1BA.rescaled	1.8489269e-09
PHTF2.rescaled	1.8486973e-09
ZNF823.rescaled	1.8484572e-09
C18orf21.rescaled	1.8483598e-09
CKS2.rescaled	1.8483179e-09
MAP7.rescaled	1.8481465e-09
SNX2.rescaled	1.846231e-09
BTD.rescaled	1.8459781e-09
UBB.rescaled	1.845902e-09
MED26.rescaled	1.8457988e-09
PLCB3.rescaled	1.8451876e-09
CD14.rescaled	1.8451303e-09
AHRR.rescaled	1.8448448e-09
SPNS1.rescaled	1.8448256e-09
LIN37.rescaled	1.844802e-09
CRISPLD2.rescaled	1.8447616e-09
DENND2A.rescaled	1.8443458e-09
INPP1.rescaled	1.8441806e-09
SMARCB1.rescaled	1.8440952e-09
TNFAIP8L2.rescaled	1.843987e-09
MRPS18A.rescaled	1.8437489e-09
SCLY.rescaled	1.8437444e-09
UBAP2L.rescaled	1.8427945e-09
PVR.rescaled	1.8422334e-09
ARSG.rescaled	1.8420122e-09
SYT15.rescaled	1.8417813e-09
DPY19L3.rescaled	1.8415836e-09
SLC6A8.rescaled	1.8414117e-09
MRPS11.rescaled	1.8411357e-09
DHRS4L1.rescaled	1.8407295e-09
COL1A1.rescaled	1.8407031e-09
AAAS.rescaled	1.840212e-09
BNIP2.rescaled	1.8401863e-09
CD247.rescaled	1.8400131e-09
PGAM5.rescaled	1.8389079e-09
