	ALE Value
VANGL1.rescaled	5.086836e-10
SIDT1.rescaled	5.085206e-10
FAM193B.rescaled	5.0848e-10
TTLL9.rescaled	5.0847637e-10
MORN5.rescaled	5.083351e-10
TRIM74.rescaled	5.0828836e-10
EEF2K.rescaled	5.0791854e-10
GDPD3.rescaled	5.0775967e-10
MRPS5.rescaled	5.0755244e-10
IQGAP1.rescaled	5.0754995e-10
CXCL10.rescaled	5.0751797e-10
RPAIN.rescaled	5.074922e-10
ZNF248.rescaled	5.07403e-10
FOXRED1.rescaled	5.070798e-10
MSN.rescaled	5.068897e-10
MAP7.rescaled	5.066201e-10
GNRH1.rescaled	5.065059e-10
PRKCZ.rescaled	5.064832e-10
ANO8.rescaled	5.064327e-10
PRL.rescaled	5.063909e-10
PRLR.rescaled	5.06275e-10
TAF12.rescaled	5.0590854e-10
WDR44.rescaled	5.058772e-10
FAM162B.rescaled	5.0559307e-10
MED14.rescaled	5.054262e-10
ARAP3.rescaled	5.053193e-10
ZNF394.rescaled	5.0524573e-10
COL5A3.rescaled	5.051696e-10
GPR37L1.rescaled	5.0506654e-10
NKAP.rescaled	5.0504345e-10
TSSC4.rescaled	5.0496995e-10
APCDD1.rescaled	5.0466975e-10
COX6C.rescaled	5.044334e-10
PIGN.rescaled	5.0429233e-10
C14orf132.rescaled	5.040971e-10
PTGS2.rescaled	5.040905e-10
NPEPL1.rescaled	5.0401444e-10
TEKT1.rescaled	5.034458e-10
TP53BP2.rescaled	5.034227e-10
ISOC2.rescaled	5.032942e-10
ZNF706.rescaled	5.0310517e-10
TXN.rescaled	5.030576e-10
EIF2B2.rescaled	5.029759e-10
ITGAD.rescaled	5.027599e-10
SCAF11.rescaled	5.027499e-10
ASAH1.rescaled	5.025939e-10
FBXW7.rescaled	5.023839e-10
BAD.rescaled	5.023102e-10
PPP1R16B.rescaled	5.0225235e-10
ATP7A.rescaled	5.0211074e-10
RPS13.rescaled	5.020642e-10
MT1H.rescaled	5.0200705e-10
ATG14.rescaled	5.017459e-10
EPHA10.rescaled	5.0159965e-10
LAMP2.rescaled	5.0158216e-10
PPP1R1C.rescaled	5.0139704e-10
ME1.rescaled	5.0122995e-10
IFITM3.rescaled	5.01003e-10
MIER2.rescaled	5.009545e-10
PCDHB5.rescaled	5.008402e-10
METTL7B.rescaled	5.0056237e-10
EFNA3.rescaled	5.0046906e-10
AMOTL1.rescaled	5.004673e-10
RAB11FIP4.rescaled	5.0045385e-10
RPS27L.rescaled	5.003957e-10
ELL2.rescaled	4.999255e-10
DCTD.rescaled	4.996224e-10
PHLDB1.rescaled	4.992206e-10
SIGLEC11.rescaled	4.9919546e-10
CDKL2.rescaled	4.9910454e-10
ZGPAT.rescaled	4.989793e-10
ZNF26.rescaled	4.98958e-10
RARB.rescaled	4.9888843e-10
TRDMT1.rescaled	4.988053e-10
LUZP1.rescaled	4.987231e-10
CPA3.rescaled	4.9869714e-10
ITGA2.rescaled	4.986573e-10
MED11.rescaled	4.98427e-10
TIGD4.rescaled	4.983384e-10
BTRC.rescaled	4.9820376e-10
SPARC.rescaled	4.98029e-10
CELSR1.rescaled	4.979744e-10
MVK.rescaled	4.9781923e-10
ALDH5A1.rescaled	4.977342e-10
PMPCB.rescaled	4.9765086e-10
MEAF6.rescaled	4.9762927e-10
TRIO.rescaled	4.971067e-10
PEG3.rescaled	4.9707977e-10
ASPSCR1.rescaled	4.970643e-10
TMEM47.rescaled	4.964898e-10
HYAL2.rescaled	4.9636134e-10
LARS2.rescaled	4.9628524e-10
ENOPH1.rescaled	4.9623755e-10
C1R.rescaled	4.9623533e-10
CCDC126.rescaled	4.960028e-10
ZRANB3.rescaled	4.9588267e-10
NKD1.rescaled	4.955825e-10
NRXN1.rescaled	4.951315e-10
SLC25A26.rescaled	4.9495574e-10
SLC35F2.rescaled	4.9480503e-10
CDS1.rescaled	4.9477783e-10
AGBL5.rescaled	4.9464893e-10
ANK3.rescaled	4.9463117e-10
GPR39.rescaled	4.946285e-10
SREK1IP1.rescaled	4.945635e-10
ARHGDIB.rescaled	4.944621e-10
SLC22A18AS.rescaled	4.9399407e-10
ANXA4.rescaled	4.939774e-10
CXCR3.rescaled	4.9394766e-10
PHYHD1.rescaled	4.9392507e-10
A1BG.rescaled	4.9384496e-10
ITGA8.rescaled	4.937833e-10
ZNF517.rescaled	4.93283e-10
IL17B.rescaled	4.9327603e-10
RPIA.rescaled	4.9318644e-10
CLEC4E.rescaled	4.931778e-10
C16orf87.rescaled	4.9313e-10
PTPRQ.rescaled	4.930577e-10
RNASEH2B.rescaled	4.9298465e-10
SPATA25.rescaled	4.9295046e-10
MAPKBP1.rescaled	4.9292387e-10
HNRNPA3.rescaled	4.9291654e-10
VPS33B.rescaled	4.928417e-10
CHD8.rescaled	4.9273174e-10
CIB3.rescaled	4.925474e-10
CCDC142.rescaled	4.921766e-10
SLC6A17.rescaled	4.921412e-10
KIF12.rescaled	4.9212956e-10
EMID1.rescaled	4.9186016e-10
HECTD2.rescaled	4.9176374e-10
FAM117B.rescaled	4.9169785e-10
ITGA11.rescaled	4.9167825e-10
TK2.rescaled	4.9161514e-10
PSIP1.rescaled	4.914593e-10
SPOPL.rescaled	4.9141335e-10
CREB5.rescaled	4.9139026e-10
LRP8.rescaled	4.9136695e-10
DPYSL3.rescaled	4.9136106e-10
ZP1.rescaled	4.912697e-10
COL6A3.rescaled	4.9126286e-10
CARHSP1.rescaled	4.911895e-10
LRRC14.rescaled	4.907863e-10
MAPRE3.rescaled	4.9033244e-10
METRNL.rescaled	4.902878e-10
WDR70.rescaled	4.902835e-10
TMEM144.rescaled	4.902406e-10
CHMP5.rescaled	4.9003845e-10
PLIN2.rescaled	4.8996784e-10
CDC42EP1.rescaled	4.8981524e-10
CHD1.rescaled	4.8953014e-10
CLEC14A.rescaled	4.895013e-10
COL1A2.rescaled	4.8936727e-10
SLC2A13.rescaled	4.8912163e-10
MAPK8IP3.rescaled	4.889314e-10
RPS14.rescaled	4.887088e-10
ADAMTSL2.rescaled	4.885231e-10
CRYM.rescaled	4.88415e-10
ENPEP.rescaled	4.883712e-10
ZNF557.rescaled	4.8821364e-10
SH3RF1.rescaled	4.880461e-10
ZNF280C.rescaled	4.879386e-10
PPA2.rescaled	4.878627e-10
NARF.rescaled	4.8785415e-10
RNF207.rescaled	4.877363e-10
CR1L.rescaled	4.8767096e-10
CHD7.rescaled	4.87661e-10
SNX17.rescaled	4.8756693e-10
ESR1.rescaled	4.875026e-10
F5.rescaled	4.8747123e-10
ATAD2B.rescaled	4.873423e-10
IL12RB2.rescaled	4.872474e-10
UFSP2.rescaled	4.8716575e-10
DNASE1L2.rescaled	4.8714904e-10
IMPDH1.rescaled	4.8714266e-10
PRR12.rescaled	4.871425e-10
SLC5A12.rescaled	4.870918e-10
RNF149.rescaled	4.870902e-10
PPARGC1A.rescaled	4.8698917e-10
JSRP1.rescaled	4.869823e-10
HEXIM2.rescaled	4.8691773e-10
OXSR1.rescaled	4.8691107e-10
RASGEF1B.rescaled	4.8683846e-10
PFDN1.rescaled	4.867882e-10
EIF1AD.rescaled	4.8672927e-10
MYLK2.rescaled	4.865717e-10
MAP1A.rescaled	4.864912e-10
NTRK2.rescaled	4.862818e-10
TREX1.rescaled	4.859808e-10
PGR.rescaled	4.8576543e-10
ZNF429.rescaled	4.857156e-10
SEC31B.rescaled	4.85679e-10
AGXT.rescaled	4.855877e-10
ACR.rescaled	4.855615e-10
NFIX.rescaled	4.8494025e-10
ARFGAP2.rescaled	4.849006e-10
PGS1.rescaled	4.8483123e-10
EDEM3.rescaled	4.8467913e-10
ZIC1.rescaled	4.846629e-10
TCAP.rescaled	4.8457544e-10
ALOX5.rescaled	4.845419e-10
SLC5A5.rescaled	4.845396e-10
HNRNPA2B1.rescaled	4.8451937e-10
PKD1L2.rescaled	4.841878e-10
SPATC1.rescaled	4.8402743e-10
ZC4H2.rescaled	4.839716e-10
BMP8B.rescaled	4.8383064e-10
TSEN54.rescaled	4.8382764e-10
ANKRA2.rescaled	4.837522e-10
ST8SIA4.rescaled	4.836336e-10
NSUN4.rescaled	4.8361554e-10
SRP68.rescaled	4.830182e-10
PLXDC1.rescaled	4.829111e-10
ZNF768.rescaled	4.828841e-10
ELMO1.rescaled	4.8287113e-10
FA2H.rescaled	4.8281634e-10
ROM1.rescaled	4.827865e-10
GFI1.rescaled	4.8271986e-10
DIP2B.rescaled	4.82669e-10
ALOX15.rescaled	4.825035e-10
PNPT1.rescaled	4.8194365e-10
FNDC3A.rescaled	4.817107e-10
SNRPB.rescaled	4.816168e-10
SMARCA4.rescaled	4.8153886e-10
MALT1.rescaled	4.8138893e-10
GSPT1.rescaled	4.8107013e-10
MYH9.rescaled	4.807913e-10
SPATA21.rescaled	4.8072646e-10
RPUSD4.rescaled	4.8056226e-10
NADSYN1.rescaled	4.8053156e-10
GAS1.rescaled	4.80202e-10
LTA4H.rescaled	4.8001575e-10
CYP1A1.rescaled	4.798611e-10
NDUFAF3.rescaled	4.7970716e-10
CSNK1D.rescaled	4.7946425e-10
UVRAG.rescaled	4.793668e-10
SLC31A1.rescaled	4.7893833e-10
S1PR5.rescaled	4.78807e-10
NCF1.rescaled	4.7869997e-10
STAC3.rescaled	4.786798e-10
TFEC.rescaled	4.7832355e-10
PABPC5.rescaled	4.783226e-10
NDUFB10.rescaled	4.779205e-10
NMNAT3.rescaled	4.77912e-10
MEGF10.rescaled	4.778315e-10
XYLB.rescaled	4.7781307e-10
NANP.rescaled	4.776844e-10
UNC50.rescaled	4.7762744e-10
TAF2.rescaled	4.776065e-10
AHR.rescaled	4.773954e-10
MRPS36.rescaled	4.7729687e-10
DICER1.rescaled	4.7718185e-10
FARSB.rescaled	4.771141e-10
TCN1.rescaled	4.7710563e-10
JRKL.rescaled	4.7696136e-10
RNF13.rescaled	4.7695553e-10
SWI5.rescaled	4.769335e-10
ZNF541.rescaled	4.764924e-10
PRODH.rescaled	4.7636783e-10
FGF20.rescaled	4.7630827e-10
NACA.rescaled	4.763031e-10
TMEM127.rescaled	4.7603393e-10
CRMP1.rescaled	4.759562e-10
EXPH5.rescaled	4.7591725e-10
TMEM101.rescaled	4.754203e-10
IL27RA.rescaled	4.753754e-10
SNX25.rescaled	4.7534465e-10
DMTF1.rescaled	4.7515536e-10
SAMD14.rescaled	4.748898e-10
TSPYL2.rescaled	4.747566e-10
TAF4.rescaled	4.747334e-10
ZNF256.rescaled	4.747139e-10
EFCAB1.rescaled	4.742135e-10
RAB6B.rescaled	4.7401777e-10
TMEM14B.rescaled	4.740153e-10
UHRF2.rescaled	4.7387894e-10
ZNF345.rescaled	4.737295e-10
MYH10.rescaled	4.734742e-10
STARD3.rescaled	4.7338206e-10
GAS7.rescaled	4.732251e-10
B4GALNT2.rescaled	4.728352e-10
TUBB4B.rescaled	4.7275744e-10
CHAF1B.rescaled	4.725122e-10
KPNA6.rescaled	4.7246296e-10
SPI1.rescaled	4.723965e-10
ANGEL1.rescaled	4.722907e-10
FOXD1.rescaled	4.7222953e-10
C2CD4A.rescaled	4.720407e-10
RAET1G.rescaled	4.720328e-10
RAB40C.rescaled	4.7197907e-10
APOB.rescaled	4.7187065e-10
ANKRD13D.rescaled	4.716888e-10
ZNF598.rescaled	4.716485e-10
PPP2R2D.rescaled	4.7155085e-10
RPS5.rescaled	4.7149334e-10
ARL9.rescaled	4.7145526e-10
BEST3.rescaled	4.712654e-10
LRRIQ3.rescaled	4.712345e-10
TNIP2.rescaled	4.7097415e-10
GOLT1B.rescaled	4.708792e-10
ADAM22.rescaled	4.708077e-10
LRIG2.rescaled	4.7077325e-10
GBP5.rescaled	4.7038945e-10
ANAPC16.rescaled	4.70308e-10
TUSC3.rescaled	4.7030224e-10
TNFAIP8L2.rescaled	4.70118e-10
CDC14B.rescaled	4.7004994e-10
RALGPS2.rescaled	4.700336e-10
IRF4.rescaled	4.700243e-10
PKN3.rescaled	4.6989374e-10
RPP25.rescaled	4.695134e-10
MYOC.rescaled	4.692155e-10
HDAC6.rescaled	4.6909815e-10
BTN2A2.rescaled	4.687815e-10
PMS1.rescaled	4.6850723e-10
FGFBP3.rescaled	4.684962e-10
RGS14.rescaled	4.682678e-10
HEG1.rescaled	4.678629e-10
IER3IP1.rescaled	4.6768434e-10
SCN4A.rescaled	4.676639e-10
MPPED1.rescaled	4.675738e-10
SMAP1.rescaled	4.6724197e-10
CCDC74A.rescaled	4.6721627e-10
FBXO10.rescaled	4.671259e-10
RPS6KA2.rescaled	4.6699156e-10
GATA6.rescaled	4.667957e-10
MEF2D.rescaled	4.667501e-10
HBG2.rescaled	4.6673865e-10
NACC2.rescaled	4.6671705e-10
SLC9B1.rescaled	4.6671256e-10
FHOD1.rescaled	4.666718e-10
MOK.rescaled	4.6657983e-10
CYP2B6.rescaled	4.664796e-10
ZNF660.rescaled	4.6627713e-10
C11orf45.rescaled	4.6598825e-10
S100G.rescaled	4.659239e-10
KLHL15.rescaled	4.657511e-10
GNG8.rescaled	4.6566717e-10
POLR2A.rescaled	4.656089e-10
MTMR1.rescaled	4.6547505e-10
RNASEL.rescaled	4.6542611e-10
PIK3C2B.rescaled	4.6538154e-10
NUBP2.rescaled	4.6506599e-10
C16orf91.rescaled	4.6472776e-10
DLEU7.rescaled	4.6472567e-10
RNGTT.rescaled	4.647117e-10
WBP11.rescaled	4.6463186e-10
JAG2.rescaled	4.6404927e-10
ZNF354A.rescaled	4.6401932e-10
RAB11FIP2.rescaled	4.6396562e-10
GPR87.rescaled	4.6381626e-10
DNAJC22.rescaled	4.6367432e-10
OLA1.rescaled	4.6358295e-10
BCAT1.rescaled	4.6357063e-10
SP1.rescaled	4.6334642e-10
PRELP.rescaled	4.6328183e-10
RPP14.rescaled	4.6315618e-10
SLC48A1.rescaled	4.629721e-10
MBLAC2.rescaled	4.627926e-10
CD7.rescaled	4.625214e-10
ZNF33B.rescaled	4.625081e-10
NTS.rescaled	4.623742e-10
TJAP1.rescaled	4.617838e-10
VPS13B.rescaled	4.6177637e-10
RHOF.rescaled	4.6175674e-10
ARPC1A.rescaled	4.616901e-10
ZNF253.rescaled	4.6166518e-10
RBM20.rescaled	4.6164353e-10
CANT1.rescaled	4.6162862e-10
GPRC5D.rescaled	4.6156542e-10
DCLK3.rescaled	4.6147924e-10
PNPO.rescaled	4.6147183e-10
ACVR1C.rescaled	4.6141e-10
HSPA8.rescaled	4.6135576e-10
SIL1.rescaled	4.6113083e-10
R3HDM1.rescaled	4.6106458e-10
IGFBPL1.rescaled	4.610425e-10
MOB4.rescaled	4.6093043e-10
NTN3.rescaled	4.606953e-10
DSG3.rescaled	4.6058177e-10
GBE1.rescaled	4.6057275e-10
ATRN.rescaled	4.6033702e-10
MALL.rescaled	4.600339e-10
ATAD3A.rescaled	4.5974427e-10
SMARCD3.rescaled	4.597278e-10
PCDH9.rescaled	4.5971313e-10
FCRL1.rescaled	4.594873e-10
ZNF627.rescaled	4.5923226e-10
ICOS.rescaled	4.5915918e-10
TMEM106C.rescaled	4.5896614e-10
UCP3.rescaled	4.5874982e-10
ATP6V1G1.rescaled	4.5845952e-10
TDGF1.rescaled	4.5836757e-10
GPR3.rescaled	4.583362e-10
TRIM2.rescaled	4.5827017e-10
FBXO7.rescaled	4.5822537e-10
TIMM22.rescaled	4.5810622e-10
GLYCTK.rescaled	4.5805e-10
TMED3.rescaled	4.5801615e-10
CCDC91.rescaled	4.5801246e-10
PRSS35.rescaled	4.5785614e-10
CTNNAL1.rescaled	4.5784074e-10
PIWIL4.rescaled	4.5778675e-10
TP53.rescaled	4.577842e-10
OLR1.rescaled	4.5759832e-10
DCLRE1C.rescaled	4.5759374e-10
COL7A1.rescaled	4.5750448e-10
OSM.rescaled	4.5747442e-10
MORN2.rescaled	4.5737197e-10
SMARCC1.rescaled	4.5735013e-10
ZBTB32.rescaled	4.5732576e-10
CUL9.rescaled	4.5724075e-10
DKK3.rescaled	4.572402e-10
RPUSD2.rescaled	4.5717266e-10
RPE.rescaled	4.569986e-10
SIAE.rescaled	4.5690593e-10
ZKSCAN3.rescaled	4.5672408e-10
AGPAT1.rescaled	4.565683e-10
MGAT2.rescaled	4.5652085e-10
KIF5B.rescaled	4.5641907e-10
LYG2.rescaled	4.5605766e-10
EIF4B.rescaled	4.5605078e-10
ADPGK.rescaled	4.560181e-10
EPN1.rescaled	4.5596418e-10
LAMA1.rescaled	4.5586693e-10
KRCC1.rescaled	4.558168e-10
GCNT1.rescaled	4.5571724e-10
AGAP3.rescaled	4.5571713e-10
KRBOX1.rescaled	4.5526666e-10
VASH2.rescaled	4.552273e-10
ACYP2.rescaled	4.5518278e-10
TCF21.rescaled	4.5506113e-10
IRAK1.rescaled	4.5502205e-10
PACRGL.rescaled	4.549611e-10
ZNF678.rescaled	4.549006e-10
TMEM130.rescaled	4.546841e-10
AK5.rescaled	4.5458853e-10
PPP3R1.rescaled	4.545688e-10
YME1L1.rescaled	4.543969e-10
RPS25.rescaled	4.5433607e-10
PEF1.rescaled	4.5411994e-10
TTC30B.rescaled	4.5403337e-10
NUDT4.rescaled	4.5399692e-10
TPGS1.rescaled	4.5394405e-10
TUBD1.rescaled	4.539353e-10
PPID.rescaled	4.5374599e-10
BMF.rescaled	4.536742e-10
SERPINA1.rescaled	4.536137e-10
ODAM.rescaled	4.5358503e-10
C14orf93.rescaled	4.5348503e-10
S100A6.rescaled	4.5336687e-10
FANCE.rescaled	4.5333315e-10
FOXD4L4.rescaled	4.5307605e-10
RALGAPB.rescaled	4.530176e-10
ST7.rescaled	4.5282575e-10
MS4A2.rescaled	4.5270812e-10
RAB13.rescaled	4.5264945e-10
WNT2B.rescaled	4.5245982e-10
FAM167A.rescaled	4.5236648e-10
PAWR.rescaled	4.5234816e-10
ACAD9.rescaled	4.521213e-10
MED27.rescaled	4.5204573e-10
SLCO5A1.rescaled	4.5197432e-10
IFIT5.rescaled	4.516545e-10
SORBS3.rescaled	4.5160473e-10
CRELD2.rescaled	4.5156348e-10
ADIPOR1.rescaled	4.5137033e-10
LY6G5C.rescaled	4.5111787e-10
CHRNA10.rescaled	4.510149e-10
MCAT.rescaled	4.5082682e-10
RNF40.rescaled	4.5078324e-10
CMTM6.rescaled	4.506928e-10
DNAJA2.rescaled	4.5067705e-10
PPCDC.rescaled	4.5038473e-10
GALNT13.rescaled	4.5030601e-10
NLRP7.rescaled	4.5020143e-10
ZNF37A.rescaled	4.5000617e-10
KIF4B.rescaled	4.4993564e-10
SPOCD1.rescaled	4.4992174e-10
KLHL3.rescaled	4.4981552e-10
RSL1D1.rescaled	4.4949355e-10
RNF133.rescaled	4.494932e-10
LGR6.rescaled	4.4943696e-10
HESX1.rescaled	4.4931095e-10
CCDC15.rescaled	4.493087e-10
RBMS1.rescaled	4.4913834e-10
IL1R2.rescaled	4.4904244e-10
LTBP1.rescaled	4.4892487e-10
CNOT6.rescaled	4.4877993e-10
CENPBD1.rescaled	4.4875298e-10
TPRN.rescaled	4.4870768e-10
TMEM191B.rescaled	4.486447e-10
CAB39.rescaled	4.4863008e-10
BNIP2.rescaled	4.4855777e-10
IRF9.rescaled	4.482653e-10
MAP4K1.rescaled	4.4795243e-10
SEMA3F.rescaled	4.4788517e-10
PSMC3.rescaled	4.477908e-10
ADCK5.rescaled	4.4771523e-10
MUC16.rescaled	4.4751533e-10
MFAP3.rescaled	4.4720752e-10
SAT2.rescaled	4.4696688e-10
LCP2.rescaled	4.467694e-10
BTBD9.rescaled	4.4675008e-10
SDSL.rescaled	4.4673992e-10
C19orf12.rescaled	4.46621e-10
TTF1.rescaled	4.4655168e-10
RHEBL1.rescaled	4.4636395e-10
ALDH1L2.rescaled	4.4605108e-10
RNF31.rescaled	4.4578213e-10
DUSP12.rescaled	4.4560955e-10
ALAS1.rescaled	4.4543086e-10
CLEC2D.rescaled	4.454022e-10
AATF.rescaled	4.453823e-10
CAPN10.rescaled	4.4515264e-10
GALNT10.rescaled	4.4507148e-10
SLC13A5.rescaled	4.450433e-10
DOK2.rescaled	4.4459558e-10
GPC4.rescaled	4.445044e-10
PHACTR4.rescaled	4.4448117e-10
RPS19.rescaled	4.4398693e-10
SLC35G1.rescaled	4.4367662e-10
MIS18A.rescaled	4.4364076e-10
RPRD2.rescaled	4.436237e-10
PDCD10.rescaled	4.4358844e-10
WNT10B.rescaled	4.435392e-10
NAA20.rescaled	4.435265e-10
ZMYND19.rescaled	4.4350026e-10
RPAP3.rescaled	4.428474e-10
RNF111.rescaled	4.4280202e-10
UBE2J1.rescaled	4.42652e-10
ENOX2.rescaled	4.4260645e-10
ARMCX5.rescaled	4.425577e-10
NPAT.rescaled	4.424694e-10
B3GAT1.rescaled	4.4242154e-10
OXA1L.rescaled	4.4183698e-10
RMND1.rescaled	4.418011e-10
ADIPOR2.rescaled	4.4175041e-10
SCRN2.rescaled	4.4167384e-10
RPS6KL1.rescaled	4.4147513e-10
POU6F1.rescaled	4.413311e-10
ANGPT1.rescaled	4.4131981e-10
TTR.rescaled	4.4123194e-10
NUCB2.rescaled	4.4115273e-10
ASTE1.rescaled	4.411126e-10
KIDINS220.rescaled	4.4104642e-10
NDUFAB1.rescaled	4.410234e-10
ADCY2.rescaled	4.4097223e-10
TRIM28.rescaled	4.4096954e-10
DDX18.rescaled	4.4085194e-10
STAB2.rescaled	4.40767e-10
FCGR1B.rescaled	4.4067064e-10
MRPS10.rescaled	4.4060897e-10
ZBTB20.rescaled	4.4060364e-10
CILP2.rescaled	4.405429e-10
MFHAS1.rescaled	4.4047097e-10
SUGP1.rescaled	4.403477e-10
TRIP6.rescaled	4.4032067e-10
UBC.rescaled	4.403174e-10
PSMD7.rescaled	4.400434e-10
PHF12.rescaled	4.399689e-10
CWF19L1.rescaled	4.3957746e-10
ZNHIT1.rescaled	4.3926876e-10
C1QL4.rescaled	4.3888304e-10
GPSM1.rescaled	4.388615e-10
COPB1.rescaled	4.3872964e-10
PIEZO2.rescaled	4.3872067e-10
ZSCAN22.rescaled	4.3851148e-10
N4BP2L2.rescaled	4.38444e-10
STC1.rescaled	4.3840664e-10
CADPS2.rescaled	4.3838358e-10
CD38.rescaled	4.3829004e-10
FAM50B.rescaled	4.3819165e-10
RCVRN.rescaled	4.380396e-10
MYH15.rescaled	4.3786064e-10
SFMBT1.rescaled	4.3778642e-10
CCDC68.rescaled	4.377747e-10
FOXN1.rescaled	4.3755294e-10
UGT8.rescaled	4.3742787e-10
TADA1.rescaled	4.3740422e-10
CDC26.rescaled	4.373999e-10
PFKM.rescaled	4.3723422e-10
ANXA3.rescaled	4.3717502e-10
AKR1D1.rescaled	4.3678294e-10
KCNE4.rescaled	4.3662213e-10
TIMM44.rescaled	4.366146e-10
RCN2.rescaled	4.3660492e-10
C17orf100.rescaled	4.3654963e-10
TAGAP.rescaled	4.360507e-10
NDUFB6.rescaled	4.3604004e-10
SLC19A2.rescaled	4.359231e-10
EIF2S3.rescaled	4.3572354e-10
DYNC1H1.rescaled	4.3547754e-10
HMGN2.rescaled	4.3546827e-10
DUSP28.rescaled	4.3545442e-10
NAT1.rescaled	4.3512127e-10
PPP1R16A.rescaled	4.3493942e-10
LYRM4.rescaled	4.348446e-10
PBXIP1.rescaled	4.3478382e-10
MORF4L2.rescaled	4.344986e-10
CYB5R2.rescaled	4.3448675e-10
VCL.rescaled	4.3444112e-10
SAE1.rescaled	4.338473e-10
DEDD2.rescaled	4.337427e-10
EPB41.rescaled	4.3343737e-10
LGI4.rescaled	4.3318016e-10
TPPP.rescaled	4.3315018e-10
LRPAP1.rescaled	4.3304008e-10
C20orf141.rescaled	4.3289672e-10
VAMP5.rescaled	4.3283938e-10
INTS8.rescaled	4.3263337e-10
RFX3.rescaled	4.3257628e-10
SYNPO2L.rescaled	4.3231457e-10
PYCARD.rescaled	4.3211443e-10
AQP1.rescaled	4.320638e-10
CCDC9.rescaled	4.3198525e-10
NGLY1.rescaled	4.318464e-10
DZIP3.rescaled	4.3180634e-10
ZNF808.rescaled	4.3159126e-10
ZNF630.rescaled	4.3155376e-10
MAB21L3.rescaled	4.3154524e-10
RPL17.rescaled	4.3132947e-10
CYP26B1.rescaled	4.311735e-10
BEGAIN.rescaled	4.3106518e-10
PRICKLE3.rescaled	4.3080847e-10
EXTL3.rescaled	4.3078016e-10
FBXL14.rescaled	4.306886e-10
RHOT1.rescaled	4.3046366e-10
AGPS.rescaled	4.3030116e-10
OR2T8.rescaled	4.302062e-10
KCTD5.rescaled	4.3019957e-10
ITGB4.rescaled	4.2996018e-10
ZNF543.rescaled	4.2993245e-10
FZD9.rescaled	4.2990855e-10
GUCY2D.rescaled	4.298603e-10
IDI2.rescaled	4.2978227e-10
AARSD1.rescaled	4.296047e-10
SERPING1.rescaled	4.2956733e-10
IL10.rescaled	4.2948017e-10
ZBTB11.rescaled	4.2925816e-10
SPATA17.rescaled	4.2922574e-10
ACTR5.rescaled	4.2905127e-10
UPK1A.rescaled	4.2900444e-10
TMCO6.rescaled	4.2895315e-10
SRPK2.rescaled	4.2889553e-10
C22orf39.rescaled	4.2850792e-10
USE1.rescaled	4.2805748e-10
TMEM181.rescaled	4.2791054e-10
SCRN3.rescaled	4.2790302e-10
SMARCA5.rescaled	4.2776258e-10
FLCN.rescaled	4.2774012e-10
MZB1.rescaled	4.2771092e-10
ATP11B.rescaled	4.276856e-10
DUSP14.rescaled	4.2756162e-10
FIBIN.rescaled	4.2739007e-10
ZIC4.rescaled	4.2735e-10
CCDC124.rescaled	4.2730852e-10
NDUFA4L2.rescaled	4.272739e-10
CTDSPL2.rescaled	4.271864e-10
NDUFC1.rescaled	4.2713721e-10
F2R.rescaled	4.270164e-10
BTK.rescaled	4.2700538e-10
DNAH10.rescaled	4.2683473e-10
MDC1.rescaled	4.2669715e-10
PLCG2.rescaled	4.2667814e-10
CUX1.rescaled	4.2660997e-10
PTPRS.rescaled	4.2619197e-10
KCNJ12.rescaled	4.2609344e-10
RFX7.rescaled	4.2590262e-10
CTBP1.rescaled	4.258828e-10
SNAP23.rescaled	4.2571358e-10
HMBS.rescaled	4.2569948e-10
ZNF696.rescaled	4.256762e-10
TP73.rescaled	4.2552714e-10
SNCG.rescaled	4.2551668e-10
ZC3H12D.rescaled	4.2542364e-10
MAP2K7.rescaled	4.2525944e-10
CD24.rescaled	4.2524706e-10
TNFRSF17.rescaled	4.2516723e-10
HPSE2.rescaled	4.250511e-10
ARHGAP8.rescaled	4.249782e-10
NPLOC4.rescaled	4.2474674e-10
HEYL.rescaled	4.2465417e-10
GABPA.rescaled	4.246425e-10
LRRFIP2.rescaled	4.2456216e-10
SESTD1.rescaled	4.2446818e-10
HSD17B14.rescaled	4.2438794e-10
LYN.rescaled	4.242398e-10
FOXN4.rescaled	4.2420398e-10
GSTM3.rescaled	4.239038e-10
MED15.rescaled	4.237911e-10
EDEM1.rescaled	4.2362078e-10
POLR3A.rescaled	4.2336634e-10
NOL12.rescaled	4.2318393e-10
FUT4.rescaled	4.230643e-10
GPR6.rescaled	4.2303794e-10
CGA.rescaled	4.2297407e-10
GTPBP3.rescaled	4.2277906e-10
HMGCR.rescaled	4.2270693e-10
ITGA9.rescaled	4.2265808e-10
VASP.rescaled	4.2263493e-10
TTLL11.rescaled	4.225062e-10
DAB1.rescaled	4.2239584e-10
FKBP15.rescaled	4.2236784e-10
TSEN2.rescaled	4.2210982e-10
SYTL1.rescaled	4.2188159e-10
PTPRH.rescaled	4.2175224e-10
PEX7.rescaled	4.2166018e-10
RSL24D1.rescaled	4.2158396e-10
ZNF837.rescaled	4.2140863e-10
SIK2.rescaled	4.21328e-10
BCL6B.rescaled	4.2108333e-10
ZNF814.rescaled	4.2097867e-10
RBM45.rescaled	4.2092965e-10
GPR4.rescaled	4.207792e-10
DDAH2.rescaled	4.2070686e-10
