	shap_value
TUBA3D.rescaled	0.0011726452167253637
CALML5.rescaled	-0.001169960117095349
NXPH1.rescaled	0.0011688734032595073
IFIT3.rescaled	0.0011677978271805594
SPDYE6.rescaled	0.0011650435011880443
C11orf94.rescaled	-0.0011600416445852002
HSD17B2.rescaled	0.0011584076218525566
LYPD6B.rescaled	0.0011561037895171614
GALNT10.rescaled	-0.001154622381354672
ATP1A3.rescaled	0.001154598211681521
ELOVL7.rescaled	0.0011516921359057304
CD96.rescaled	0.001143911775526733
OLFM4.rescaled	-0.0011411746990036688
VSTM1.rescaled	-0.0011411317935509447
AMD1.rescaled	0.0011375901425091704
GIMAP5.rescaled	0.0011372747017890977
PSME2.rescaled	0.0011359379428938145
SLC22A3.rescaled	-0.0011275495538476525
TBX21.rescaled	0.0011274224458926387
CNTNAP3B.rescaled	-0.0011253066775460576
TOB1.rescaled	-0.0011247671414347227
UPK1A.rescaled	0.0011202541232715256
TAS2R43.rescaled	0.0011190512972394906
DNAJC5B.rescaled	0.001118597078428621
IFNGR2.rescaled	-0.0011165031604780768
ARHGAP11A.rescaled	0.0011155931248887933
EZH2.rescaled	0.0011153940551538069
C19orf81.rescaled	-0.0011122367058162199
TTLL9.rescaled	0.001110415461889015
AANAT.rescaled	0.0011101414394479624
TXNL4B.rescaled	0.0011094666890720372
CCNB2.rescaled	0.0011088038447347583
CLEC4D.rescaled	0.0011044182539938613
AQP5.rescaled	0.001104088388223409
NAT1.rescaled	-0.00110398868648149
ARHGEF38.rescaled	0.0011008251914187334
FCHO1.rescaled	0.0010999103206388962
C2CD4C.rescaled	-0.0010984444693560734
UGT2B17.rescaled	0.0010972098192478443
RHBDL1.rescaled	0.0010942892277025728
RSAD2.rescaled	0.0010936839188965838
CTLA4.rescaled	0.0010916007991841042
ARHGAP26.rescaled	0.0010908365468638604
ETV2.rescaled	-0.0010905470576742613
IFIT1.rescaled	0.0010905215966658386
JAKMIP1.rescaled	0.0010886026835657363
ALAD.rescaled	0.0010873029948617727
MFSD2B.rescaled	-0.0010870195850975716
CCL19.rescaled	-0.001083576248124917
ZBP1.rescaled	0.0010834774378752573
NRIP3.rescaled	0.00108320221546005
CD40LG.rescaled	0.0010805468167057232
OASL.rescaled	0.0010804012463134552
CNTN3.rescaled	-0.0010783084984582873
KIF5C.rescaled	-0.0010766436238738991
CXCL1.rescaled	0.0010754354866719337
OXT.rescaled	0.001073987480043913
KIF14.rescaled	0.0010730602896373003
PCDHA2.rescaled	0.0010709358884070876
OR51E2.rescaled	-0.0010702546128418347
LY6G5B.rescaled	0.0010691437544996492
TMEM215.rescaled	0.0010666792336537865
TDRD6.rescaled	0.0010660162793440914
MMEL1.rescaled	0.0010660030677500964
PTCHD1.rescaled	0.0010643159940216453
PYROXD2.rescaled	0.001063790618448832
HHAT.rescaled	0.0010636339811843012
CDCA5.rescaled	0.001063302462116965
IL27.rescaled	0.0010627434980953509
GABRE.rescaled	0.0010617065752935562
RTN4.rescaled	0.0010606677947021218
CCDC126.rescaled	0.0010603081036814114
HEPACAM2.rescaled	-0.0010601052695088356
MCM4.rescaled	0.001059962669741616
POU5F2.rescaled	0.001059526917535555
CCDC110.rescaled	-0.001058766360539612
RDM1.rescaled	0.0010569567262072237
BIRC7.rescaled	0.0010554222411014538
CRIP3.rescaled	0.0010550977624865948
CDCA2.rescaled	0.0010540988861603795
BUB1.rescaled	0.0010513246582791766
GLDC.rescaled	0.0010491184681861994
KIF2C.rescaled	0.0010484282760210644
APOBEC3H.rescaled	0.001048341232216585
ATAD2.rescaled	0.001046013580304441
IFI27.rescaled	0.0010457151926330562
IFI6.rescaled	0.0010446218921353057
DCTN1.rescaled	0.0010402959217950313
NEFL.rescaled	0.0010399595434940423
KCTD17.rescaled	0.0010367568296780695
ITK.rescaled	0.0010366946342748207
AURKB.rescaled	0.0010339408044258173
TIGD7.rescaled	-0.0010298292989666285
FCAR.rescaled	0.0010297656635989835
ULBP2.rescaled	0.0010291659012631547
AIM2.rescaled	0.0010277319456458787
CCDC74A.rescaled	-0.001027625123571279
THRSP.rescaled	0.001026038234674561
OR5K2.rescaled	0.0010246628925329982
OAS2.rescaled	0.0010242076948336874
MRPS30.rescaled	0.0010239524708554424
MIDN.rescaled	0.0010231246531810716
CMPK2.rescaled	0.00102104536800595
DDX60.rescaled	0.0010210380778233519
FAM166B.rescaled	0.0010200075862738178
KLK1.rescaled	-0.0010195910336706349
IDO1.rescaled	0.0010184647943243426
PLA2G2A.rescaled	0.0010181211322037092
ERCC6L.rescaled	0.0010177776845130204
KYNU.rescaled	0.0010165052106627993
C14orf39.rescaled	0.0010161484044255967
CYP4F8.rescaled	-0.0010127958216295553
BRDT.rescaled	-0.0010124798019589573
HOXC13.rescaled	-0.0010108106026508496
WT1.rescaled	-0.001008575174654287
QSOX1.rescaled	0.001007443198948511
FAM83D.rescaled	0.0010071008836312952
VN1R1.rescaled	-0.0010068321857149847
LRRC66.rescaled	0.0010060996353433718
PLCXD1.rescaled	0.0010056060052730264
KIAA1958.rescaled	0.0010037024805790342
MELK.rescaled	0.0010034108703995308
CCL15.rescaled	0.0010032757266928084
PCDHA7.rescaled	-0.0010008941893684526
BLM.rescaled	0.0010003628791092054
DAPL1.rescaled	0.0009996354154680409
UBE2G2.rescaled	-0.000999071933217315
WDR38.rescaled	0.000997019046155388
UGCG.rescaled	0.0009947700205220089
TACC3.rescaled	0.0009917712837415524
NCAM2.rescaled	-0.0009896187983495061
UBE2C.rescaled	0.0009895202798726448
SPTBN5.rescaled	0.0009893497922696876
MUC16.rescaled	-0.0009879181316513309
CUZD1.rescaled	0.0009878582530873715
ZNF695.rescaled	0.0009838730216454236
DEPDC1B.rescaled	0.0009837498761163742
AURKA.rescaled	0.000981801331442044
SPNS3.rescaled	-0.0009816926219079272
TGM2.rescaled	0.000981089074270834
TMEM168.rescaled	0.000977165214176039
KCNJ15.rescaled	0.0009770740029330172
ASPN.rescaled	0.0009765728397802512
USP18.rescaled	0.0009746699988124394
REEP1.rescaled	0.0009743645613913574
S100A7A.rescaled	0.0009731592170660202
FAM156A.rescaled	0.0009698063321000121
TIGIT.rescaled	0.0009696191627780382
FABP7.rescaled	0.0009654074103778045
CDCA8.rescaled	0.0009644951706136472
GLB1L2.rescaled	-0.0009638597602268419
COL22A1.rescaled	0.0009634423171698205
CD226.rescaled	0.0009628688984084995
ASS1.rescaled	-0.0009620412686297631
DSCC1.rescaled	0.000961304699448856
GPR87.rescaled	-0.0009605851350508897
FPR3.rescaled	0.0009545324864804083
CD207.rescaled	-0.0009544167121929415
TKT.rescaled	0.0009542916608898948
SLC25A35.rescaled	0.0009529362587274244
CYP4B1.rescaled	0.0009524818864300508
PDE4A.rescaled	0.000952284617465331
DTHD1.rescaled	0.0009513546612624667
ROPN1B.rescaled	0.0009501313234405192
RAD54L.rescaled	0.0009472692403676819
TNFAIP3.rescaled	0.0009466972642352987
FOXM1.rescaled	0.0009443660809118144
CXCL10.rescaled	0.0009431331086212924
C3orf18.rescaled	0.0009416886120998056
OR1C1.rescaled	0.0009415494336451165
PRKX.rescaled	0.0009407723738195646
BCAR3.rescaled	0.000940672986091816
HPSE.rescaled	0.0009403560597091332
ADAMTSL5.rescaled	0.0009396755226668813
PRKCQ.rescaled	0.0009375274953877002
ALG1L.rescaled	0.0009371350083129072
ASPM.rescaled	0.0009359157892575453
RNF126.rescaled	-0.0009351773924833433
KRT80.rescaled	0.0009343674361717857
OTUB2.rescaled	-0.0009316278199710434
ORC6.rescaled	0.0009313816922012718
NEK2.rescaled	0.0009297168868319488
GCKR.rescaled	0.0009296424567786816
ISG15.rescaled	0.0009287471416944293
APOL4.rescaled	-0.0009286873044773964
OBP2B.rescaled	0.0009284774242946704
SLC25A19.rescaled	0.0009279502181393486
TRIP13.rescaled	0.0009261078896327179
NCAPH.rescaled	0.0009253922515042565
MRPL15.rescaled	0.0009248560401875111
RIMS1.rescaled	-0.0009246255214033664
SCN8A.rescaled	-0.0009242370309236142
INHBB.rescaled	0.0009233384569778616
ENG.rescaled	-0.0009229697091586926
ZNF831.rescaled	0.0009214724334000849
TNFSF8.rescaled	0.0009211555466550303
TMEM212.rescaled	0.0009204142919007865
DKK1.rescaled	0.0009193378597542384
LRRC31.rescaled	0.0009172488295160274
DNAJC22.rescaled	-0.0009161914274302578
APOBEC3D.rescaled	0.0009161051483034259
ENPP5.rescaled	0.0009153138176111251
SLC9A1.rescaled	0.0009151641778403735
CDC25B.rescaled	0.0009150509825924566
KCNG1.rescaled	0.0009144223683487534
NCR3.rescaled	-0.0009131160247763766
FAM86B2.rescaled	-0.0009129339238478799
MMP1.rescaled	0.0009124610606705117
SLC9A2.rescaled	0.0009096887306786472
EFR3B.rescaled	-0.0009068291197370915
NOX1.rescaled	-0.0009049331375741914
CCNJL.rescaled	-0.0009047416328389039
INPP4B.rescaled	0.0009040448703901153
KRT86.rescaled	0.0009029114736389059
IFNAR2.rescaled	-0.0009027689612928962
EPN3.rescaled	-0.0009021868045141041
HSP90AA1.rescaled	0.0009020380207949369
DDX58.rescaled	0.0009017608372338081
C8G.rescaled	0.0009011720246863222
RIBC2.rescaled	0.0009006213222909613
FPR1.rescaled	0.0008993215612335441
KLK6.rescaled	0.0008987737123173936
RNF213.rescaled	0.0008976086322909171
RGPD5.rescaled	-0.0008950728114972474
CARD17.rescaled	0.000894296675901864
LMNB1.rescaled	0.000894293410875874
LRRC10B.rescaled	0.0008930598625563976
GNRH1.rescaled	0.0008913970760074265
ANXA7.rescaled	0.0008906416383448751
PFDN4.rescaled	0.0008900583528233919
GSDMB.rescaled	0.0008890118202563739
CNNM3.rescaled	0.0008844630866521995
TMC5.rescaled	0.0008816008836083498
CPAMD8.rescaled	0.0008805217419323537
NCAPG.rescaled	0.0008800697019825317
AMTN.rescaled	0.000878751650155127
UBE2L6.rescaled	0.0008786799887448497
SLC34A2.rescaled	0.000876393051415562
QRICH2.rescaled	0.0008757812689075388
CD38.rescaled	-0.0008735675924635007
ARHGEF12.rescaled	0.0008721208272915284
ESPL1.rescaled	0.0008715471997651676
FCRL6.rescaled	0.0008711877391361677
C5orf63.rescaled	-0.0008711017090851982
RPS2.rescaled	0.0008674320115836837
SKA1.rescaled	0.0008669345566576752
ASF1B.rescaled	0.0008660056515791368
CENPI.rescaled	0.0008654757465598115
C9orf152.rescaled	0.0008639450494731272
SLAMF8.rescaled	0.0008638430640461764
HIGD1C.rescaled	0.0008630372218833381
P2RX4.rescaled	0.0008616184407174022
ENTPD5.rescaled	0.0008612157035711394
CYP39A1.rescaled	0.0008606701322553904
SPATC1.rescaled	0.0008586913573919427
ZFP37.rescaled	-0.0008571918607998865
CYP26A1.rescaled	-0.0008563579035291642
ESCO2.rescaled	0.0008539186860981723
HS3ST4.rescaled	-0.0008528718423186874
ACE2.rescaled	0.0008513864288427424
CACNA1I.rescaled	0.0008506127090258637
SIGLEC11.rescaled	-0.0008504402260091544
CYP4Z1.rescaled	-0.0008473880263421723
TMPRSS3.rescaled	0.0008471204124777537
KCNH1.rescaled	-0.0008461683478675488
SCNN1G.rescaled	0.0008455525534617655
TMEM150B.rescaled	0.0008451444265058883
ZNF726.rescaled	0.0008450458370030022
QPRT.rescaled	0.0008431908097760454
RIPK3.rescaled	-0.0008426344185192922
PATE2.rescaled	0.000840907545371214
CD28.rescaled	0.0008398435007370512
E2F7.rescaled	0.0008396088431142845
MRAP.rescaled	-0.0008366619079837096
APOC1.rescaled	0.0008365980695817807
GPR137C.rescaled	-0.0008364843376095437
FCN1.rescaled	-0.0008351436603874473
LCTL.rescaled	0.0008348098015616366
PCSK4.rescaled	0.0008339405950376024
HSPD1.rescaled	0.0008329722436944594
ABCD2.rescaled	0.0008328628497936052
TTC29.rescaled	0.0008314316694980096
MTRNR2L7.rescaled	-0.0008311728281259805
RUFY2.rescaled	0.0008305164104009135
FDXACB1.rescaled	0.0008303298919414084
C3orf35.rescaled	-0.0008298250212217039
ZNF30.rescaled	-0.0008296576479603802
RELL1.rescaled	0.0008293825288251945
CTSW.rescaled	0.0008283681345242765
INSM1.rescaled	-0.0008274098998627362
ZDHHC19.rescaled	-0.0008265450172667437
GDPD1.rescaled	-0.0008257092325278638
HES5.rescaled	0.000824656083069069
STIL.rescaled	0.00082444834854264
ORM1.rescaled	0.0008236108985664597
DAG1.rescaled	0.0008222043691470566
BAX.rescaled	0.0008202908870032964
RASEF.rescaled	0.0008202397378816612
HYAL3.rescaled	0.0008188288937186551
ZNF385B.rescaled	-0.0008179084517626612
E2F1.rescaled	0.0008178479121489412
NDST3.rescaled	-0.000817733313373313
CD2.rescaled	0.0008173244504145623
GSTM1.rescaled	-0.0008164552143641685
CLC.rescaled	-0.0008149395088111095
CDC20B.rescaled	0.0008129451831545173
DIAPH2.rescaled	0.0008120804502173642
RPS20.rescaled	0.0008108154956758649
SYT8.rescaled	-0.0008105994620304027
HES1.rescaled	0.0008094457270464069
XKR6.rescaled	0.0008092452756573203
WBP1.rescaled	0.0008084397577567141
CCL14.rescaled	-0.0008079982725316187
AGXT.rescaled	0.0008077522550557579
GINS4.rescaled	0.0008068319247881926
KIFC1.rescaled	0.0008062981281969184
GSTA1.rescaled	0.0008061582167460505
SBK2.rescaled	0.000805614665672084
PSMB9.rescaled	0.0008035383785978199
ANKRD20A1.rescaled	-0.0008029538386541323
GBP4.rescaled	0.0008028253670001356
TNFRSF11A.rescaled	-0.0008026284791781487
CD300LG.rescaled	-0.000802087684364732
S100A8.rescaled	0.0008017653429862015
CYP2J2.rescaled	0.0007991324644707945
CD80.rescaled	0.0007989459707755437
SIX2.rescaled	-0.0007987708005389062
HYDIN.rescaled	-0.0007987351750633091
PHF7.rescaled	0.0007979441152238765
HERC5.rescaled	0.0007976337379646127
MYBL1.rescaled	0.0007972403344124096
HYI.rescaled	0.0007968058719169574
CD300LF.rescaled	0.0007967435025827185
FGL1.rescaled	0.0007959587338702028
CHST5.rescaled	-0.0007958294003939882
FAM157B.rescaled	0.00079564997023271
KIF11.rescaled	0.0007956367028980329
RPL30.rescaled	0.0007951436567723669
IMPA2.rescaled	0.0007923175238431645
EOMES.rescaled	0.0007917623812687877
TUBA3E.rescaled	-0.0007911398079840973
STH.rescaled	-0.0007904374617554382
MEIG1.rescaled	0.0007893631511795349
ASPDH.rescaled	0.0007891400306440227
OR2W3.rescaled	0.0007885045849806234
ZNF462.rescaled	0.0007877051738120461
GAS2L3.rescaled	0.000787459298610373
RANBP17.rescaled	0.0007872361044622988
KLK11.rescaled	-0.0007866722687388998
OR2C1.rescaled	0.0007836060508052446
FPGS.rescaled	-0.0007832151755036504
PTPN21.rescaled	0.0007827892494412873
BMP8B.rescaled	0.000781292982000935
CCT3.rescaled	0.0007803619901321904
NDNF.rescaled	0.0007790589697013274
RBM44.rescaled	-0.0007783133252465614
DDX39A.rescaled	0.0007771185202939349
FOXP3.rescaled	0.0007769984574834824
RASGEF1B.rescaled	0.0007759145998647085
PTTG2.rescaled	0.0007750805076857624
HCAR1.rescaled	0.0007745861569594814
MYEOV.rescaled	0.0007744328831676018
NR4A2.rescaled	-0.0007744227422895999
CRYZ.rescaled	0.000774134905817389
DLL4.rescaled	0.0007741170499420813
CD274.rescaled	0.0007728540197999638
STC2.rescaled	0.0007727082454376246
PROM2.rescaled	0.00077207370958468
HAPLN1.rescaled	-0.0007720308049989987
SIK3.rescaled	0.0007718213975225422
FAM111B.rescaled	0.0007713784270933856
SLC15A2.rescaled	-0.0007676156396596093
RANBP3L.rescaled	-0.0007666044374771011
FAM47E.rescaled	0.0007665460049547832
PLS1.rescaled	0.0007665287377401593
DEPDC1.rescaled	0.0007659484596240694
BEX1.rescaled	-0.0007653808429654899
ENPP4.rescaled	0.000765066329064482
GPR82.rescaled	0.0007650472004636644
PACSIN1.rescaled	-0.000765010322688092
LGALS2.rescaled	-0.0007644019896609566
RIMS2.rescaled	0.000764014050621443
CPS1.rescaled	0.0007638508197510801
DEGS2.rescaled	-0.0007621578737186097
RRAS2.rescaled	-0.0007619778374041392
DDX25.rescaled	-0.0007608853893142902
EYA4.rescaled	-0.0007608431117956879
PRTN3.rescaled	-0.0007604250956479185
CD86.rescaled	0.0007599811910218489
BCL2L14.rescaled	0.0007597075123752213
IZUMO4.rescaled	0.000759484162563585
CPA6.rescaled	-0.0007577322959686774
ZAP70.rescaled	0.0007558038412436821
THSD4.rescaled	0.0007557070368261062
RND1.rescaled	-0.00075530408244937
CCL16.rescaled	0.0007552196258571736
TSPAN15.rescaled	0.0007552166606588454
GLT1D1.rescaled	0.0007546721430335063
FASLG.rescaled	0.0007544674598470457
OAS1.rescaled	0.000754288429085034
FCGR3B.rescaled	-0.0007538007350451662
HESX1.rescaled	0.0007537467442138078
CD5.rescaled	0.0007528825372266058
CCDC9.rescaled	0.0007521961938886713
RFWD3.rescaled	0.0007514411484821038
DNAH3.rescaled	0.000750756641469418
SYTL2.rescaled	0.0007497240898781651
GFI1B.rescaled	0.0007474491877095111
SOWAHB.rescaled	0.000747110613563449
PAG1.rescaled	0.0007466649948037319
COL4A3.rescaled	0.0007463984189398197
