	ALE Value
STARD9.rescaled	3.0339947e-12
IL12B.rescaled	3.0264532e-12
DCP2.rescaled	3.025165e-12
MDM1.rescaled	3.0247389e-12
ZBTB37.rescaled	3.0192242e-12
ZNF654.rescaled	3.0172136e-12
KMO.rescaled	3.0165271e-12
RAVER2.rescaled	3.0156032e-12
IDI1.rescaled	3.0122816e-12
BTD.rescaled	3.006858e-12
ABCA5.rescaled	3.004688e-12
LAMP5.rescaled	3.0034844e-12
CHMP2B.rescaled	3.0017373e-12
MAP1LC3A.rescaled	3.0001333e-12
NUMBL.rescaled	2.9913459e-12
GPHN.rescaled	2.9899729e-12
SLC38A2.rescaled	2.9868074e-12
NMNAT2.rescaled	2.9865212e-12
CDCA7L.rescaled	2.984504e-12
PTPRN2.rescaled	2.9842242e-12
ZNF571.rescaled	2.9835897e-12
TMEM14A.rescaled	2.983219e-12
OTOGL.rescaled	2.9782119e-12
ARFGAP3.rescaled	2.9761948e-12
CAMK2N1.rescaled	2.965055e-12
LBX2.rescaled	2.9613853e-12
TTC19.rescaled	2.9603117e-12
CAV1.rescaled	2.960045e-12
SPPL3.rescaled	2.9579139e-12
CNRIP1.rescaled	2.9572666e-12
GOLGA6L9.rescaled	2.9556886e-12
MET.rescaled	2.9541107e-12
C6orf226.rescaled	2.9483946e-12
RNF103.rescaled	2.9466703e-12
ERLIN2.rescaled	2.9344895e-12
ZNF782.rescaled	2.928373e-12
DZIP1.rescaled	2.925113e-12
ZFYVE16.rescaled	2.920516e-12
TBC1D10A.rescaled	2.9183006e-12
LRIG1.rescaled	2.9169015e-12
KCNQ4.rescaled	2.9168462e-12
NEDD1.rescaled	2.9164494e-12
GABRB2.rescaled	2.91493e-12
OR2T8.rescaled	2.9130756e-12
SHOX2.rescaled	2.912685e-12
PAIP2.rescaled	2.9124639e-12
ZBED6.rescaled	2.9090868e-12
MMAB.rescaled	2.9084786e-12
SYTL5.rescaled	2.907034e-12
SENP1.rescaled	2.9070015e-12
POLRMT.rescaled	2.9056154e-12
EFNB1.rescaled	2.9049747e-12
KCND3.rescaled	2.898253e-12
CRIPT.rescaled	2.897996e-12
TAPT1.rescaled	2.890461e-12
SLC12A8.rescaled	2.8886555e-12
TRIM29.rescaled	2.8875526e-12
DLD.rescaled	2.8834305e-12
IER5.rescaled	2.8794061e-12
RNF133.rescaled	2.8781504e-12
LRRC8E.rescaled	2.8756485e-12
FMOD.rescaled	2.8729742e-12
CARM1.rescaled	2.8724406e-12
TBC1D10C.rescaled	2.8687512e-12
SLC3A1.rescaled	2.8655173e-12
APBB2.rescaled	2.8527608e-12
SYNDIG1L.rescaled	2.852162e-12
APOL6.rescaled	2.8503922e-12
TCP10L.rescaled	2.8500344e-12
PPP2CB.rescaled	2.8496016e-12
CTBP1.rescaled	2.8412242e-12
CYTIP.rescaled	2.8328433e-12
ARHGEF26.rescaled	2.8280512e-12
TEX101.rescaled	2.8247847e-12
SPIN2B.rescaled	2.8140582e-12
PIGX.rescaled	2.8112929e-12
DCBLD2.rescaled	2.8020598e-12
DNAJB1.rescaled	2.7913594e-12
STRN4.rescaled	2.7881807e-12
UBOX5.rescaled	2.786476e-12
DCLK2.rescaled	2.786066e-12
SLC33A1.rescaled	2.7825036e-12
CPLX1.rescaled	2.7788566e-12
FBXO38.rescaled	2.7697339e-12
VPS45.rescaled	2.7667506e-12
GPAT2.rescaled	2.7645384e-12
SCG3.rescaled	2.7599281e-12
BAG3.rescaled	2.7588058e-12
LGALS9.rescaled	2.7488992e-12
TGM2.rescaled	2.7427112e-12
TMBIM1.rescaled	2.7382313e-12
PRMT5.rescaled	2.7238903e-12
EIF3D.rescaled	2.722859e-12
STK25.rescaled	2.7200742e-12
MLXIPL.rescaled	2.7192023e-12
STIM1.rescaled	2.711638e-12
SLC9B1.rescaled	2.709982e-12
MCPH1.rescaled	2.7041065e-12
MC5R.rescaled	2.7013279e-12
SH2D3C.rescaled	2.699851e-12
KHDRBS1.rescaled	2.6990636e-12
ZNF660.rescaled	2.6944894e-12
CTSF.rescaled	2.6908e-12
DDX51.rescaled	2.686219e-12
COL6A1.rescaled	2.6844655e-12
PKIB.rescaled	2.6832618e-12
PNP.rescaled	2.6830471e-12
GIGYF2.rescaled	2.6739214e-12
RBM25.rescaled	2.6717122e-12
TMPPE.rescaled	2.6608004e-12
TPMT.rescaled	2.6568116e-12
RBPMS2.rescaled	2.6518633e-12
TRIM32.rescaled	2.6499569e-12
UBR4.rescaled	2.6415012e-12
IRF7.rescaled	2.6359867e-12
JRK.rescaled	2.6354433e-12
KIAA1755.rescaled	2.6226998e-12
MED28.rescaled	2.6194951e-12
SSBP1.rescaled	2.6170552e-12
NR2C1.rescaled	2.6079943e-12
GPR152.rescaled	2.607643e-12
HCN1.rescaled	2.606296e-12
SAMD4B.rescaled	2.606039e-12
NCOA1.rescaled	2.5960154e-12
NAMPT.rescaled	2.59393e-12
DCTN3.rescaled	2.5924042e-12
MACROD1.rescaled	2.5893816e-12
NOL7.rescaled	2.5831416e-12
OTUD1.rescaled	2.5802656e-12
PUSL1.rescaled	2.578717e-12
BMF.rescaled	2.5743574e-12
ZFAND1.rescaled	2.567288e-12
CLEC18A.rescaled	2.5660515e-12
BTG4.rescaled	2.5644443e-12
SLC9A4.rescaled	2.5596944e-12
CCDC106.rescaled	2.559203e-12
ZNF646.rescaled	2.556262e-12
DUSP7.rescaled	2.5461603e-12
CPT1C.rescaled	2.5431768e-12
URM1.rescaled	2.5409386e-12
NPRL3.rescaled	2.5357039e-12
S1PR5.rescaled	2.535694e-12
MAPRE2.rescaled	2.5352873e-12
TLE6.rescaled	2.5265716e-12
HDGF.rescaled	2.5229734e-12
P2RX1.rescaled	2.5223421e-12
SCIN.rescaled	2.522186e-12
DLL3.rescaled	2.520491e-12
CBR3.rescaled	2.5193296e-12
ENKUR.rescaled	2.5185455e-12
TGFB2.rescaled	2.5163363e-12
SYNE2.rescaled	2.5100085e-12
CDC42BPB.rescaled	2.5092862e-12
CD27.rescaled	2.5052163e-12
NUDT5.rescaled	2.5051838e-12
SNURF.rescaled	2.5019954e-12
NDUFA6.rescaled	2.4986573e-12
PRH2.rescaled	2.4954496e-12
SEC24A.rescaled	2.4949257e-12
KAT7.rescaled	2.4939074e-12
CD3E.rescaled	2.4846676e-12
ZNF677.rescaled	2.47752e-12
AHNAK2.rescaled	2.451792e-12
NDUFS5.rescaled	2.4469543e-12
HUS1.rescaled	2.4424419e-12
DERA.rescaled	2.436088e-12
UBTF.rescaled	2.4344905e-12
LRR1.rescaled	2.4254136e-12
BHLHA15.rescaled	2.4248182e-12
ZNF555.rescaled	2.424636e-12
TNKS.rescaled	2.4225864e-12
TRAPPC11.rescaled	2.4207285e-12
EFS.rescaled	2.419359e-12
SETX.rescaled	2.4161543e-12
TMEM11.rescaled	2.4038794e-12
VDAC3.rescaled	2.4013775e-12
GPR142.rescaled	2.4000402e-12
TATDN2.rescaled	2.3944412e-12
CTAGE4.rescaled	2.3940084e-12
RBFOX2.rescaled	2.387876e-12
NMNAT3.rescaled	2.3803507e-12
BNIP3L.rescaled	2.3799864e-12
MEOX2.rescaled	2.3791242e-12
VPREB3.rescaled	2.3772666e-12
ELOVL4.rescaled	2.3763329e-12
MAD2L2.rescaled	2.371804e-12
RBBP9.rescaled	2.3698324e-12
USP6.rescaled	2.3677438e-12
MAP1B.rescaled	2.3665236e-12
TLR9.rescaled	2.3646042e-12
TRAPPC8.rescaled	2.35989e-12
POU3F3.rescaled	2.3587644e-12
NR1I2.rescaled	2.3570304e-12
CCR7.rescaled	2.3551467e-12
EEA1.rescaled	2.3482201e-12
ZNF716.rescaled	2.3454938e-12
TTC36.rescaled	2.3420354e-12
SCRT1.rescaled	2.338486e-12
EMP3.rescaled	2.336677e-12
ZNF79.rescaled	2.3343118e-12
MEGF6.rescaled	2.330242e-12
GPBP1L1.rescaled	2.3284525e-12
PMS2.rescaled	2.3250722e-12
TNIP2.rescaled	2.3244638e-12
NBPF10.rescaled	2.3221342e-12
TMEM132E.rescaled	2.321396e-12
LRP10.rescaled	2.3210737e-12
SRRM3.rescaled	2.3196098e-12
ACTN3.rescaled	2.3163043e-12
ABCC4.rescaled	2.3160376e-12
PYCR1.rescaled	2.3152762e-12
SIRT4.rescaled	2.3123643e-12
ZNF200.rescaled	2.3113427e-12
TMEM59.rescaled	2.310598e-12
SEC16A.rescaled	2.3089159e-12
TSTD1.rescaled	2.3010328e-12
CTPS2.rescaled	2.2952482e-12
CCDC107.rescaled	2.2887122e-12
KIAA0319.rescaled	2.2868057e-12
EHD3.rescaled	2.2831066e-12
VNN2.rescaled	2.278041e-12
S100B.rescaled	2.2695626e-12
RNF4.rescaled	2.259669e-12
HIVEP1.rescaled	2.2533152e-12
FST.rescaled	2.2532013e-12
MT1G.rescaled	2.25041e-12
ACSS2.rescaled	2.2467206e-12
CFB.rescaled	2.2465903e-12
TBX18.rescaled	2.2438835e-12
GPIHBP1.rescaled	2.2342276e-12
ESRRB.rescaled	2.2335313e-12
MBTD1.rescaled	2.2281242e-12
MFSD5.rescaled	2.227506e-12
ECHS1.rescaled	2.2191806e-12
LAMB2.rescaled	2.2169129e-12
BCAS2.rescaled	2.2138938e-12
MAP2K3.rescaled	2.2133276e-12
CASKIN1.rescaled	2.209996e-12
PTMA.rescaled	2.2083075e-12
AVEN.rescaled	2.2074421e-12
NCSTN.rescaled	2.2073153e-12
DCAF6.rescaled	2.2066092e-12
PLEK.rescaled	2.2064629e-12
CYP7B1.rescaled	2.2006231e-12
C12orf4.rescaled	2.1978448e-12
UPRT.rescaled	2.1835916e-12
PKLR.rescaled	2.1822316e-12
PRKCA.rescaled	2.1805919e-12
C10orf105.rescaled	2.178051e-12
PUM2.rescaled	2.1762095e-12
PCDHA3.rescaled	2.1719703e-12
CYP4A11.rescaled	2.1699175e-12
TNPO1.rescaled	2.169846e-12
TP53I11.rescaled	2.167588e-12
PAPPA2.rescaled	2.1635376e-12
RAN.rescaled	2.1552285e-12
PIP4K2C.rescaled	2.1536993e-12
BRSK1.rescaled	2.1528632e-12
MED23.rescaled	2.148728e-12
DEFB124.rescaled	2.1478886e-12
MYOF.rescaled	2.144375e-12
ZFAND4.rescaled	2.1388442e-12
BTNL9.rescaled	2.1386426e-12
GALNTL6.rescaled	2.1382097e-12
ZNF227.rescaled	2.131101e-12
CRIP3.rescaled	2.1277047e-12
PDLIM7.rescaled	2.1239143e-12
NMI.rescaled	2.1230522e-12
CSTF2T.rescaled	2.1193759e-12
SLC25A36.rescaled	2.1163568e-12
ACSBG1.rescaled	2.1157678e-12
PARP15.rescaled	2.1141769e-12
FBXL4.rescaled	2.113292e-12
DOCK6.rescaled	2.1127195e-12
GFER.rescaled	2.101801e-12
CLK1.rescaled	2.1006753e-12
TCHP.rescaled	2.0964946e-12
PTGFR.rescaled	2.0948258e-12
SLC25A27.rescaled	2.0903164e-12
SCYL1.rescaled	2.0868257e-12
ZNF225.rescaled	2.086777e-12
SYT6.rescaled	2.0840179e-12
MBD2.rescaled	2.0839983e-12
DHRS7B.rescaled	2.077085e-12
C9orf131.rescaled	2.066329e-12
LGALS7.rescaled	2.0603983e-12
CYP1A2.rescaled	2.0596435e-12
CCDC30.rescaled	2.0568553e-12
SLC5A11.rescaled	2.0554303e-12
WDR19.rescaled	2.0530162e-12
MEGF8.rescaled	2.0522876e-12
SQSTM1.rescaled	2.0460931e-12
KCTD9.rescaled	2.0417173e-12
UBL7.rescaled	2.0399995e-12
IQUB.rescaled	2.0373122e-12
RPL38.rescaled	2.03414e-12
BICD2.rescaled	2.0327184e-12
SLIRP.rescaled	2.0289378e-12
MLF2.rescaled	2.0246858e-12
LRRC41.rescaled	2.023433e-12
CKAP4.rescaled	2.0208499e-12
ATP6V1H.rescaled	2.0204107e-12
ZSCAN4.rescaled	2.011812e-12
TMOD1.rescaled	2.0117371e-12
SLC5A10.rescaled	2.0031871e-12
PCF11.rescaled	2.0018143e-12
SCFD1.rescaled	2.0001843e-12
CACNA1C.rescaled	1.9948455e-12
DBNDD1.rescaled	1.9933781e-12
MYO1C.rescaled	1.9892692e-12
NCKAP1.rescaled	1.98856e-12
PLOD1.rescaled	1.9811748e-12
ELP4.rescaled	1.9784745e-12
PIK3CA.rescaled	1.9780677e-12
MYH3.rescaled	1.9751202e-12
LRRC14B.rescaled	1.9712387e-12
CT62.rescaled	1.9656462e-12
CYP4F8.rescaled	1.9620024e-12
NFIL3.rescaled	1.9610687e-12
LRRC69.rescaled	1.9588237e-12
GPR171.rescaled	1.9530848e-12
GIPC3.rescaled	1.9465293e-12
BCAM.rescaled	1.945062e-12
TBX15.rescaled	1.9447464e-12
TLE1.rescaled	1.9415385e-12
TCP11L1.rescaled	1.9398435e-12
CCR6.rescaled	1.938656e-12
ZSCAN22.rescaled	1.9374522e-12
GBGT1.rescaled	1.9341859e-12
KCNJ2.rescaled	1.9338962e-12
ZNF81.rescaled	1.9318954e-12
NPTX1.rescaled	1.931043e-12
TSEN34.rescaled	1.927871e-12
SEC61A2.rescaled	1.9260362e-12
ATXN7L1.rescaled	1.9260132e-12
ZNF80.rescaled	1.9256196e-12
THBS4.rescaled	1.915853e-12
FAM71D.rescaled	1.915033e-12
INPP5K.rescaled	1.9134095e-12
TCAP.rescaled	1.9111713e-12
PLD6.rescaled	1.9106832e-12
PRKD1.rescaled	1.9102246e-12
MYLK.rescaled	1.9090077e-12
ZNF423.rescaled	1.9088353e-12
SLC39A14.rescaled	1.8942114e-12
CLCNKA.rescaled	1.8863901e-12
TMED1.rescaled	1.882548e-12
RBM43.rescaled	1.8806608e-12
TSPAN13.rescaled	1.8800135e-12
RABEP2.rescaled	1.8734643e-12
ATG9B.rescaled	1.8713822e-12
SERPINB9.rescaled	1.8640198e-12
GLRX5.rescaled	1.8635902e-12
STRN3.rescaled	1.8630308e-12
CAPN10.rescaled	1.8536284e-12
TRAF7.rescaled	1.8494704e-12
DEF6.rescaled	1.8488915e-12
ZIC5.rescaled	1.8484261e-12
SEMA4C.rescaled	1.8477526e-12
ZNF626.rescaled	1.8434843e-12
MIDN.rescaled	1.8409434e-12
PPP4R1.rescaled	1.8388643e-12
PLEKHO1.rescaled	1.8336526e-12
SORD.rescaled	1.8327904e-12
PTX4.rescaled	1.832439e-12
SAMD8.rescaled	1.831284e-12
FGD3.rescaled	1.82968e-12
ARMC6.rescaled	1.8295337e-12
GHDC.rescaled	1.8282582e-12
FADS6.rescaled	1.8274646e-12
MFAP2.rescaled	1.8272627e-12
SEC13.rescaled	1.8250765e-12
AGTRAP.rescaled	1.821911e-12
CDH8.rescaled	1.8142784e-12
PIGU.rescaled	1.8134522e-12
PDK2.rescaled	1.8101467e-12
BCL10.rescaled	1.8060799e-12
OSBPL3.rescaled	1.8053056e-12
SUCLG2.rescaled	1.8052698e-12
TNPO3.rescaled	1.8041279e-12
ZMYM6.rescaled	1.8019611e-12
CHGB.rescaled	1.7993259e-12
COPS4.rescaled	1.795386e-12
SLC15A1.rescaled	1.7930468e-12
PSMA2.rescaled	1.7905677e-12
GPD2.rescaled	1.7901415e-12
RASL11B.rescaled	1.7885375e-12
NDUFB1.rescaled	1.7790474e-12
RELA.rescaled	1.7758753e-12
LRRC27.rescaled	1.7680249e-12
RAB6A.rescaled	1.7574937e-12
TRPC1.rescaled	1.756895e-12
ZNF304.rescaled	1.7551056e-12
ZNF175.rescaled	1.7522101e-12
MAP7D3.rescaled	1.7520734e-12
GPNMB.rescaled	1.7475317e-12
SIAH2.rescaled	1.7442881e-12
ZNF613.rescaled	1.7402311e-12
SLC35F5.rescaled	1.739961e-12
WEE2.rescaled	1.7386857e-12
OR2B11.rescaled	1.7342025e-12
MFN1.rescaled	1.733207e-12
HHLA2.rescaled	1.7315282e-12
RAG1.rescaled	1.731294e-12
GRIP1.rescaled	1.7277673e-12
ZNF850.rescaled	1.726788e-12
TSKS.rescaled	1.7245399e-12
OR7D2.rescaled	1.7242276e-12
MAN1C1.rescaled	1.7240129e-12
ZNF148.rescaled	1.7186285e-12
ZNF224.rescaled	1.7179192e-12
SLC7A1.rescaled	1.710983e-12
RARA.rescaled	1.71029e-12
SH3BGR.rescaled	1.7063892e-12
CCNG1.rescaled	1.7022736e-12
MBNL2.rescaled	1.697901e-12
HBZ.rescaled	1.6933658e-12
UGGT1.rescaled	1.6854958e-12
UTP15.rescaled	1.6823856e-12
NME3.rescaled	1.6738552e-12
CREG2.rescaled	1.6642349e-12
RCOR2.rescaled	1.6630051e-12
IFRD1.rescaled	1.6588862e-12
PTRH2.rescaled	1.6526202e-12
LHPP.rescaled	1.6515401e-12
RNF26.rescaled	1.6454465e-12
TBCC.rescaled	1.6444575e-12
MEX3B.rescaled	1.6379799e-12
SIGIRR.rescaled	1.6368673e-12
STT3A.rescaled	1.6337473e-12
CLEC4D.rescaled	1.6333504e-12
BRI3BP.rescaled	1.6319839e-12
TRIM73.rescaled	1.6312877e-12
TNIP1.rescaled	1.6281644e-12
C4orf47.rescaled	1.6253698e-12
SHD.rescaled	1.6217585e-12
ZNF358.rescaled	1.6209191e-12
RAI14.rescaled	1.6198976e-12
ZDHHC2.rescaled	1.6186255e-12
JAG1.rescaled	1.6155445e-12
STAU1.rescaled	1.614549e-12
CDK6.rescaled	1.6129157e-12
ABCB11.rescaled	1.6095745e-12
TM2D1.rescaled	1.6018477e-12
SPRN.rescaled	1.6008164e-12
RPS6KB2.rescaled	1.5991343e-12
MOB1B.rescaled	1.590451e-12
LPIN2.rescaled	1.5891236e-12
ATF5.rescaled	1.5862444e-12
RAB31.rescaled	1.582324e-12
SLC35B1.rescaled	1.5820182e-12
TAMM41.rescaled	1.5809348e-12
TTI2.rescaled	1.5808177e-12
PPHLN1.rescaled	1.5737383e-12
MTIF3.rescaled	1.5712234e-12
CEP89.rescaled	1.5695349e-12
PUS7.rescaled	1.5664702e-12
C12orf56.rescaled	1.564336e-12
KCNJ1.rescaled	1.5636853e-12
KCNAB2.rescaled	1.5581806e-12
SLC26A8.rescaled	1.5558772e-12
ASB12.rescaled	1.5531735e-12
PCDH1.rescaled	1.5495232e-12
POU4F3.rescaled	1.5484236e-12
ADAMTSL5.rescaled	1.5469693e-12
OLFM4.rescaled	1.5454922e-12
FXYD6.rescaled	1.5439469e-12
LYPD1.rescaled	1.536783e-12
LRRC8D.rescaled	1.5306796e-12
NHLRC2.rescaled	1.5294367e-12
VOPP1.rescaled	1.5237042e-12
PPP2R3C.rescaled	1.5236457e-12
TFB1M.rescaled	1.5211698e-12
TCEA1.rescaled	1.5200052e-12
MNAT1.rescaled	1.517552e-12
ISYNA1.rescaled	1.5168819e-12
NKAIN2.rescaled	1.5145231e-12
PDE6A.rescaled	1.5103946e-12
ELOVL7.rescaled	1.5084263e-12
ZNF615.rescaled	1.5068841e-12
ZNF320.rescaled	1.5050622e-12
NIPAL4.rescaled	1.5030126e-12
B3GALT2.rescaled	1.4963203e-12
TFPI.rescaled	1.4950353e-12
TGIF1.rescaled	1.4944301e-12
FMNL2.rescaled	1.4870807e-12
TBL2.rescaled	1.4846309e-12
FZR1.rescaled	1.4845105e-12
USP46.rescaled	1.4830139e-12
PITX2.rescaled	1.4799851e-12
CMIP.rescaled	1.4777598e-12
GPR17.rescaled	1.4758694e-12
HIBADH.rescaled	1.474695e-12
ZBTB42.rescaled	1.4743892e-12
ACSL1.rescaled	1.4657222e-12
FMN2.rescaled	1.4613626e-12
NDUFB8.rescaled	1.4607184e-12
HES6.rescaled	1.4496015e-12
UBR2.rescaled	1.4475324e-12
SLC1A5.rescaled	1.4473079e-12
UNC119.rescaled	1.4433517e-12
PSMC5.rescaled	1.4429776e-12
PPOX.rescaled	1.4401862e-12
PRIMA1.rescaled	1.4377592e-12
PHF23.rescaled	1.435023e-12
RAF1.rescaled	1.4211278e-12
TMEM242.rescaled	1.4179232e-12
CBX3.rescaled	1.4083581e-12
TNNI1.rescaled	1.4052999e-12
PM20D1.rescaled	1.4050072e-12
ARHGAP31.rescaled	1.3951104e-12
RPL4.rescaled	1.3934283e-12
ID1.rescaled	1.3905685e-12
PTCD1.rescaled	1.3898008e-12
MICAL2.rescaled	1.3882424e-12
MYOCD.rescaled	1.3869052e-12
RNF145.rescaled	1.3821455e-12
EIF1B.rescaled	1.3792175e-12
PTPN22.rescaled	1.3773337e-12
NDUFS1.rescaled	1.3763122e-12
IGLL1.rescaled	1.3758437e-12
PAEP.rescaled	1.3757754e-12
ZNF829.rescaled	1.3747733e-12
CEP44.rescaled	1.3733776e-12
LRRC39.rescaled	1.3731694e-12
MSRB2.rescaled	1.3700103e-12
MPDZ.rescaled	1.3664088e-12
METTL3.rescaled	1.3589325e-12
CDK18.rescaled	1.3584608e-12
UBE2Q1.rescaled	1.3583079e-12
LAMA1.rescaled	1.3576409e-12
ARPC5L.rescaled	1.3515082e-12
RASAL2.rescaled	1.3502329e-12
TTLL3.rescaled	1.3456489e-12
FRA10AC1.rescaled	1.3447704e-12
TFR2.rescaled	1.3402515e-12
NUDT19.rescaled	1.3384068e-12
DDX56.rescaled	1.3286076e-12
CSN1S1.rescaled	1.3249084e-12
NAP1L3.rescaled	1.3210142e-12
AKTIP.rescaled	1.3152361e-12
CAMSAP2.rescaled	1.3141559e-12
IL2.rescaled	1.3137557e-12
LYPLA1.rescaled	1.31114e-12
GNPNAT1.rescaled	1.3095426e-12
NRBP1.rescaled	1.3049065e-12
UBXN2A.rescaled	1.3046072e-12
ZC3H6.rescaled	1.3007324e-12
GPRC5C.rescaled	1.3006316e-12
ILDR1.rescaled	1.2974433e-12
AGGF1.rescaled	1.2961061e-12
BANF1.rescaled	1.2960899e-12
MIEN1.rescaled	1.2949414e-12
MMP9.rescaled	1.2935587e-12
EXOC1.rescaled	1.2928527e-12
IFT81.rescaled	1.2908128e-12
SLC4A3.rescaled	1.2899051e-12
RNF138.rescaled	1.289518e-12
ERP44.rescaled	1.2821522e-12
UBXN6.rescaled	1.2802783e-12
ALG13.rescaled	1.2794844e-12
TBC1D5.rescaled	1.2755088e-12
FCAMR.rescaled	1.2726946e-12
HAND2.rescaled	1.2692167e-12
HNF1A.rescaled	1.2667538e-12
TSPAN32.rescaled	1.2634614e-12
FRAT1.rescaled	1.2599835e-12
TNS1.rescaled	1.2527025e-12
SERINC1.rescaled	1.2499696e-12
GNA14.rescaled	1.2498687e-12
PCDHA4.rescaled	1.2463486e-12
RPS25.rescaled	1.2441591e-12
EIF2B5.rescaled	1.2439378e-12
TRPV1.rescaled	1.2436808e-12
STAMBPL1.rescaled	1.2412798e-12
PTCH1.rescaled	1.2378799e-12
NOMO3.rescaled	1.2369202e-12
C8orf58.rescaled	1.2352513e-12
SLC22A9.rescaled	1.2346688e-12
LRRC42.rescaled	1.2338425e-12
COPS3.rescaled	1.2336603e-12
TMEM86B.rescaled	1.2311129e-12
KCNA6.rescaled	1.2279115e-12
STK35.rescaled	1.2265289e-12
HNRNPA1L2.rescaled	1.2254064e-12
DENND2C.rescaled	1.2237635e-12
SLBP.rescaled	1.2236626e-12
ARHGEF17.rescaled	1.2177024e-12
PTH2R.rescaled	1.215194e-12
DLG5.rescaled	1.2149468e-12
NFKBIZ.rescaled	1.2146539e-12
VGLL4.rescaled	1.2130566e-12
B4GALT5.rescaled	1.2099398e-12
C12orf76.rescaled	1.2082187e-12
KCNT1.rescaled	1.2069336e-12
TSR1.rescaled	1.2028409e-12
ATOH7.rescaled	1.2005211e-12
ADCK2.rescaled	1.1958558e-12
GBP3.rescaled	1.1893392e-12
KDM5C.rescaled	1.1802915e-12
HMGCS1.rescaled	1.1787656e-12
SLC30A5.rescaled	1.177409e-12
GPR37L1.rescaled	1.1752324e-12
KCNJ8.rescaled	1.1750731e-12
ALDH4A1.rescaled	1.1746404e-12
STAG1.rescaled	1.1702287e-12
ADAR.rescaled	1.1694284e-12
FEM1C.rescaled	1.168807e-12
LILRA2.rescaled	1.1655211e-12
SLC22A3.rescaled	1.1651665e-12
TRIM23.rescaled	1.1591542e-12
POLB.rescaled	1.1545864e-12
ATG3.rescaled	1.1534932e-12
ZNF235.rescaled	1.1496478e-12
ZEB1.rescaled	1.1476566e-12
BAZ1A.rescaled	1.1448132e-12
FOXN2.rescaled	1.1447774e-12
AGRN.rescaled	1.1443154e-12
FOXC2.rescaled	1.1433785e-12
GPRIN3.rescaled	1.1415468e-12
NXF1.rescaled	1.1391327e-12
NDUFA11.rescaled	1.1333807e-12
URI1.rescaled	1.1332636e-12
BMPR2.rescaled	1.1320273e-12
POLE2.rescaled	1.1318972e-12
PPFIA4.rescaled	1.1290993e-12
MOG.rescaled	1.1236823e-12
SP4.rescaled	1.1228169e-12
RBFA.rescaled	1.1188445e-12
KCNH4.rescaled	1.1161767e-12
P4HA2.rescaled	1.1131739e-12
MAP3K10.rescaled	1.11265e-12
TUBB.rescaled	1.111404e-12
ARL4D.rescaled	1.1100344e-12
KLHL9.rescaled	1.1075195e-12
KLF7.rescaled	1.1070217e-12
PGM2.rescaled	1.101826e-12
METTL14.rescaled	1.1008728e-12
FASTKD1.rescaled	1.1001049e-12
CCDC153.rescaled	1.0942456e-12
FBXL5.rescaled	1.0936372e-12
TAS2R10.rescaled	1.0912784e-12
UBE2R2.rescaled	1.0908978e-12
CYP2D6.rescaled	1.0904163e-12
MRPS9.rescaled	1.0883309e-12
SPINT1.rescaled	1.0871109e-12
ASXL2.rescaled	1.0849181e-12
TAS2R13.rescaled	1.0828684e-12
CFL2.rescaled	1.0815345e-12
BLZF1.rescaled	1.081258e-12
GFM1.rescaled	1.081027e-12
EXOSC7.rescaled	1.0787984e-12
SSR2.rescaled	1.0761794e-12
ZNF831.rescaled	1.0730171e-12
PRICKLE1.rescaled	1.0698028e-12
ARHGAP22.rescaled	1.0674116e-12
ARHGEF37.rescaled	1.0659832e-12
NLRP9.rescaled	1.0587737e-12
ZNF649.rescaled	1.0568152e-12
PODXL.rescaled	1.055836e-12
PPT1.rescaled	1.0524231e-12
FGGY.rescaled	1.0522311e-12
C1QL4.rescaled	1.0513364e-12
INTS1.rescaled	1.0448622e-12
ITGAL.rescaled	1.03803e-12
DDIT3.rescaled	1.0373306e-12
SLC26A9.rescaled	1.0330621e-12
GIMAP7.rescaled	1.0300201e-12
SREBF2.rescaled	1.0221665e-12
GNAO1.rescaled	1.0221568e-12
SLC27A5.rescaled	1.0219517e-12
LMBRD1.rescaled	1.0216003e-12
HAPLN3.rescaled	1.021454e-12
GSTK1.rescaled	1.0199282e-12
IL21.rescaled	1.0160241e-12
TULP1.rescaled	1.0141469e-12
S100A11.rescaled	1.0140981e-12
FAM13B.rescaled	1.0135677e-12
NBN.rescaled	1.0133693e-12
GLA.rescaled	1.0133205e-12
ZNF284.rescaled	1.0112285e-12
NRIP3.rescaled	1.003928e-12
ZNF77.rescaled	1.0027209e-12
GTF2IRD2.rescaled	1.0014423e-12
STXBP4.rescaled	1.0007005e-12
RPL10A.rescaled	9.981824e-13
TBC1D22B.rescaled	9.980099e-13
RBM12.rescaled	9.961035e-13
SAMD5.rescaled	9.94171e-13
CHCHD6.rescaled	9.939953e-13
THYN1.rescaled	9.937936e-13
ALDH1A1.rescaled	9.93081e-13
CSAG1.rescaled	9.92053e-13
ZNF624.rescaled	9.915455e-13
CELSR1.rescaled	9.89177e-13
ZNF33B.rescaled	9.863335e-13
FCER1A.rescaled	9.852632e-13
DGKB.rescaled	9.85211e-13
RAB33B.rescaled	9.845702e-13
UBAC1.rescaled	9.829434e-13
TFAP2A.rescaled	9.822961e-13
CAPN14.rescaled	9.790655e-13
PDXP.rescaled	9.742927e-13
ADAMTS4.rescaled	9.739088e-13
AP1S2.rescaled	9.631303e-13
PIEZO2.rescaled	9.594441e-13
NBPF1.rescaled	9.548503e-13
IMMP2L.rescaled	9.543526e-13
