	feature_importance
FANCI.rescaled	0.06447741344964443
MCM4.rescaled	0.06445123936516357
RMI2.rescaled	0.06443607849852294
RSAD2.rescaled	0.06441051316660608
TMSB15A.rescaled	0.06439954275606591
DCTN1.rescaled	-0.06427022580747355
KCNN2.rescaled	0.0642255278756016
CDC20B.rescaled	0.06408904314449497
RAB20.rescaled	-0.06408461496610156
GPR146.rescaled	-0.06407264156710017
HHIPL2.rescaled	0.06404511783740861
PLEKHH2.rescaled	-0.06403070822076107
PEG3.rescaled	0.06402382356069136
ASCL2.rescaled	0.06402115633436135
HJURP.rescaled	0.06394862209490398
FAM110D.rescaled	-0.0639367335774316
OASL.rescaled	0.06393521337120209
ATP7B.rescaled	-0.06392257439174613
RUNDC1.rescaled	-0.06385214744906154
TERT.rescaled	0.06382648536052053
RSPH3.rescaled	-0.06380419282403132
SLC23A1.rescaled	0.06379495370988301
LRRC71.rescaled	0.06377645520990316
IGSF22.rescaled	-0.06372089353405613
UBE2S.rescaled	0.06357944222691886
KCNRG.rescaled	-0.06357552039089333
FOXD3.rescaled	0.06354998443295932
PCDHA5.rescaled	-0.0635170244193053
RAD51AP1.rescaled	0.06351253717289973
CHRNA5.rescaled	0.06347126579939809
UBE2J2.rescaled	-0.06346888365145255
YIF1A.rescaled	0.06339266639527938
MTRNR2L5.rescaled	-0.06336962193721475
PTPRR.rescaled	-0.06328439423529975
TBC1D3H.rescaled	0.06323583294738436
RFPL4B.rescaled	-0.06309915266994344
PCDHA6.rescaled	-0.0630628539732139
SLC34A2.rescaled	0.06301216999813643
HMGCLL1.rescaled	0.06298266639180608
EPN3.rescaled	0.06296174135044197
CDK1.rescaled	0.06294572096074794
WDR27.rescaled	-0.06293911940236267
VPS11.rescaled	-0.06293650435266343
NME9.rescaled	0.06293006224321762
PPP1R14D.rescaled	-0.06291408971425941
C6orf120.rescaled	-0.06267562132784564
PLAC1.rescaled	0.06265028013878945
SERPINA6.rescaled	-0.06262757004602809
VAMP1.rescaled	0.06255597167894461
RNF165.rescaled	0.062499416426296486
CCNJL.rescaled	0.06246239113141631
ARTN.rescaled	0.06244631301360473
ZFYVE19.rescaled	-0.06233406808540328
RRH.rescaled	-0.06231712928594375
MCF2L2.rescaled	0.06231100870087917
HESX1.rescaled	0.062300498983193446
HDC.rescaled	0.06227677403136078
CX3CL1.rescaled	0.06223299275976123
KPNA2.rescaled	0.062190391505946734
FIGNL1.rescaled	0.062104763436227686
ZBTB16.rescaled	-0.06206460948050189
PLA2G3.rescaled	-0.06205557474284977
NAT8L.rescaled	-0.06205474772324373
TMEM151A.rescaled	0.06202732576433004
