,MFSD6L.rescaled,TNNI3.rescaled,TNNT1.rescaled,FOXI1.rescaled,HOMER2.rescaled,DNAH2.rescaled,TDRD5.rescaled,KIF11.rescaled,MRAP.rescaled,CYFIP2.rescaled,ISG15.rescaled,AQP7.rescaled,MKI67.rescaled,IFI6.rescaled,CAMK2B.rescaled,TACC3.rescaled,NBPF3.rescaled,TPH1.rescaled,TPRG1.rescaled,TFB2M.rescaled,CDC20.rescaled,ESPL1.rescaled,PLK1.rescaled,OAS3.rescaled,ZNF140.rescaled,KNDC1.rescaled,C14orf180.rescaled,SYT3.rescaled,ARV1.rescaled,PKMYT1.rescaled,HEPACAM.rescaled,ITGA7.rescaled,DLGAP5.rescaled,TAT.rescaled,CES3.rescaled,IFI27.rescaled,SLC9A2.rescaled,GRIK3.rescaled,GATA5.rescaled,KIF20A.rescaled,BATF2.rescaled,POLQ.rescaled,ENTPD8.rescaled,WNK4.rescaled,TM4SF18.rescaled,PNCK.rescaled,TMPRSS6.rescaled,ERG.rescaled,SOWAHA.rescaled,BRSK1.rescaled,CELF4.rescaled,MX1.rescaled,TP53TG5.rescaled,CDCA2.rescaled,SCNN1B.rescaled,CASP14.rescaled,TMEM150C.rescaled,CXCL13.rescaled,CBX2.rescaled,CHST8.rescaled,SCNN1G.rescaled,TMSB15A.rescaled,SRP9.rescaled,ADH1A.rescaled,MMP1.rescaled,FOXD2.rescaled,MCM10.rescaled,KIF1A.rescaled,FADS2.rescaled,NEU4.rescaled,OXGR1.rescaled,RSAD2.rescaled,OTUD3.rescaled,A2ML1.rescaled,SMOC1.rescaled,KIF2C.rescaled,ENTPD3.rescaled,PCDHAC1.rescaled,IFIT1.rescaled,MND1.rescaled,CYP2C8.rescaled,NMNAT1.rescaled,SYNGR3.rescaled,OASL.rescaled,GSDMC.rescaled,PPP1R3C.rescaled,TRHDE.rescaled,NAT8B.rescaled,NCAPH.rescaled,RAET1L.rescaled,HS6ST2.rescaled,SLC28A1.rescaled,PCK1.rescaled,EPHX1.rescaled,ACTL8.rescaled,POTEC.rescaled,NCAPG.rescaled,STAT1.rescaled,IRF7.rescaled,IL22RA2.rescaled
BRSK1.rescaled,0.2639892474076022,0.5076029435884313,0.5439395456860004,0.2394848258664685,0.3011039878707764,0.2968398471507598,-0.0298183052001777,0.132992443035796,-0.009825708005533,0.2912832989467029,0.0373908016194161,-0.0054551385831364,0.0431674981685357,0.0514023445111619,0.2430007926229049,0.1598176501335312,-0.1140471355876494,0.3219922674421951,0.1522494100335716,0.1168326742588042,-0.0148268977603815,0.1028092515580992,0.0663309064789906,0.0799444114922666,-0.1604009747933199,0.1040326871110135,-0.0324557458053387,0.1023549767743517,0.0028695949590943,0.2396786235724705,0.0016249407442206,-0.0026159658558493,0.068388304319931,0.1217849749900314,-0.0856798517138685,0.0218152641279186,-0.2491605446317631,0.1586257017996316,0.1114592371750545,-0.0233758354987312,0.0540308452885916,0.1160718493511532,0.3097539536659615,-0.0599071592821104,0.1836267283709724,0.1248549202373728,0.1548521582794916,0.1860060133217793,0.1642321961107867,1.0,0.253046951682209,0.0987295227035706,-0.1439410141256983,0.0752478784011257,0.1966406199602798,-0.0440018072590251,0.0395851622417466,-0.1635629497152602,0.0321315611549455,0.1807376339400988,0.3436735350720977,0.0054645301231291,0.1071167287307521,0.1355280139692475,-0.1970451422472293,0.0144873269970074,0.04252089743601,0.150335783140692,-0.030486800357045,-0.0149818727476853,0.1565871755878786,0.0989291686219271,-0.1542655439270923,-0.0884293483138942,0.0577057590040577,0.0362599237984371,-0.138389315713345,0.0220694175625251,0.096456580422452,0.0289048898267729,0.4362787078325535,0.1037130725093046,0.5797158021073788,0.0117436230322328,-0.1869482262285265,0.0160280856931486,0.0251315728728914,-0.1185506680568145,0.0797065289849241,-0.0098463398160346,-0.0708697899805759,0.0117667506288982,-0.0495027461705237,0.1358180101885417,-0.0370584434041371,0.1411019069318,0.0611483944675286,-0.0725134711634256,0.0727723853925215,-0.0662695580935751
CELF4.rescaled,-0.1795612233972996,0.1406491835460181,0.1581732464758373,0.0805640396838149,0.0372267663412626,-0.0092311376659131,0.1773193247930382,0.2113833780186362,0.0092842739487977,-0.0199177061259021,0.0443099785577776,0.038758837584177,0.1697318820236486,0.0107155522859408,0.2196522696349515,0.1973682840836162,0.1669405147050907,-0.0635078435070485,-0.0412697216775132,0.0222723622485233,0.1427791534732336,0.1182973650285306,0.2031055791159808,-0.0497046412319861,-0.1682092652382572,0.0484391213843706,0.0052831192368969,-0.0176150456072389,0.0262640861856781,0.2050238499378512,-0.0345807527044593,-0.0145896499041575,0.2196146436419534,-0.2291653775476511,-0.0044985671635197,0.12116759090706,0.0306583479591944,0.0427278078676109,0.0191837341923348,0.1476796643395306,0.0535744100513342,0.194274271890368,-0.0313220340319854,0.0292502245568945,0.1482435680214347,-0.0721481137572668,0.078313613419741,0.0829894987428376,0.2066001141472621,0.253046951682209,1.0,-0.0414545568211703,-0.0388145609041863,0.3393196545328056,0.2345101911034665,-0.0353191943331455,-0.0063529803347222,-0.042849347797168,0.1929153651364138,0.1358708073722262,0.3386679293381119,0.2068788036672589,-0.012004333044795,0.0941792830217232,0.0065256363762432,0.0643179036666948,0.1756867033876997,0.116223612511614,-0.0951332710311103,0.1716675745080556,0.2360988506567199,-0.0388388716306554,-0.1076729552021483,0.2085416621947172,0.0407103708695649,0.1546739800942045,0.0867343664550757,-0.0283814424997522,0.030677252308182,0.359072599255389,0.1378962588158562,0.0377149612203696,0.0578029787372898,-0.0109895849033889,0.0600257146538281,0.1451728184854659,0.0193662706920283,-0.0577630531108406,0.1198317374433205,0.0794635402876492,-0.0294626621124428,0.1695301671464274,-0.0393450353149804,0.1713657900430085,0.0172638911090586,-0.0766442542849391,0.2228992729194164,-0.0252257125743045,0.0298659750118215,0.1321068658231873
MX1.rescaled,0.2744202837950804,0.0317242645858029,0.2083630268561883,-0.0445159365024899,0.0801560430281894,0.0985168382759593,0.0761248198252332,0.1592343888579421,0.0344468327920922,0.3552412223757642,0.8440336912841413,0.1026927657196186,0.1400449523219567,0.8952702313207108,0.0998982809811539,0.2280215059306174,0.091457595008284,0.4045179904270273,0.1497575410895325,-0.0413066783018563,0.214683625262532,0.1396077515226627,0.1798035871590538,0.8302232627345099,0.1818881549510878,0.0945769071795391,0.1172000337669901,-0.0129544325195431,-0.1625424114186356,0.0341081098659136,0.1154032195724222,0.1268795377201373,0.0713383293385583,0.0867475619367442,-0.0548438230515917,0.697690088172478,-0.0925705326552849,-0.0140955530163697,0.1782967779026371,0.2014257273112268,0.6334525949870683,0.0483315737398413,0.1683516826375471,0.0664204086377256,0.0201551713425855,0.2530122137749163,0.0860552756669528,0.0632788228740429,-0.1768976549439827,0.0987295227035706,-0.0414545568211703,1.0,-0.0373592068877797,0.0970502444745812,-0.2077907592745294,0.1870424485518275,-0.1774088040338625,0.1428385504873625,0.0600908914045934,-0.0745179870323562,-0.147363811300151,-0.1159982983510415,-0.1131509805981322,0.0713613439465539,0.1525879705428773,0.0421144223987158,0.1733192255400019,0.2808443022816392,-0.0421658833741658,0.1519915727446507,-0.0369652639631754,0.8519014534169514,0.1363211716755411,-0.0201779407010277,-0.1430566754901462,0.1680119587334806,-0.0228253007182715,0.016185216713138,0.9046416545467444,0.0062372981862669,0.0034083085028101,0.2741974566271141,0.2895326959654326,0.8799869276061275,0.080958141101747,0.0498143234992185,0.1011837944546571,0.2396540704197388,0.209128738089483,0.0934555872718846,-0.0826950263970549,0.1897504312945749,0.061460783858657,-0.1984428429153295,0.0132580144419518,0.1766257283064861,0.1296394831194501,0.7641746613339759,0.5877537840941746,0.0119855911004779
TP53TG5.rescaled,-0.1459546096854869,0.1292115731711413,-0.0308518744004092,-0.2392207548564744,-0.1980199198740566,-0.1739546007254297,-0.080943096153171,-0.2184523888591318,0.154106745823976,-0.2791244457746124,-0.0104684705511968,0.096185019216,-0.146012907574298,-0.1150248197569149,0.0140817798417905,-0.0582186041506598,0.1301343504038364,-0.2791768682446151,-0.1834210408579407,0.0084211963326843,0.0108705548088939,-0.2849121645514445,-0.136727903117271,-0.183695949415004,-0.0755828278302164,0.1554922185328667,0.0950704841048139,0.2043855985751772,-0.0310585060991333,-0.0670673035780564,0.1291639550616707,0.1208052788444628,-0.1337327027350808,0.1671264357994471,0.0639756625262425,0.013512748877079,0.0727426058551457,-0.1733629177906968,0.0428186849658713,-0.1014080002521968,-0.1128337002024394,-0.1618369926352351,-0.4290689754759955,0.1960309925725376,-0.114895460823534,0.1875769444299855,-0.1580864145770576,0.0042900069108236,0.0660742786918398,-0.1439410141256983,-0.0388145609041863,-0.0373592068877797,1.0,-0.0020647005764495,0.1402513367272469,0.0305542207031696,0.2551768981608862,-0.0998830433185025,0.1000885368380401,-0.0185600270508108,-0.0540732517877954,0.138800044073689,0.0970641888330087,0.0272605276201833,0.0502494665098157,-0.175579415030279,-0.1389404413881767,0.1580093659650261,0.0312431275170397,0.0964659409373304,0.0530288991475983,0.0693309826639947,0.2417328652516099,0.2652041430703187,0.2663385467505326,-0.0965483070587473,-0.1684194481436993,-0.1045201437518188,-0.0742986666805528,-0.0889717758011333,-0.0688470946301167,0.1904860585370958,-0.2495983558456517,-0.0225406970374517,0.2457104658083816,0.0228208963436548,0.0792799035442466,0.0376136200929071,-0.1669562247577799,0.069648367216274,0.1481144030916888,0.0573292204943573,0.1575039629595027,0.0942302307186705,0.1890375274509549,-0.1564695333287213,-0.0909952586691252,-0.0861522458486165,0.0492194434747083,0.0494172089568977
CDCA2.rescaled,-0.0999182919491706,-0.0544785226481938,0.093434493174263,-0.1048865882226915,-0.1520121073802326,0.114854752132848,-0.0490774144348932,0.6652585817979717,0.2479011148743519,0.0292711716071549,0.2637776309810313,0.2818289792743957,0.6213038786402513,0.1739605753488302,0.0789652542026665,0.6384682171957002,0.2054203422819183,-0.0310280896536762,0.0782995975193346,-0.2674211715313536,0.6238839006069833,0.5844692870479944,0.6475267799873718,0.2247163317536507,-0.0833136973559428,0.0078788458883278,0.2159614488830158,0.1052483047300453,-0.3000670783733794,0.5055309579547074,0.2233745210186092,0.3100622002021291,0.7300230321492168,-0.087107482870309,0.2295677098606793,0.2358505836473213,0.0828585075943933,-0.2133847743162906,0.0593367223701884,0.7208495098243823,0.3029809303337908,0.5985483032073484,0.0692087600026963,0.2871390412959046,-0.0456809661253871,0.0922135290347135,0.0470279457310474,0.47553523981352,-0.0019226014971456,0.0752478784011257,0.3393196545328056,0.0970502444745812,-0.0020647005764495,1.0,-0.0376688397645048,0.1005845703140235,-0.0803356491258998,0.130542154013477,0.3487093998406769,0.0221551656126582,0.0429176049805378,0.2525556713310183,-0.327598101240655,0.2477531191155899,0.2359880640770936,0.1069752454727673,0.6230531787517425,0.2431195935904931,0.171471003547721,0.2506212610413567,0.1483658219068565,0.1036999303607033,-0.0028452058023337,0.2722795916467483,-0.1410275371000494,0.6984287519759049,0.1753484147682503,-0.0117857267242398,0.0875043498658503,0.5264986877746791,-0.0225438091767415,-0.0811997559377166,0.0225930870244008,0.1793393253523274,0.2540284892554469,0.1594111721765509,0.2381454487645539,0.2535373306695956,0.6648410791837063,0.3524699788540626,0.2090877853011032,0.0552734409637503,0.1946795393113159,0.0303421937861572,0.4259386984532439,0.0526324250100117,0.7172569453364503,0.3562982273946575,0.2024746268694778,0.3364930981724867
SCNN1B.rescaled,0.0168053199937557,0.0286422277489228,0.0425243860097317,-0.0176232475145153,0.0120214581842967,-0.0772806863989439,0.2446522413705991,-0.1325732581528734,-0.0715974512408897,-0.0302464471639407,-0.2324379729487301,-0.1417438584499251,-0.0408744218813821,-0.2198332754551413,0.1823007616505405,-0.12184024856135,-0.0447861184943242,-0.1157985527621121,-0.1578626560830146,0.1952864535057791,-0.2026819423824682,-0.1391889721931607,-0.1250908511428689,-0.2486526451374621,-0.1593381164788179,-0.0064899533039906,-0.0877717711004329,0.1937522189694885,0.2566908480790977,-0.0688946347647469,0.002478054097964,-0.1206727744432964,-0.1953886840175043,0.048432820227164,0.1948525756269949,-0.1576259926559303,0.2618762800519141,-0.0016925129844167,0.156357615374283,-0.191072747258616,-0.157619956551366,-0.0601121277157674,-0.0453276632952948,-0.0842630228743247,0.022473259272532,0.0133074671615403,-0.1141699051898276,-0.1444838818242342,0.2092950172372275,0.1966406199602798,0.2345101911034665,-0.2077907592745294,0.1402513367272469,-0.0376688397645048,1.0,-0.0841658515753995,0.0263702671713036,-0.3072646203967579,0.2149740674904749,0.1615045913664778,0.6900750524022343,-0.0932280820466657,0.279684001883083,-0.0591166284338171,-0.0086945795064103,0.1096448133352277,-0.2458766984526791,0.1017026989539296,0.1625098531667893,0.054117640349675,0.0855961317465168,-0.1851590579513314,0.1393856362475515,0.2196681106427215,0.1086109931325926,-0.1926599733643934,-0.0720470628838765,-0.0393245031820285,-0.2105877656086331,-0.0262809246366308,-0.0313438494160319,-0.0141449240158502,-0.0676799275754472,-0.2078738216656676,-0.1467616621101581,0.0244247849703692,-0.0601029858572825,-0.0293072778756889,-0.1994138409841936,-0.0850007245873808,0.0162419615805652,0.0051874327652037,-0.0649919108539953,0.0436184919733186,-0.0870068580396994,-0.0460868431137852,-0.1522753781203751,-0.2787755599658582,-0.012062076656658,-0.0439470845325736
CASP14.rescaled,0.0260541192380851,0.0146488285004698,0.1806046259590097,-0.1689919239493484,0.0020081494525102,0.0403575981221804,0.0569265073452954,0.0214404054396959,0.3266387449490748,0.0620771511271707,0.2215496971151294,0.3851061171831836,0.084597911462266,0.1814220440715668,0.0594091428400956,-0.0034749919428741,0.0828765044971201,0.0446687433687771,-0.1816630972407871,0.0625037555502715,0.2704842928206176,0.0098827766758722,0.1087754321672373,0.1600787108912929,0.1015050133880437,0.2704794860730276,0.3573615871013744,0.1899637460927148,0.2342668199093366,0.0489673702407211,0.3154867180997148,0.3315984950872844,0.046540162643824,-0.0253932859692108,-0.0070783596252266,0.1115022299730226,-0.0298521116721562,0.2605329788291229,0.1251969987559809,0.1797808683334874,0.1783551887594182,0.1198100938565476,0.0008399139098446,0.1135594541317246,-0.1320256110708164,0.2924215218529424,0.0841792640798008,0.2094820144040167,0.0320849198076249,-0.0440018072590251,-0.0353191943331455,0.1870424485518275,0.0305542207031696,0.1005845703140235,-0.0841658515753995,1.0,0.0729764558425426,0.1917558259683503,0.2076973654840767,-0.0087525613488784,-0.1001582743823543,0.289737200898274,0.0300577544361185,0.1538160437637551,0.472319716799349,-0.1842343716698156,0.207551231077589,0.2185748961964462,0.1800879513604375,-0.1396263766395123,-0.0020906209079938,0.1854868630737498,0.1030829190491672,0.2647382542884857,-0.1084356134549728,0.1798950967187949,0.0298508737602051,0.0302909602653239,0.0698287973921121,0.2144124215955943,-0.138516197436343,-0.0796537355183556,0.0370915746858221,0.1600158610300451,0.4670156111649979,0.267418431073067,0.3133166060105218,0.2926225469625206,0.1244764836355763,0.2639057027528849,0.1757650241539424,0.5116450238942228,0.2976962720779083,0.1397739969658489,-0.0074801244600039,-0.0767591700324165,0.0556150159071949,0.2096143840788221,0.1233679139540161,0.2008440493270183
TMEM150C.rescaled,-0.2241632072430489,0.2246135068286353,0.0412480681059931,0.0319317355005206,0.1451850157396587,-0.1074821053072958,0.0972191177968311,-0.1977605298265714,-0.0585240041638559,0.0084122936256939,-0.1811887951955834,-0.0353824460654433,-0.1528373562301654,-0.1873933262272807,-0.1523368959135783,-0.1686811471930292,0.0324776791354268,-0.0829762723159454,-0.0383856600531187,-0.0171711709414596,-0.1123513969904029,-0.3414335536701982,-0.1429821776496161,-0.2045980811921414,0.0028881180363971,0.2819799411847896,-0.0018454342289936,-0.087768409213965,-0.0661046832560507,-0.1116963275170571,0.0197382461513025,0.0377612969737114,-0.1385384217544483,0.1871564541143864,0.0433970142783095,-0.2597660191004523,-0.2835291081930769,0.0441195818972498,-0.0477764083089492,-0.1678676530380425,-0.1773389157160544,-0.0452226692093456,-0.2850760953588678,0.2085826022859781,-0.0942573083854737,-0.139673572811159,0.214341893254328,-0.0044798867207132,0.2405239023260208,0.0395851622417466,-0.0063529803347222,-0.1774088040338625,0.2551768981608862,-0.0803356491258998,0.0263702671713036,0.0729764558425426,1.0,0.0258384778967166,-0.2042628744998404,0.055154065521464,-0.0406267580436207,0.2210286035725436,0.0732743880336145,-0.1231589155258522,-0.0402271163949927,-0.0686928821912372,-0.1077941161885695,-0.168524146217332,0.1426130552111199,-0.1768300016384197,0.0599170975183717,-0.0607256856235032,0.2669501798298729,-0.0851218091268981,0.2895752896432424,-0.0901849581172788,-0.1194897713389438,0.2401254029226983,-0.1742978969420426,-0.022844977178791,0.2303856042960928,0.2017445788272504,-0.0678020660985603,-0.210571466577773,0.1621529161932757,0.0595325888092339,-0.0455834703246889,-0.0069036921028305,-0.1553765993949248,-0.002175464606343,0.07986851509555,0.1464923184749696,0.0127948881004333,0.1897867520996916,-0.0141718528801493,-0.1781853538572996,-0.1274141638347329,-0.2617588857162951,-0.2727887213225152,-0.0092962397034399
CXCL13.rescaled,-0.1519395369889988,-0.0589428046830316,-0.0850189875788118,0.0503909821306185,0.0353706547055932,-0.0095452859951477,-0.1208559717538851,0.050058854324337,0.2709082646817681,0.2091887274779244,0.189039999194101,0.2753821996185859,0.1347722103644588,0.2162623798055497,-0.1258506501027723,0.2389528128359818,0.1849273557826686,0.0745413694978849,-0.0769538145806547,0.1599128261803104,0.29030852362313,0.0921224409555392,0.1432053280158575,0.2366566222599387,0.0864750235309605,0.0762419187005846,0.29998096430345,0.0316385926703523,-0.0291398601725307,-0.0205496695510239,0.2235463633231545,0.2610487736517521,0.1874220846439143,-0.1345591510986988,0.0579562895164274,0.1221286331261594,-0.0076900145233215,0.1185819638639158,0.1696887978001143,0.1607161888658873,0.2607540042174546,-0.0194711957782198,-0.1180838294783452,0.2590956920935836,0.0904237250153509,0.1244688818378247,0.0197798405549836,0.1393098536481133,-0.0345377045791297,-0.1635629497152602,-0.042849347797168,0.1428385504873625,-0.0998830433185025,0.130542154013477,-0.3072646203967579,0.1917558259683503,0.0258384778967166,1.0,0.0622873427462868,0.10216552825405,-0.4043534379312045,0.2491590150386825,-0.0086719500560816,0.2451779720943447,0.2900575296309003,-0.0936235695370331,0.1014167663991765,0.1806030259869704,0.1316378538922823,-0.071132101933828,-0.0433147139922134,0.1892031464053638,0.1397159989483846,0.0857337031129026,-0.1741496309322357,0.1930032450112694,0.1858445680537402,-0.0921742549910119,0.0860322710932842,0.1372049203709505,0.1390963124431663,-0.2039336920203674,0.0988840296826828,0.2119653381670204,0.2762206750456469,0.3426333279782844,0.2253311134232681,0.0911973752189354,0.1165808929164727,0.3553593567667437,0.0011725104755726,0.1109621677668104,0.2279633318945586,0.0425698838741367,0.0833430448119804,0.0043370270194421,0.1558451444116815,0.3404882301705936,0.0372775275360307,0.354240808455017
CBX2.rescaled,-0.1802581045855712,-0.0667730744457705,0.1133473247506586,-0.38211829234216,-0.3864214030904649,-0.08827410648386,-0.0418522624023712,0.1257231403429771,0.2886221725659016,-0.0909442746738476,0.1248535066485385,0.2677842740646904,0.2189964642227139,0.0115524876446183,0.0034617883307828,0.249333893887912,0.2577809986444822,-0.302643253056776,-0.2831709336135141,0.0894480837859361,0.2488005718132237,0.2600779957016326,0.291173815882941,-0.0039105825442227,0.0006001959098639,0.0121033583080128,0.2489939847899608,0.4809996002045981,0.1717538392777531,0.1332699240090792,0.2509597057632889,0.1905892089774165,0.2397635554046962,-0.0190355210999856,0.2554346165800302,0.071455592586547,0.4154028251007287,-0.2420804750921711,0.3756949465211624,0.3324779509527065,0.2652894876583644,0.1861934642226445,-0.0767226120448948,0.3151127768499409,-0.0929967002484156,0.3028767420554638,-0.2518363866795441,0.1966453946087689,0.0907433086435838,0.0321315611549455,0.1929153651364138,0.0600908914045934,0.1000885368380401,0.3487093998406769,0.2149740674904749,0.2076973654840767,-0.2042628744998404,0.0622873427462868,1.0,0.1430972996905777,0.141668179806921,0.1572847578995452,0.0964004298282371,0.2409060270992887,0.4234743006009434,-0.0636888365111155,0.2794687011012749,0.4526147199877919,0.1133745702325565,0.2025886187032822,0.0551194954280652,0.0363907712893284,0.1342116177638291,0.5616607231585063,-0.153136795394066,0.2326089298716166,0.0633331199299361,-0.2837753944841136,-0.0728562568114709,0.3104031760686391,-0.2887254892195143,-0.0591298763356704,0.0074158297676398,0.1376716050293831,0.3275366440740676,0.2989016139488203,0.2431521641428445,0.1661695938923184,0.1926227695142626,0.4128994274303925,0.266219410783734,0.2498929861152593,0.2734498892439361,-0.0546499906433241,0.2685040472867046,0.0143049810635976,0.2412703279447244,0.2073721483407441,0.0895742664633932,0.3835417240525801
CHST8.rescaled,0.0329659633982627,0.2246327094171896,0.2330730076277689,0.0008189337847089,0.0167859807723087,0.1128211860022175,0.0334080122855597,0.0284209976248839,0.0353319326479793,0.019957840065249,0.0191233964528126,0.0232635243464858,0.0446905549152107,0.0060138160189231,0.1970628512189108,0.0784823684734187,0.1857963543873462,-0.1882455393688714,0.1446729965365447,0.2982300233901866,0.0836809593687328,0.0131778336255716,0.0129962939555885,-0.0090380650332408,-0.1371646326800273,0.3314099708077456,0.0608237372297079,0.1232588729039801,0.0543285581149633,0.1096053713038611,0.0318767989695994,0.0547435850832514,0.0637865366691165,-0.0046605398215604,-0.0071897589522508,0.0668053466505085,0.0615912319696995,0.3829318431930696,0.2420470579560186,0.0892389955206437,-0.0176634504640893,-0.1998084640563044,0.1015750975801569,0.1741025234544941,0.0936832168448074,0.1868555386977745,0.4087521129570304,0.138495231795195,-0.0538560680380521,0.1807376339400988,0.1358708073722262,-0.0745179870323562,-0.0185600270508108,0.0221551656126582,0.1615045913664778,-0.0087525613488784,0.055154065521464,0.10216552825405,0.1430972996905777,1.0,0.0379180145345239,-0.0128548066215004,0.0143951294940656,0.2933066808170301,0.0632579148449606,-0.0297289345852824,-0.0630611827305382,0.2534902994779571,0.0472443972930176,-0.0991094133659335,-0.1235833744031461,-0.0106342187934315,0.2304650823843238,-0.0819838609105002,-0.1426417753556167,-0.0947166287362724,-0.0419305124484162,0.0625995437208747,-0.0630069301911745,-0.0587251755588016,0.1977866599239034,-0.154113380487914,0.0977949351968544,-0.1026636159166105,-0.077672344565544,-0.0121819911153034,0.0717607491984451,-0.0186146271989932,-0.077025259114117,0.0728097529633069,0.1300930004685389,0.0967464529834239,0.0145744069052662,-0.1224634163279597,-0.0865470665167708,-0.0552351164571956,-0.0680534693727761,-0.0440982926232146,-0.0236759648411927,-0.0108038876844129
SCNN1G.rescaled,0.0695377519728852,0.0426356119485883,0.1539438086138868,0.1062643118982723,0.1500909926203133,0.1507177217689529,0.2672870499684387,0.0555307613402252,0.0370897719520474,-0.0347741855217474,-0.1510029428805919,-0.0161860641517803,-0.0240107299702124,-0.1903142093239326,0.1765345877257037,-0.1046920925686435,0.0526416478770768,-0.0216866027353749,0.0416278097575828,0.0147862720645767,-0.1797468962616218,-0.0129356554561375,-0.0657076101601316,-0.2183378439512512,-0.3076959857874297,-0.0544189721838943,-0.0340483225299327,0.2176930370448136,0.1039000055675885,0.0611278285397131,0.0233769348089085,0.0014224380867055,-0.0510376785986535,-0.0392102751004018,0.0960954679889103,-0.0790327850561881,0.0600040936722844,0.0837698254858407,-0.0010966115151308,-0.0951624588789674,-0.1466827564186658,0.07261250852151,0.0839106881490727,-0.1703550491416823,0.0869196771049583,-0.1251839428524551,-0.0456994025989328,0.0553850896244201,0.2927598530396985,0.3436735350720977,0.3386679293381119,-0.147363811300151,-0.0540732517877954,0.0429176049805378,0.6900750524022343,-0.1001582743823543,-0.0406267580436207,-0.4043534379312045,0.141668179806921,0.0379180145345239,1.0,-0.0332065931670195,0.0744055925612214,-0.0137683349100114,-0.1776689037220863,0.0799455622409399,-0.0761657221954831,0.0811348661707147,-0.0588857377261391,0.1320499994218052,0.1480108419349849,-0.1526966448008836,-0.0536786635639964,0.0689606293912136,0.1116337159304155,-0.1283358072616973,0.0569974409433314,-0.0096566861807416,-0.0954755869331223,0.1254863766035509,-0.0045508757387466,0.0423572675773385,-0.0214839678082574,-0.1492540199554138,-0.2671339140669873,-0.0151606466368168,0.0423159894408451,-0.0285115045611245,-0.0377056784455745,-0.1142973958563768,0.0439899938531366,-0.0625834601091964,-0.0097515026393281,0.2268602091890041,-0.0953362982084482,-0.0074275742682567,-0.0162423770200551,-0.2828715902246139,0.1078648410093234,-0.0476278246319883
TMSB15A.rescaled,-0.2143457838322195,0.1856902054999411,0.1089934313514076,-0.0752159504345018,0.0525556574040723,0.0617423826739523,-0.0781816170879467,0.1741716167566376,0.2574681902263687,0.0716386728438598,-0.0634346705504043,0.246796597263822,0.1918298764564634,-0.1069124653157155,0.1117664868810595,0.1950409216025483,0.1164725199218,-0.1260104505563616,-0.2671545692550253,0.1130612650568263,0.3556587778839311,0.0874289258097274,0.2159780584603839,-0.1292499110894992,-0.1409139540141117,0.0490898079575759,0.1822866841533628,0.1485748254288662,0.1313757734375651,0.1431371160740818,0.1468821813041686,0.1771040394311569,0.3405295039007319,-0.0659703308536063,0.1008355355992356,-0.0692239996220119,-0.0172895333356376,0.1133311590970135,0.024662789669732,0.2779103087334505,-0.1026360221278216,0.1910762143313328,-0.2043412884777891,0.1739422398553781,0.0954442496190649,0.0845310036780448,-0.0282254710012372,0.1819941779590485,0.0825259962440169,0.0054645301231291,0.2068788036672589,-0.1159982983510415,0.138800044073689,0.2525556713310183,-0.0932280820466657,0.289737200898274,0.2210286035725436,0.2491590150386825,0.1572847578995452,-0.0128548066215004,-0.0332065931670195,1.0,-0.0468939072336125,0.1155977797052656,0.1518122618058484,-0.0274048685340751,0.3366202575130588,0.3113497935715419,0.114800568238176,-0.0876240091785348,0.337002409124094,-0.0847476209677718,-0.1501336894157377,0.3082454817876409,0.1415850015466304,0.3178175041232014,0.0384273087803291,-0.0888212647065554,-0.1400524204585102,0.4219930710240045,0.026693191580404,-0.0361369291856396,-0.0064953804942898,-0.0832416233918784,0.305870151268688,0.2801892160434305,0.1513167390824597,0.0952021571538117,0.2230504843815736,0.3122886902032891,0.1581799204928585,0.1253973094132112,0.1382384609877794,0.2095943260254273,0.2379133026850834,-0.1716314962192705,0.3321621292609,-0.0137362950204006,-0.1645617677802173,0.3728508696436451
